cert_validity_days,issuer_trusted,domain_mismatch,self_signed,weak_cipher,expired,key_size,is_suspicious
395,0,0,0,0,0,2048,0
552,1,0,0,0,0,2048,0
325,0,0,0,0,0,2048,0
380,1,0,0,0,0,2048,0
128,1,0,0,0,0,4096,0
272,1,0,0,0,0,2048,0
119,1,0,0,0,0,2048,0
477,1,0,0,0,0,2048,0
232,1,0,0,0,0,2048,0
2,0,1,0,1,0,1024,1
508,1,0,0,0,0,2048,0
6,0,1,1,1,0,2048,1
144,1,0,0,0,0,2048,0
661,1,0,0,0,0,4096,0
113,1,0,0,0,0,2048,0
111,1,0,0,0,0,4096,0
517,1,0,0,0,0,2048,0
121,1,0,0,0,0,2048,0
428,1,0,0,1,0,2048,0
87,0,1,1,0,0,2048,1
601,1,0,0,0,0,2048,0
159,1,0,0,0,0,4096,0
177,1,0,0,0,0,2048,0
660,1,0,0,0,0,2048,0
308,1,0,0,0,0,2048,0
678,1,0,0,0,0,2048,0
35,0,0,1,0,1,2048,1
15,0,1,0,1,0,1024,1
681,1,0,0,0,0,2048,0
99,1,0,0,0,0,4096,0
62,1,0,1,0,1,2048,1
425,1,0,0,0,0,2048,0
725,1,0,0,0,0,2048,0
275,1,0,1,0,0,2048,0
635,1,0,0,0,0,2048,0
210,1,0,1,0,0,2048,0
681,1,0,1,0,0,2048,0
654,1,0,0,0,0,2048,0
363,1,0,0,1,0,2048,0
499,0,0,0,0,0,2048,0
447,1,0,0,1,0,2048,0
187,1,0,0,0,0,2048,0
330,1,0,0,0,0,4096,0
646,1,0,0,1,0,2048,0
203,1,0,0,0,0,2048,0
576,1,0,0,0,0,2048,0
5,1,1,0,1,0,2048,1
20,0,1,1,1,1,2048,1
441,1,0,0,0,0,2048,0
133,1,0,0,0,0,2048,0
681,1,0,0,0,0,2048,0
401,1,0,0,0,0,2048,0
58,0,0,1,0,1,2048,1
525,1,0,0,0,0,4096,0
232,1,0,0,0,0,4096,0
388,1,0,0,0,0,4096,0
651,1,0,0,0,0,2048,0
351,1,0,0,1,0,2048,0
601,1,0,0,0,0,2048,0
151,1,0,0,0,0,4096,0
22,0,1,1,1,0,1024,1
43,0,0,0,0,1,1024,1
485,1,0,0,0,0,2048,0
120,0,0,0,0,0,2048,0
419,1,0,0,0,0,4096,0
258,0,0,0,0,0,4096,0
355,1,0,0,0,0,2048,0
397,1,0,0,0,0,2048,0
548,1,0,0,0,0,2048,0
274,1,0,0,0,0,2048,0
423,1,0,0,0,0,2048,0
604,1,0,0,0,0,4096,0
530,1,0,0,0,0,2048,0
480,1,0,0,0,0,2048,0
21,0,0,0,1,1,1024,1
343,1,0,0,0,0,2048,0
675,1,0,0,1,0,2048,0
61,0,1,1,1,1,1024,1
40,1,0,1,1,1,1024,1
255,1,0,0,0,0,2048,0
4,0,1,0,1,0,2048,1
93,1,0,0,0,0,2048,0
208,1,0,0,0,0,2048,0
559,1,0,0,0,0,2048,0
559,1,0,1,0,0,2048,0
582,1,0,0,0,0,4096,0
589,1,0,0,0,0,2048,0
159,1,0,0,0,0,2048,0
459,1,0,0,0,0,2048,0
270,1,0,0,0,0,2048,0
94,1,0,0,0,0,4096,0
286,1,0,0,0,0,2048,0
136,1,0,0,1,0,2048,0
15,0,0,0,0,0,1024,1
37,0,1,1,0,1,1024,1
229,1,0,0,0,0,2048,0
629,1,0,0,0,0,2048,0
516,1,0,1,0,0,2048,0
678,1,0,0,0,0,2048,0
650,1,0,0,1,0,4096,0
399,1,0,1,0,0,2048,0
363,1,0,0,0,0,2048,0
628,1,0,0,0,0,2048,0
31,0,1,1,1,0,1024,1
548,1,0,0,1,0,2048,0
723,1,0,0,0,0,2048,0
10,0,1,1,1,1,1024,1
158,1,0,0,0,0,2048,0
672,1,0,0,1,0,2048,0
520,1,0,0,0,0,2048,0
121,1,0,0,0,0,4096,0
710,1,0,0,0,0,4096,0
602,1,0,0,0,0,2048,0
271,1,0,0,1,0,2048,0
337,0,0,0,0,0,2048,0
709,1,0,0,0,0,2048,0
386,1,0,0,0,0,2048,0
119,1,0,0,0,0,2048,0
10,0,1,1,1,0,1024,1
565,1,0,0,0,0,2048,0
441,1,0,0,0,0,2048,0
571,1,0,1,0,0,2048,0
406,1,0,0,0,0,2048,0
486,1,0,0,0,0,2048,0
178,1,0,0,0,0,4096,0
50,0,1,0,1,1,1024,1
87,0,1,1,0,0,1024,1
215,1,0,0,0,0,4096,0
662,0,0,0,0,0,2048,0
209,1,0,0,0,0,2048,0
517,1,0,0,0,0,2048,0
279,1,0,0,0,0,2048,0
722,1,0,0,0,0,2048,0
517,1,0,0,0,0,2048,0
649,1,0,0,0,0,4096,0
291,1,0,0,0,0,4096,0
70,0,1,0,1,0,1024,1
312,0,0,0,0,0,2048,0
581,1,0,0,0,0,2048,0
100,1,0,0,0,0,2048,0
63,1,1,1,1,0,2048,1
399,1,0,0,0,0,2048,0
123,1,0,0,0,0,4096,0
429,1,0,0,0,0,2048,0
570,1,0,0,1,0,2048,0
44,0,1,0,0,1,1024,1
182,1,0,0,0,0,2048,0
717,1,0,0,0,0,2048,0
77,0,1,0,1,0,1024,1
508,1,0,0,0,0,2048,0
557,1,0,0,0,0,2048,0
533,1,0,0,0,0,2048,0
44,0,1,0,1,1,1024,1
387,1,0,0,0,0,2048,0
150,1,0,0,0,0,2048,0
547,1,0,0,0,0,2048,0
393,1,0,0,0,0,4096,0
429,1,0,0,0,0,2048,0
537,1,0,0,0,0,2048,0
61,1,1,1,1,1,1024,1
629,1,0,0,0,0,2048,0
574,1,0,0,1,0,2048,0
166,1,0,0,0,0,2048,0
722,1,0,0,0,0,2048,0
65,0,1,0,1,0,2048,1
638,1,0,0,0,0,2048,0
181,1,0,0,0,0,2048,0
555,1,0,0,0,0,2048,0
555,1,0,0,0,0,2048,0
688,1,0,0,0,0,2048,0
129,1,0,0,1,0,2048,0
5,0,1,1,1,1,1024,1
82,1,1,0,1,1,1024,1
643,1,0,0,0,0,4096,0
36,1,0,1,0,0,1024,1
725,1,0,0,0,0,2048,0
721,1,0,0,0,0,2048,0
198,1,0,0,0,0,4096,0
504,1,0,0,0,0,2048,0
181,1,0,0,0,0,2048,0
457,1,0,0,0,0,2048,0
512,1,0,0,0,0,4096,0
661,1,0,0,0,0,2048,0
329,1,0,0,0,0,2048,0
524,1,0,0,0,0,2048,0
301,1,0,0,0,0,2048,0
489,1,0,0,1,0,2048,0
699,1,0,0,1,0,2048,0
615,1,0,0,1,0,2048,0
66,0,0,1,1,0,1024,1
259,1,0,0,0,0,2048,0
299,1,0,0,0,0,2048,0
68,0,0,1,1,0,1024,1
162,1,0,0,0,0,2048,0
236,1,0,0,0,0,2048,0
429,1,0,0,0,0,2048,0
14,1,0,0,0,1,1024,1
707,1,0,0,1,0,2048,0
695,1,0,0,0,0,2048,0
664,1,0,0,0,0,2048,0
243,1,0,0,1,0,2048,0
344,1,0,0,1,0,2048,0
440,0,0,0,0,0,4096,0
636,1,0,0,0,0,2048,0
30,1,1,0,1,1,1024,1
77,0,0,1,1,1,1024,1
218,1,0,0,0,0,2048,0
35,0,0,1,1,1,1024,1
369,1,0,0,0,0,2048,0
447,1,0,0,0,0,2048,0
341,1,0,0,0,0,2048,0
56,0,0,1,0,0,1024,1
9,0,0,0,1,0,1024,1
408,1,0,0,0,0,2048,0
36,0,1,1,0,1,1024,1
280,1,0,0,1,0,2048,0
19,0,1,1,1,1,1024,1
28,0,1,0,1,1,1024,1
119,1,0,0,0,0,2048,0
503,1,0,0,0,0,2048,0
457,1,0,0,0,0,4096,0
685,1,0,0,1,0,2048,0
591,1,0,0,0,0,2048,0
110,1,0,0,0,0,4096,0
67,0,1,1,1,0,2048,1
335,1,0,0,0,0,2048,0
372,1,0,0,0,0,2048,0
88,0,0,1,0,0,1024,1
8,1,1,1,1,1,1024,1
405,1,0,0,0,0,2048,0
62,1,1,1,0,1,2048,1
500,1,0,0,0,0,2048,0
63,0,0,0,1,1,2048,1
476,1,0,0,0,0,2048,0
447,1,0,0,0,0,2048,0
703,1,0,0,0,0,2048,0
111,1,0,0,0,0,2048,0
108,1,0,0,0,0,2048,0
376,1,0,0,0,0,4096,0
365,1,0,0,0,0,2048,0
31,1,1,1,1,0,1024,1
692,1,0,0,1,0,2048,0
161,1,0,0,0,0,2048,0
454,1,0,0,1,0,2048,0
424,1,0,0,0,0,2048,0
75,0,1,0,1,1,1024,1
3,0,1,1,1,1,1024,1
106,1,0,0,0,0,2048,0
307,1,0,0,0,0,2048,0
48,0,0,0,1,0,1024,1
299,1,0,0,0,0,2048,0
10,0,1,1,1,1,2048,1
419,1,0,0,0,0,4096,0
67,0,0,0,0,0,1024,1
252,1,0,0,0,0,4096,0
190,1,0,0,0,0,4096,0
57,0,1,1,0,0,1024,1
416,0,0,0,0,0,2048,0
244,1,0,0,0,0,2048,0
99,1,0,0,0,0,2048,0
442,1,0,0,0,0,2048,0
272,1,0,0,0,0,2048,0
544,1,0,0,0,0,2048,0
95,1,0,0,0,0,2048,0
422,0,0,0,0,0,4096,0
51,0,1,1,0,0,1024,1
347,1,0,0,0,0,2048,0
300,1,0,1,0,0,2048,0
140,1,0,0,0,0,4096,0
534,1,0,0,0,0,2048,0
466,1,0,0,0,0,2048,0
729,1,0,0,0,0,2048,0
575,1,0,0,0,0,2048,0
140,1,0,0,1,0,2048,0
243,1,0,0,0,0,2048,0
671,1,0,0,0,0,2048,0
399,1,0,0,0,0,2048,0
488,1,0,0,0,0,2048,0
223,1,0,0,0,0,2048,0
309,1,0,0,1,0,2048,0
56,1,1,1,1,1,1024,1
658,0,0,0,0,0,2048,0
591,1,0,0,0,0,2048,0
204,1,0,0,0,0,4096,0
588,1,0,0,0,0,2048,0
561,1,0,0,0,0,2048,0
238,1,0,0,0,0,4096,0
63,1,1,1,0,0,2048,1
212,1,0,0,0,0,4096,0
21,0,1,0,1,1,2048,1
152,1,0,0,0,0,2048,0
105,1,0,0,0,0,4096,0
479,1,0,0,0,0,2048,0
679,1,0,0,0,0,4096,0
723,1,0,0,0,0,2048,0
347,1,0,0,0,0,2048,0
306,1,0,0,0,0,2048,0
78,0,1,1,1,1,2048,1
37,0,1,0,1,1,2048,1
469,1,0,0,0,0,2048,0
326,1,0,0,0,0,2048,0
565,1,0,0,0,0,2048,0
687,1,0,0,0,0,2048,0
218,1,0,0,0,0,2048,0
599,1,0,0,1,0,2048,0
254,1,0,0,0,0,2048,0
366,1,0,0,1,0,4096,0
16,1,0,0,0,1,2048,1
221,1,0,0,0,0,2048,0
43,0,1,1,1,1,2048,1
346,1,0,0,0,0,2048,0
230,1,0,0,0,0,2048,0
298,0,0,0,0,0,2048,0
608,1,0,0,0,0,2048,0
140,1,0,0,0,0,2048,0
592,1,0,0,1,0,4096,0
348,1,0,0,0,0,2048,0
267,1,0,0,0,0,2048,0
632,1,0,0,0,0,2048,0
445,0,0,0,0,0,2048,0
407,1,0,0,0,0,4096,0
453,1,0,0,0,0,2048,0
144,1,0,0,0,0,2048,0
245,0,0,0,0,0,2048,0
15,0,1,0,1,0,2048,1
682,1,0,0,0,0,4096,0
631,1,0,0,0,0,2048,0
411,1,0,0,0,0,2048,0
103,1,0,0,0,0,2048,0
446,1,0,0,1,0,4096,0
572,1,0,0,0,0,2048,0
707,1,0,0,0,0,2048,0
81,1,1,1,0,1,1024,1
407,1,0,0,0,0,4096,0
164,1,0,0,0,0,2048,0
680,1,0,1,0,0,4096,0
58,0,0,1,1,0,1024,1
452,1,0,0,0,0,2048,0
185,1,0,0,1,0,2048,0
129,1,0,0,0,0,2048,0
55,1,1,1,1,0,1024,1
76,0,0,1,1,1,2048,1
106,1,0,0,0,0,2048,0
42,1,1,0,0,0,1024,1
11,1,1,1,1,0,1024,1
614,1,0,0,0,0,2048,0
132,1,0,0,0,0,2048,0
715,0,0,0,0,0,2048,0
19,0,1,0,1,1,1024,1
439,1,0,0,0,0,4096,0
73,0,1,0,1,0,1024,1
530,1,0,0,0,0,2048,0
631,1,0,0,0,0,2048,0
544,1,0,0,1,0,2048,0
700,1,0,0,0,0,2048,0
83,0,0,1,1,0,1024,1
48,0,1,1,1,1,1024,1
30,0,1,0,1,1,1024,1
178,1,0,0,0,0,2048,0
592,1,0,0,0,0,2048,0
303,1,0,0,0,0,4096,0
511,1,0,0,0,0,4096,0
615,0,0,0,0,0,2048,0
281,1,0,0,0,0,2048,0
313,1,0,0,1,0,4096,0
37,1,1,1,1,1,2048,1
476,1,0,0,0,0,2048,0
563,1,0,0,0,0,2048,0
697,1,0,0,1,0,4096,0
292,1,0,0,0,0,2048,0
536,1,0,0,1,0,2048,0
5,0,1,0,0,1,1024,1
50,1,1,0,0,0,2048,1
24,0,1,0,1,1,2048,1
47,0,1,1,0,0,1024,1
92,1,0,0,0,0,2048,0
192,1,0,0,0,0,2048,0
362,1,0,0,0,0,2048,0
623,1,0,0,0,0,2048,0
205,1,0,0,0,0,2048,0
553,1,0,0,0,0,2048,0
193,1,0,0,0,0,4096,0
348,1,0,1,0,0,2048,0
397,1,0,0,0,0,2048,0
456,0,0,0,0,0,2048,0
391,1,0,0,0,0,4096,0
649,1,0,0,0,0,2048,0
116,1,0,0,0,0,2048,0
597,1,0,0,0,0,4096,0
616,1,0,1,0,0,2048,0
454,1,0,0,0,0,2048,0
16,1,0,0,1,0,1024,1
450,1,0,0,0,0,2048,0
593,1,0,0,0,0,2048,0
677,1,0,0,0,0,4096,0
119,1,0,0,1,0,2048,0
82,0,1,0,0,1,2048,1
429,1,0,0,0,0,2048,0
215,1,0,0,0,0,2048,0
685,1,0,0,0,0,2048,0
655,1,0,0,0,0,2048,0
455,1,0,0,0,0,2048,0
532,1,0,0,0,0,4096,0
352,1,0,0,0,0,4096,0
311,1,0,0,0,0,2048,0
91,1,0,0,0,0,4096,0
483,1,0,0,1,0,2048,0
395,1,0,0,0,0,2048,0
235,0,0,0,0,0,2048,0
619,1,0,0,0,0,2048,0
617,1,0,0,0,0,4096,0
397,1,0,0,0,0,2048,0
6,0,1,1,1,1,2048,1
441,1,0,0,0,0,2048,0
298,1,0,0,0,0,2048,0
294,1,0,0,0,0,2048,0
714,1,0,1,0,0,2048,0
725,1,0,0,0,0,2048,0
104,0,0,0,0,0,4096,0
517,1,0,0,0,0,2048,0
29,0,1,1,1,1,2048,1
387,1,0,0,0,0,2048,0
646,1,0,0,0,0,2048,0
10,1,1,1,1,1,2048,1
196,1,0,0,0,0,2048,0
65,1,1,1,1,0,2048,1
367,1,0,1,0,0,2048,0
59,0,0,1,0,0,2048,1
548,1,0,0,0,0,2048,0
127,1,0,0,0,0,2048,0
51,0,1,1,0,1,2048,1
287,1,0,1,0,0,4096,0
446,1,0,0,0,0,2048,0
96,1,0,0,0,0,2048,0
645,1,0,0,0,0,2048,0
421,1,0,0,0,0,2048,0
608,1,0,1,0,0,4096,0
283,1,0,0,0,0,4096,0
405,1,0,0,0,0,2048,0
90,1,0,0,0,0,4096,0
151,1,0,0,0,0,2048,0
432,1,0,0,0,0,2048,0
690,1,0,0,0,0,2048,0
107,1,0,0,0,0,2048,0
709,1,0,0,0,0,2048,0
460,1,0,1,0,0,2048,0
668,1,0,0,0,0,2048,0
694,1,0,0,0,0,2048,0
38,0,1,1,0,1,2048,1
324,1,0,0,0,0,2048,0
158,1,0,0,0,0,2048,0
536,1,0,0,0,0,4096,0
39,1,0,1,0,1,1024,1
71,0,1,1,1,0,2048,1
551,1,0,0,0,0,4096,0
400,1,0,0,0,0,2048,0
1,0,1,1,0,0,2048,1
474,0,0,0,0,0,2048,0
145,1,0,0,0,0,2048,0
449,1,0,0,0,0,2048,0
203,1,0,0,0,0,2048,0
30,0,1,1,1,1,1024,1
8,1,0,0,1,0,2048,1
197,1,0,1,0,0,2048,0
589,1,0,0,0,0,4096,0
55,1,0,0,1,1,1024,1
233,1,0,0,0,0,4096,0
145,1,0,1,1,0,2048,0
36,0,1,0,1,0,1024,1
95,0,0,0,0,0,2048,0
631,1,0,0,0,0,2048,0
536,1,0,1,0,0,2048,0
77,0,1,1,1,1,1024,1
396,0,0,0,0,0,2048,0
728,1,0,0,0,0,2048,0
391,1,0,0,1,0,2048,0
30,0,0,0,1,1,2048,1
39,0,1,1,1,0,2048,1
700,1,0,0,0,0,2048,0
651,1,0,0,0,0,2048,0
599,1,0,0,0,0,2048,0
71,1,0,0,1,1,1024,1
653,1,0,0,0,0,2048,0
45,0,0,1,1,1,2048,1
316,1,0,0,0,0,4096,0
79,0,0,1,1,0,1024,1
28,0,0,1,1,1,1024,1
99,1,0,0,0,0,2048,0
62,1,1,1,0,0,2048,1
448,1,0,0,0,0,2048,0
141,1,0,0,0,0,2048,0
188,1,0,0,1,0,4096,0
682,1,0,0,0,0,2048,0
102,1,0,0,0,0,4096,0
479,1,0,0,0,0,2048,0
446,1,0,0,0,0,4096,0
729,1,0,0,0,0,4096,0
100,1,0,0,0,0,4096,0
170,1,0,0,0,0,2048,0
350,1,0,0,0,0,2048,0
95,1,0,0,0,0,4096,0
547,1,0,0,0,0,2048,0
462,1,0,0,0,0,2048,0
570,1,0,0,0,0,2048,0
22,0,0,0,1,0,2048,1
53,1,1,1,1,1,2048,1
604,1,0,0,0,0,2048,0
66,0,0,1,1,1,2048,1
43,0,0,1,1,1,1024,1
82,0,0,1,1,1,1024,1
650,1,0,0,0,0,4096,0
77,1,0,0,1,1,2048,1
379,1,0,0,0,0,2048,0
382,1,0,0,0,0,2048,0
282,1,0,0,0,0,2048,0
563,1,0,0,0,0,2048,0
346,1,0,0,0,0,2048,0
595,1,0,0,0,0,4096,0
477,0,0,0,1,0,2048,0
4,1,0,0,1,0,1024,1
78,0,1,0,0,0,1024,1
455,1,0,0,0,0,2048,0
2,0,1,1,0,0,2048,1
64,1,1,1,0,1,1024,1
14,0,0,0,1,0,1024,1
553,1,0,0,0,0,2048,0
278,1,0,0,0,0,4096,0
49,0,1,1,1,0,2048,1
617,1,0,0,0,0,2048,0
464,1,0,0,0,0,2048,0
687,1,0,0,0,0,2048,0
543,1,0,1,0,0,4096,0
306,1,0,0,0,0,2048,0
131,1,0,0,0,0,2048,0
283,1,0,0,1,0,2048,0
16,0,1,0,1,1,1024,1
40,0,1,1,1,1,1024,1
554,1,0,0,0,0,4096,0
18,0,1,1,0,1,1024,1
365,1,0,0,0,0,2048,0
453,1,0,0,0,0,2048,0
15,1,1,1,0,1,1024,1
63,0,1,1,0,1,2048,1
53,0,0,1,1,0,1024,1
628,1,0,0,0,0,2048,0
66,0,0,1,1,0,1024,1
174,1,0,0,0,0,2048,0
405,1,0,1,0,0,2048,0
332,1,0,0,0,0,2048,0
558,1,0,0,0,0,2048,0
431,1,0,0,0,0,2048,0
59,0,0,0,1,0,2048,1
219,1,0,0,0,0,2048,0
172,1,0,0,0,0,2048,0
449,1,0,0,0,0,2048,0
177,1,0,0,0,0,4096,0
46,0,1,0,1,0,1024,1
727,1,0,1,0,0,2048,0
560,1,0,0,0,0,2048,0
1,1,1,1,1,0,2048,1
596,1,0,0,0,0,4096,0
443,1,0,0,0,0,2048,0
505,1,0,0,0,0,2048,0
140,1,0,0,0,0,4096,0
689,1,0,0,0,0,2048,0
152,1,0,0,0,0,2048,0
8,1,1,1,0,0,2048,1
34,0,1,1,1,0,1024,1
690,1,0,0,0,0,4096,0
437,1,0,0,0,0,2048,0
59,0,1,1,0,1,1024,1
265,1,0,0,0,0,2048,0
453,1,0,0,0,0,2048,0
643,1,0,0,0,0,2048,0
76,1,0,1,1,0,1024,1
208,1,0,0,0,0,2048,0
258,1,0,0,0,0,2048,0
709,1,0,0,0,0,2048,0
75,0,1,1,1,1,2048,1
526,1,0,0,0,0,4096,0
51,0,1,1,0,0,1024,1
278,1,0,0,1,0,2048,0
249,1,0,0,0,0,2048,0
491,1,0,0,0,0,4096,0
675,1,0,0,1,0,2048,0
30,0,1,1,1,0,2048,1
229,1,0,0,0,0,4096,0
53,0,1,0,0,0,1024,1
417,1,0,0,0,0,2048,0
314,1,0,0,0,0,2048,0
647,1,0,1,0,0,2048,0
528,0,0,0,0,0,4096,0
42,1,1,1,1,0,1024,1
475,1,0,0,0,0,2048,0
610,1,0,0,0,0,2048,0
342,1,0,0,0,0,4096,0
709,1,0,0,0,0,2048,0
187,1,0,0,0,0,2048,0
72,1,0,0,1,1,1024,1
640,1,0,0,0,0,2048,0
536,1,0,0,0,0,2048,0
179,1,0,0,0,0,2048,0
31,0,0,0,1,1,1024,1
308,1,0,0,0,0,2048,0
196,1,0,0,0,0,2048,0
565,1,0,0,0,0,2048,0
543,1,0,0,0,0,2048,0
697,1,0,0,1,0,2048,0
633,1,0,0,1,0,2048,0
79,0,1,1,1,0,1024,1
236,1,0,0,0,0,2048,0
38,0,0,0,1,1,1024,1
113,1,0,0,0,0,4096,0
209,0,0,0,0,0,2048,0
386,1,0,0,0,0,2048,0
171,1,0,0,0,0,4096,0
26,0,0,0,1,1,2048,1
559,1,0,0,0,0,4096,0
512,1,0,0,0,0,2048,0
634,0,0,0,0,0,2048,0
38,0,0,1,1,1,1024,1
150,1,0,0,1,0,2048,0
42,0,1,0,0,1,2048,1
314,0,0,0,0,0,2048,0
275,1,0,0,0,0,2048,0
464,1,0,0,1,0,2048,0
161,1,0,0,0,0,4096,0
163,1,0,0,0,0,2048,0
430,1,0,0,0,0,4096,0
46,0,1,1,1,1,2048,1
35,0,0,0,0,0,2048,1
654,1,0,0,0,0,2048,0
534,1,0,0,0,0,2048,0
199,1,0,0,0,0,2048,0
547,1,0,0,1,0,4096,0
140,1,0,0,0,0,2048,0
2,0,1,1,1,1,1024,1
162,1,0,0,0,0,4096,0
301,1,0,0,0,0,2048,0
521,1,0,1,0,0,4096,0
257,1,0,0,0,0,4096,0
420,1,0,0,0,0,2048,0
583,1,0,0,0,0,2048,0
232,1,0,0,0,0,2048,0
671,1,0,0,0,0,2048,0
534,1,0,0,0,0,2048,0
88,1,1,1,1,1,2048,1
601,1,0,0,0,0,2048,0
710,1,0,0,0,0,2048,0
417,1,0,0,0,0,4096,0
693,1,0,0,0,0,2048,0
348,1,0,0,1,0,4096,0
19,0,0,1,0,0,1024,1
653,1,0,0,0,0,2048,0
438,1,0,0,1,0,2048,0
604,1,0,0,0,0,2048,0
538,1,0,0,1,0,2048,0
23,0,1,1,0,0,2048,1
87,1,0,0,1,1,1024,1
303,1,0,1,0,0,2048,0
26,0,0,0,1,1,1024,1
651,1,0,0,0,0,2048,0
87,0,1,0,1,1,1024,1
348,1,0,0,1,0,4096,0
40,0,0,0,1,1,1024,1
39,1,1,1,1,0,2048,1
634,1,0,0,0,0,2048,0
354,1,0,0,0,0,2048,0
41,0,1,1,1,1,2048,1
70,0,1,0,1,1,2048,1
299,1,0,0,0,0,2048,0
361,1,0,0,0,0,2048,0
225,1,0,0,0,0,4096,0
688,1,0,0,1,0,2048,0
149,1,0,0,0,0,2048,0
599,1,0,0,0,0,2048,0
7,0,1,1,0,1,2048,1
104,1,0,0,1,0,2048,0
84,0,0,1,1,0,1024,1
344,1,0,0,0,0,2048,0
624,1,0,1,0,0,2048,0
324,1,0,0,1,0,2048,0
220,1,0,0,0,0,4096,0
106,1,0,0,0,0,2048,0
274,1,0,0,0,0,2048,0
480,1,0,0,0,0,2048,0
512,1,0,0,0,0,2048,0
531,1,0,0,0,0,2048,0
645,0,0,0,0,0,4096,0
27,0,1,1,1,0,2048,1
7,1,1,1,1,0,1024,1
169,1,0,0,0,0,2048,0
391,0,0,0,0,0,4096,0
305,1,0,0,0,0,2048,0
3,0,0,0,0,1,1024,1
630,1,0,0,0,0,4096,0
361,1,0,0,0,0,2048,0
222,1,0,0,0,0,4096,0
94,0,0,0,0,0,2048,0
631,1,0,0,0,0,2048,0
59,0,0,1,0,1,1024,1
230,1,0,0,1,0,2048,0
572,1,0,0,0,0,2048,0
394,1,0,0,0,0,2048,0
434,1,0,0,0,0,2048,0
40,1,1,1,1,0,2048,1
359,1,0,0,0,0,2048,0
68,0,1,1,1,0,1024,1
647,1,0,0,0,0,2048,0
563,1,0,0,0,0,2048,0
62,0,1,0,1,0,1024,1
727,1,0,0,0,0,2048,0
84,1,0,1,0,0,1024,1
379,1,0,0,1,0,2048,0
87,1,0,0,1,1,1024,1
264,1,0,0,0,0,2048,0
552,1,0,1,0,0,2048,0
65,0,0,1,1,0,1024,1
64,0,1,0,1,0,2048,1
79,1,1,1,0,1,1024,1
63,1,1,0,0,1,1024,1
48,0,1,1,1,1,2048,1
661,1,0,0,1,0,2048,0
330,1,0,0,0,0,2048,0
585,1,0,0,0,0,2048,0
429,1,0,0,0,0,4096,0
560,1,0,0,0,0,2048,0
552,1,0,0,0,0,2048,0
364,1,0,0,0,0,2048,0
104,1,0,1,0,0,2048,0
130,1,0,0,0,0,4096,0
297,1,0,0,0,0,2048,0
149,1,0,0,1,0,4096,0
24,0,1,1,1,0,1024,1
329,1,0,0,0,0,2048,0
697,1,0,0,1,0,2048,0
249,1,0,0,0,0,2048,0
486,1,0,0,0,0,2048,0
589,1,0,0,1,0,4096,0
298,1,0,0,0,0,2048,0
222,1,0,0,0,0,2048,0
470,1,0,0,0,0,2048,0
522,1,0,0,0,0,2048,0
87,1,1,1,0,0,2048,1
39,0,1,1,1,1,1024,1
672,1,0,0,0,0,2048,0
521,1,0,0,0,0,2048,0
363,1,0,0,0,0,2048,0
440,1,0,0,0,0,2048,0
20,1,1,0,0,1,1024,1
155,1,0,0,0,0,2048,0
14,0,0,0,1,1,2048,1
294,1,0,1,0,0,2048,0
77,0,0,0,1,0,1024,1
206,1,0,0,0,0,2048,0
28,1,1,0,1,0,1024,1
238,1,0,0,0,0,2048,0
283,1,0,0,0,0,2048,0
268,1,0,0,0,0,2048,0
237,1,0,0,0,0,4096,0
28,0,1,1,1,0,1024,1
17,1,0,1,1,1,1024,1
87,0,1,0,1,1,1024,1
615,1,0,0,0,0,2048,0
55,0,0,0,1,0,1024,1
588,1,0,0,0,0,2048,0
525,1,0,0,0,0,2048,0
305,1,0,0,0,0,2048,0
604,1,0,0,1,0,2048,0
226,1,0,0,0,0,2048,0
701,1,0,0,0,0,4096,0
684,1,0,0,0,0,2048,0
79,0,0,1,1,1,1024,1
221,1,0,0,0,0,2048,0
482,1,0,0,0,0,2048,0
570,1,0,0,0,0,2048,0
602,1,0,0,0,0,2048,0
717,1,0,0,0,0,2048,0
508,1,0,0,0,0,2048,0
291,1,0,0,0,0,2048,0
551,1,0,0,0,0,2048,0
291,1,0,0,0,0,2048,0
36,1,1,1,1,1,1024,1
311,1,0,0,0,0,2048,0
168,1,0,0,0,0,2048,0
56,0,0,0,1,1,2048,1
188,0,0,0,0,0,2048,0
302,1,0,0,0,0,4096,0
10,0,0,1,1,1,1024,1
478,1,0,0,0,0,2048,0
463,1,0,0,0,0,4096,0
141,1,0,0,0,0,2048,0
713,1,0,0,0,0,2048,0
224,0,0,0,0,0,2048,0
500,1,0,0,0,0,4096,0
559,1,0,0,0,0,2048,0
201,1,0,0,0,0,4096,0
614,1,0,0,0,0,2048,0
133,1,0,0,0,0,2048,0
486,1,0,0,0,0,2048,0
674,1,0,0,1,0,2048,0
350,1,0,0,0,0,2048,0
51,0,1,1,1,1,2048,1
477,1,0,0,0,0,2048,0
565,1,0,0,0,0,2048,0
499,1,0,0,0,0,2048,0
669,1,0,0,0,0,4096,0
64,0,1,0,0,1,1024,1
191,1,0,0,0,0,2048,0
1,0,0,1,1,1,1024,1
114,1,0,0,0,0,2048,0
161,1,0,0,0,0,2048,0
682,1,0,0,0,0,4096,0
54,0,0,0,1,1,1024,1
107,1,0,0,1,0,2048,0
659,1,0,0,0,0,4096,0
421,1,0,0,0,0,2048,0
658,1,0,0,0,0,2048,0
54,0,1,1,1,0,2048,1
101,1,0,0,0,0,2048,0
