query_name_length,query_type,response_code,subdomain_count,is_tunneling
59,A,NOERROR,4,0
35,MX,NOERROR,3,0
42,A,NXDOMAIN,6,0
89,MX,NOERROR,7,0
75,A,NXDOMAIN,6,1
62,MX,NOERROR,1,0
78,A,NOERROR,6,0
73,MX,NOERROR,8,0
12,AAAA,NOERROR,8,0
52,A,NOERROR,2,0
10,A,SERVFAIL,9,0
56,A,NOERROR,7,0
18,A,NOERROR,7,0
93,CNAME,NOERROR,0,0
36,NS,NOERROR,7,0
27,AAAA,NOERROR,9,0
24,A,NOERROR,9,0
48,MX,NXDOMAIN,0,0
19,A,NOERROR,3,0
62,AAAA,NOERROR,3,0
11,A,NXDOMAIN,0,0
37,NS,NOERROR,9,0
38,A,NOERROR,2,0
68,A,NOERROR,4,0
64,A,NOERROR,6,0
30,AAAA,NOERROR,4,0
17,A,NOERROR,2,0
55,NS,NOERROR,4,0
34,A,NXDOMAIN,4,0
52,AAAA,NOERROR,4,0
52,A,NOERROR,5,0
91,A,NOERROR,9,0
53,A,NXDOMAIN,6,1
92,A,NOERROR,7,0
28,A,NOERROR,4,0
94,A,NOERROR,9,0
90,A,NOERROR,4,0
56,A,NOERROR,7,0
90,NS,NOERROR,2,0
57,MX,NXDOMAIN,4,0
14,NS,NOERROR,1,0
80,NS,NXDOMAIN,6,1
37,A,NOERROR,7,0
48,TXT,NOERROR,0,0
57,MX,NOERROR,1,0
99,A,NOERROR,0,0
70,A,NXDOMAIN,4,0
77,AAAA,NOERROR,3,0
31,A,NOERROR,6,0
74,AAAA,NOERROR,3,0
9,AAAA,NXDOMAIN,1,0
17,A,NOERROR,5,0
60,NS,NOERROR,5,0
29,A,NXDOMAIN,2,0
9,AAAA,NOERROR,7,0
73,MX,NOERROR,0,0
26,MX,NOERROR,8,0
5,AAAA,NOERROR,9,0
6,A,NOERROR,1,0
20,TXT,SERVFAIL,5,0
7,AAAA,NOERROR,5,0
71,A,SERVFAIL,7,0
5,NS,NOERROR,5,0
52,A,NOERROR,6,0
70,A,NOERROR,6,0
47,A,NOERROR,3,0
85,NS,NXDOMAIN,4,0
67,A,NOERROR,6,0
66,MX,NOERROR,6,0
50,MX,NOERROR,9,0
31,A,SERVFAIL,4,0
39,A,NOERROR,2,0
22,AAAA,NOERROR,7,0
11,A,NOERROR,5,0
43,NS,NOERROR,3,0
92,AAAA,NOERROR,7,0
58,A,NOERROR,6,0
54,A,NXDOMAIN,2,0
37,A,NOERROR,8,0
10,MX,NOERROR,2,0
86,TXT,NOERROR,9,1
21,AAAA,NOERROR,4,0
22,A,SERVFAIL,7,0
70,A,NXDOMAIN,3,0
66,A,NOERROR,0,0
88,MX,NXDOMAIN,6,1
26,NS,NOERROR,7,0
76,MX,NOERROR,3,0
79,A,NOERROR,2,0
92,A,NOERROR,4,0
87,AAAA,NOERROR,1,0
26,A,NOERROR,7,0
42,A,NOERROR,9,0
49,A,NXDOMAIN,4,0
14,A,NOERROR,4,0
69,A,NOERROR,0,0
76,A,NOERROR,0,0
25,CNAME,NOERROR,5,0
31,A,NOERROR,1,0
75,MX,NXDOMAIN,9,1
37,CNAME,NOERROR,3,0
17,A,NOERROR,3,0
93,A,NOERROR,6,0
60,A,NOERROR,8,0
94,A,NOERROR,9,0
59,A,NOERROR,3,0
89,TXT,NOERROR,9,1
41,A,NOERROR,6,0
37,MX,NOERROR,4,0
75,A,NOERROR,5,0
81,A,NOERROR,4,0
35,A,NXDOMAIN,7,0
44,MX,NOERROR,4,0
85,A,NXDOMAIN,1,0
67,A,NOERROR,6,0
34,AAAA,NOERROR,7,0
77,A,NOERROR,9,0
51,AAAA,NOERROR,5,0
66,A,NOERROR,0,0
66,A,NOERROR,7,0
64,A,NOERROR,8,0
16,A,NOERROR,4,0
58,A,NOERROR,3,0
82,AAAA,NOERROR,1,0
76,A,NXDOMAIN,8,1
8,TXT,NOERROR,0,0
43,A,SERVFAIL,8,0
71,MX,NOERROR,0,0
52,A,NOERROR,3,0
91,A,REFUSED,0,0
83,MX,NOERROR,3,0
97,A,NOERROR,1,0
51,AAAA,NOERROR,5,0
30,A,NXDOMAIN,3,0
67,A,NOERROR,0,0
75,AAAA,NOERROR,6,0
55,A,NOERROR,3,0
96,A,NOERROR,9,0
10,A,NOERROR,2,0
78,A,REFUSED,9,0
71,NS,NOERROR,1,0
23,NS,NOERROR,5,0
48,A,NOERROR,8,0
72,AAAA,NOERROR,5,0
11,A,NOERROR,4,0
20,A,NOERROR,9,0
9,CNAME,NXDOMAIN,7,0
99,TXT,NOERROR,6,1
76,MX,NOERROR,6,0
86,AAAA,NOERROR,0,0
56,A,NOERROR,0,0
11,AAAA,NXDOMAIN,7,0
43,A,SERVFAIL,7,0
73,MX,NXDOMAIN,1,0
37,A,NOERROR,8,0
16,A,NOERROR,0,0
23,A,NOERROR,6,0
35,A,NXDOMAIN,9,0
12,MX,NOERROR,3,0
24,A,NOERROR,1,0
92,MX,NOERROR,7,0
95,A,NOERROR,4,0
72,A,NXDOMAIN,9,1
66,TXT,NOERROR,4,1
84,A,NOERROR,8,0
19,A,NOERROR,0,0
96,MX,NOERROR,3,0
52,A,NOERROR,0,0
29,AAAA,NOERROR,7,0
85,A,NOERROR,0,0
39,AAAA,NOERROR,1,0
40,A,NOERROR,9,0
73,AAAA,NOERROR,3,0
16,A,NOERROR,1,0
55,A,NXDOMAIN,0,0
53,AAAA,NOERROR,4,0
93,AAAA,NOERROR,5,0
37,A,NOERROR,6,0
15,AAAA,NOERROR,4,0
24,A,NOERROR,3,0
51,A,NOERROR,1,0
66,A,NXDOMAIN,9,1
8,CNAME,NOERROR,8,0
94,A,NXDOMAIN,4,0
60,A,NXDOMAIN,5,0
26,A,NOERROR,3,0
40,A,NOERROR,1,0
7,NS,NXDOMAIN,7,0
35,MX,NOERROR,5,0
30,A,NOERROR,3,0
80,AAAA,NOERROR,1,0
45,AAAA,NOERROR,8,0
19,A,NOERROR,1,0
26,A,NOERROR,3,0
20,A,NOERROR,1,0
30,A,NOERROR,2,0
60,A,NOERROR,5,0
60,A,REFUSED,3,0
29,A,NOERROR,6,0
80,A,NOERROR,5,0
20,NS,NOERROR,5,0
49,A,NOERROR,2,0
34,A,NOERROR,6,0
15,A,NOERROR,1,0
89,A,NOERROR,5,0
65,MX,NOERROR,4,0
99,CNAME,NXDOMAIN,6,1
98,A,NOERROR,8,0
72,NS,NOERROR,3,0
89,A,NOERROR,3,0
88,TXT,NOERROR,5,1
36,A,NOERROR,4,0
29,A,NOERROR,6,0
76,A,NOERROR,3,0
83,A,NOERROR,4,0
15,A,NOERROR,5,0
65,A,NOERROR,2,0
32,AAAA,NXDOMAIN,5,0
73,CNAME,NOERROR,8,0
63,MX,NOERROR,2,0
36,A,NOERROR,7,0
23,A,NOERROR,8,0
96,MX,NXDOMAIN,2,0
73,A,NOERROR,7,0
17,AAAA,NXDOMAIN,9,0
35,A,NOERROR,9,0
86,A,NOERROR,6,0
64,AAAA,NOERROR,2,0
8,A,NXDOMAIN,7,0
55,AAAA,NXDOMAIN,5,0
56,A,NOERROR,7,0
90,A,NXDOMAIN,7,1
69,A,NOERROR,8,0
64,AAAA,NXDOMAIN,3,0
60,A,NOERROR,5,0
77,A,NOERROR,4,0
87,A,NOERROR,3,0
47,AAAA,NOERROR,8,0
97,A,NOERROR,8,0
46,NS,NOERROR,0,0
81,A,NOERROR,1,0
49,AAAA,NXDOMAIN,8,0
57,A,NOERROR,2,0
16,AAAA,NOERROR,9,0
56,A,NOERROR,6,0
12,A,NOERROR,5,0
88,A,NXDOMAIN,9,1
85,A,NOERROR,5,0
61,A,NOERROR,2,0
74,A,NXDOMAIN,4,0
65,A,NOERROR,5,0
85,CNAME,NOERROR,5,0
31,AAAA,NOERROR,2,0
90,AAAA,NOERROR,8,0
13,AAAA,NOERROR,3,0
76,CNAME,NOERROR,8,0
20,A,NOERROR,9,0
22,MX,NOERROR,2,0
95,A,NOERROR,5,0
51,A,NOERROR,9,0
85,MX,NOERROR,9,0
80,A,NOERROR,3,0
61,A,NOERROR,9,0
54,A,NOERROR,7,0
79,A,NOERROR,6,0
23,CNAME,NOERROR,7,0
89,CNAME,NOERROR,7,0
11,A,NOERROR,9,0
53,TXT,NOERROR,7,1
44,MX,NOERROR,0,0
83,A,NOERROR,3,0
39,A,NOERROR,0,0
57,A,NXDOMAIN,7,1
5,A,NOERROR,4,0
57,A,NOERROR,2,0
16,A,NOERROR,1,0
47,AAAA,NOERROR,5,0
42,A,NOERROR,1,0
73,AAAA,NOERROR,7,0
94,A,NOERROR,6,0
72,A,NOERROR,0,0
55,AAAA,NOERROR,1,0
38,A,NOERROR,4,0
73,A,NOERROR,5,0
5,A,NOERROR,3,0
7,A,NOERROR,0,0
49,AAAA,NOERROR,5,0
91,A,NXDOMAIN,5,0
31,A,NOERROR,1,0
91,A,NOERROR,4,0
71,A,NOERROR,3,0
53,A,NOERROR,6,0
21,A,NXDOMAIN,9,0
90,A,NOERROR,9,0
27,CNAME,NOERROR,3,0
71,A,NOERROR,2,0
64,A,NOERROR,2,0
77,NS,NOERROR,7,0
5,A,NOERROR,0,0
11,TXT,NOERROR,5,0
99,A,NOERROR,0,0
22,A,SERVFAIL,4,0
30,A,NOERROR,3,0
12,A,NOERROR,2,0
35,AAAA,NOERROR,8,0
61,A,NOERROR,4,0
69,CNAME,NOERROR,1,0
84,MX,NXDOMAIN,8,1
83,A,NOERROR,9,0
78,A,NOERROR,2,0
85,AAAA,NOERROR,6,0
32,NS,NOERROR,1,0
54,TXT,NOERROR,3,1
14,A,NOERROR,9,0
13,TXT,NOERROR,7,0
94,MX,NXDOMAIN,8,1
80,A,NOERROR,8,0
66,A,NXDOMAIN,2,0
42,CNAME,NOERROR,5,0
9,A,NXDOMAIN,6,0
48,A,NOERROR,3,0
51,AAAA,NXDOMAIN,8,1
50,MX,NOERROR,1,0
68,A,NOERROR,4,0
58,A,NOERROR,5,0
96,AAAA,NOERROR,8,0
48,A,NOERROR,4,0
38,A,NXDOMAIN,3,0
74,MX,NOERROR,0,0
11,AAAA,SERVFAIL,9,0
27,A,REFUSED,4,0
20,MX,NOERROR,1,0
91,A,NOERROR,6,0
53,A,NXDOMAIN,4,0
49,AAAA,NOERROR,4,0
8,A,NOERROR,1,0
87,A,NOERROR,7,0
29,A,NOERROR,1,0
61,A,NOERROR,2,0
78,A,NXDOMAIN,2,0
37,A,NXDOMAIN,7,0
8,NS,NOERROR,8,0
84,A,NXDOMAIN,9,1
66,AAAA,REFUSED,8,0
52,A,NOERROR,4,0
71,AAAA,NOERROR,4,0
45,AAAA,NXDOMAIN,5,0
67,A,NOERROR,9,0
22,NS,NOERROR,1,0
15,A,NOERROR,9,0
38,A,NOERROR,4,0
5,A,NOERROR,8,0
99,A,NOERROR,4,0
56,AAAA,NOERROR,3,0
91,A,SERVFAIL,7,0
9,CNAME,NOERROR,8,0
86,A,NOERROR,4,0
30,CNAME,NOERROR,2,0
58,A,NOERROR,6,0
40,A,NOERROR,9,0
67,A,NOERROR,8,0
94,A,NOERROR,5,0
47,A,NOERROR,4,0
85,A,NXDOMAIN,9,1
64,A,NOERROR,1,0
6,AAAA,NXDOMAIN,3,0
11,A,NOERROR,2,0
54,NS,NOERROR,0,0
27,A,NOERROR,2,0
49,A,NOERROR,7,0
28,A,NOERROR,1,0
70,MX,NOERROR,0,0
36,A,NXDOMAIN,5,0
39,MX,NXDOMAIN,0,0
69,A,NOERROR,7,0
69,A,NOERROR,8,0
18,A,SERVFAIL,2,0
59,AAAA,NOERROR,1,0
83,A,NOERROR,6,0
56,A,NOERROR,6,0
16,A,NOERROR,9,0
76,AAAA,NOERROR,0,0
72,CNAME,NOERROR,7,0
17,A,NOERROR,3,0
91,AAAA,NXDOMAIN,2,0
72,A,NOERROR,5,0
14,A,NOERROR,5,0
10,CNAME,NOERROR,5,0
60,MX,NOERROR,0,0
68,A,NOERROR,1,0
96,A,NOERROR,6,0
79,MX,NOERROR,8,0
33,AAAA,NOERROR,2,0
59,A,NOERROR,5,0
66,A,NOERROR,9,0
9,MX,NOERROR,2,0
96,NS,SERVFAIL,8,0
42,A,NOERROR,5,0
69,MX,REFUSED,1,0
85,A,NOERROR,6,0
42,A,NOERROR,6,0
23,AAAA,NXDOMAIN,6,0
18,TXT,NOERROR,8,0
13,A,NXDOMAIN,5,0
38,A,NOERROR,5,0
6,MX,NOERROR,4,0
76,A,NXDOMAIN,8,1
32,A,NOERROR,7,0
71,A,NOERROR,3,0
10,AAAA,NOERROR,8,0
95,AAAA,NXDOMAIN,0,0
21,AAAA,SERVFAIL,0,0
77,A,NOERROR,0,0
70,AAAA,NOERROR,5,0
20,A,NOERROR,3,0
12,A,NOERROR,1,0
42,TXT,NXDOMAIN,6,1
54,A,NOERROR,7,0
23,A,NOERROR,3,0
35,A,NOERROR,9,0
16,NS,NOERROR,1,0
92,NS,NOERROR,9,0
7,A,NOERROR,3,0
17,CNAME,NOERROR,4,0
81,A,NOERROR,3,0
82,MX,NOERROR,7,0
83,A,NOERROR,1,0
55,A,NOERROR,9,0
82,A,NOERROR,0,0
59,AAAA,NOERROR,4,0
14,A,NOERROR,5,0
65,A,NOERROR,3,0
8,A,NOERROR,3,0
89,A,NOERROR,4,0
8,A,NOERROR,2,0
6,A,NOERROR,1,0
52,AAAA,NOERROR,8,0
94,A,NOERROR,2,0
42,A,NOERROR,1,0
90,A,NOERROR,2,0
21,A,NXDOMAIN,7,0
97,CNAME,NOERROR,1,0
79,A,NOERROR,8,0
12,NS,NXDOMAIN,2,0
53,A,NOERROR,1,0
81,CNAME,NXDOMAIN,0,0
35,A,NOERROR,4,0
11,MX,NOERROR,1,0
95,A,NOERROR,1,0
6,A,NXDOMAIN,7,0
52,A,NXDOMAIN,3,0
6,A,NOERROR,7,0
62,A,NXDOMAIN,1,0
74,AAAA,NOERROR,1,0
22,AAAA,NOERROR,0,0
63,TXT,NXDOMAIN,9,1
95,AAAA,NOERROR,6,0
75,A,NXDOMAIN,2,0
13,A,NOERROR,6,0
45,A,REFUSED,3,0
40,A,NOERROR,8,0
51,MX,NXDOMAIN,2,0
89,AAAA,NOERROR,0,0
5,A,NOERROR,8,0
73,TXT,NOERROR,4,1
70,A,NOERROR,1,0
14,A,NOERROR,8,0
14,A,NXDOMAIN,7,0
25,A,NOERROR,7,0
26,TXT,NOERROR,2,0
86,AAAA,NXDOMAIN,5,0
66,A,NXDOMAIN,4,0
22,A,NXDOMAIN,4,0
48,MX,NOERROR,6,0
36,AAAA,NOERROR,5,0
15,A,REFUSED,7,0
12,NS,NOERROR,2,0
82,A,NOERROR,1,0
16,MX,NOERROR,8,0
78,A,NOERROR,8,0
32,AAAA,NOERROR,2,0
76,A,REFUSED,5,0
82,A,NOERROR,2,0
68,A,NXDOMAIN,4,0
54,A,NOERROR,8,0
8,A,NXDOMAIN,1,0
25,CNAME,NOERROR,7,0
72,AAAA,NOERROR,1,0
38,CNAME,NOERROR,6,0
48,A,NXDOMAIN,3,0
25,A,NOERROR,1,0
76,CNAME,NOERROR,3,0
99,CNAME,REFUSED,9,0
77,AAAA,NOERROR,3,0
23,A,NOERROR,8,0
93,A,NOERROR,6,0
34,A,NOERROR,4,0
90,A,NOERROR,5,0
54,A,NXDOMAIN,8,1
34,TXT,NOERROR,6,0
5,TXT,NOERROR,7,0
21,AAAA,NOERROR,5,0
31,A,NOERROR,2,0
32,A,NOERROR,8,0
89,AAAA,NOERROR,6,0
75,NS,NOERROR,3,0
42,TXT,NOERROR,2,0
31,A,NOERROR,7,0
71,NS,NOERROR,3,0
28,TXT,NOERROR,3,0
86,NS,NOERROR,3,0
38,CNAME,NOERROR,6,0
42,A,NOERROR,6,0
69,A,NOERROR,2,0
8,A,NOERROR,5,0
5,A,NOERROR,0,0
87,A,NOERROR,4,0
7,A,NOERROR,7,0
49,AAAA,REFUSED,0,0
88,NS,NOERROR,3,0
58,A,NOERROR,9,0
68,A,NXDOMAIN,6,1
76,AAAA,NOERROR,7,0
80,NS,NOERROR,2,0
58,A,NOERROR,7,0
72,MX,NOERROR,9,0
94,A,NOERROR,5,0
52,A,NOERROR,1,0
84,A,NOERROR,7,0
32,A,NXDOMAIN,0,0
52,A,SERVFAIL,9,0
52,A,NXDOMAIN,6,1
53,A,NOERROR,9,0
46,A,NOERROR,9,0
27,A,NOERROR,4,0
18,NS,NXDOMAIN,0,0
48,AAAA,NOERROR,8,0
30,A,NOERROR,1,0
23,A,NOERROR,1,0
27,A,NOERROR,7,0
30,TXT,NOERROR,0,0
66,NS,NOERROR,1,0
63,A,NXDOMAIN,4,0
35,A,NOERROR,4,0
96,AAAA,NOERROR,6,0
44,A,NOERROR,6,0
90,NS,NOERROR,3,0
34,A,NOERROR,5,0
68,A,NOERROR,1,0
95,A,NOERROR,4,0
52,A,NOERROR,4,0
50,A,NOERROR,8,0
92,CNAME,NOERROR,2,0
85,AAAA,NOERROR,3,0
79,MX,NOERROR,1,0
47,A,NOERROR,4,0
17,AAAA,NOERROR,9,0
42,NS,NOERROR,7,0
32,A,NOERROR,1,0
5,A,NOERROR,1,0
64,MX,NOERROR,6,0
19,A,NOERROR,8,0
21,A,NOERROR,4,0
44,A,NOERROR,0,0
8,TXT,NOERROR,0,0
31,A,NOERROR,7,0
36,AAAA,NOERROR,2,0
28,A,NOERROR,6,0
37,MX,NOERROR,0,0
89,AAAA,NOERROR,8,0
88,NS,NOERROR,1,0
18,NS,NOERROR,4,0
29,A,NOERROR,8,0
35,A,NOERROR,5,0
46,A,NXDOMAIN,1,0
20,A,NXDOMAIN,5,0
62,A,NOERROR,1,0
51,MX,NOERROR,3,0
33,CNAME,NOERROR,7,0
70,A,NOERROR,5,0
32,A,NOERROR,0,0
91,AAAA,REFUSED,0,0
69,AAAA,SERVFAIL,8,0
36,A,NOERROR,2,0
83,A,NOERROR,2,0
75,A,NOERROR,4,0
52,MX,NXDOMAIN,4,0
91,A,NOERROR,6,0
45,TXT,NOERROR,2,0
38,A,NOERROR,4,0
67,CNAME,NXDOMAIN,6,1
17,A,NOERROR,5,0
19,A,NOERROR,4,0
56,A,NOERROR,7,0
90,A,NOERROR,5,0
32,AAAA,NOERROR,9,0
58,A,NOERROR,8,0
78,A,NOERROR,0,0
66,A,NXDOMAIN,1,0
84,AAAA,NOERROR,9,0
68,A,NOERROR,1,0
73,AAAA,NOERROR,9,0
71,CNAME,NOERROR,7,0
6,A,NXDOMAIN,5,0
49,A,NXDOMAIN,2,0
73,MX,NOERROR,4,0
89,CNAME,NOERROR,5,0
15,A,NOERROR,9,0
57,A,NOERROR,5,0
18,A,NXDOMAIN,6,0
70,NS,NOERROR,2,0
44,AAAA,NOERROR,8,0
86,MX,NOERROR,1,0
15,A,NOERROR,1,0
82,A,SERVFAIL,1,0
75,A,NXDOMAIN,2,0
31,NS,NOERROR,7,0
37,CNAME,NOERROR,8,0
89,A,NOERROR,0,0
24,CNAME,NOERROR,0,0
78,NS,NXDOMAIN,4,0
73,A,NXDOMAIN,5,0
38,AAAA,NOERROR,2,0
30,A,NOERROR,9,0
92,A,NXDOMAIN,1,0
91,A,NOERROR,7,0
82,AAAA,NOERROR,4,0
96,A,NOERROR,4,0
71,A,NXDOMAIN,9,1
93,A,NOERROR,5,0
63,A,NOERROR,7,0
82,A,SERVFAIL,8,0
80,NS,NXDOMAIN,9,1
5,AAAA,NOERROR,8,0
27,CNAME,NOERROR,7,0
30,A,NXDOMAIN,4,0
9,A,NOERROR,9,0
65,A,NOERROR,2,0
96,A,NOERROR,8,0
87,TXT,NOERROR,0,1
77,A,NOERROR,9,0
38,A,NOERROR,9,0
29,MX,NXDOMAIN,2,0
19,CNAME,NOERROR,0,0
27,AAAA,NOERROR,8,0
41,A,NOERROR,6,0
26,MX,NOERROR,8,0
21,A,NXDOMAIN,9,0
54,TXT,NOERROR,6,1
44,TXT,NOERROR,8,0
59,MX,NOERROR,7,0
57,A,NOERROR,4,0
92,A,NOERROR,3,0
13,A,NOERROR,3,0
34,A,NXDOMAIN,2,0
98,AAAA,NOERROR,5,0
33,A,NOERROR,0,0
9,NS,NOERROR,1,0
44,AAAA,NOERROR,7,0
69,A,NOERROR,1,0
72,A,NOERROR,3,0
10,A,NOERROR,9,0
47,A,NOERROR,4,0
40,A,NXDOMAIN,5,0
87,AAAA,NOERROR,5,0
70,A,NOERROR,2,0
41,A,NOERROR,3,0
44,A,NOERROR,4,0
8,MX,NOERROR,0,0
76,MX,NOERROR,5,0
84,A,NOERROR,7,0
10,AAAA,NOERROR,4,0
95,A,NOERROR,2,0
47,A,NOERROR,8,0
60,AAAA,NXDOMAIN,7,1
62,A,NOERROR,8,0
87,MX,NOERROR,2,0
67,AAAA,NOERROR,2,0
21,TXT,NOERROR,0,0
47,A,NOERROR,7,0
73,A,NXDOMAIN,6,1
42,MX,NXDOMAIN,8,0
98,MX,NOERROR,6,0
56,AAAA,SERVFAIL,8,0
34,A,NOERROR,3,0
39,A,NXDOMAIN,3,0
53,A,NOERROR,9,0
30,A,NOERROR,2,0
80,A,NOERROR,7,0
19,A,NOERROR,5,0
27,A,NOERROR,1,0
72,A,NOERROR,8,0
59,NS,NOERROR,8,0
48,TXT,NOERROR,5,0
7,A,NOERROR,7,0
85,A,NXDOMAIN,6,1
39,AAAA,NXDOMAIN,2,0
71,AAAA,NOERROR,5,0
31,A,NOERROR,4,0
70,A,NOERROR,9,0
40,A,NOERROR,6,0
11,A,NXDOMAIN,5,0
77,MX,NOERROR,9,0
81,MX,NOERROR,8,0
48,A,NXDOMAIN,8,0
97,MX,NXDOMAIN,7,1
80,A,NXDOMAIN,1,0
29,A,NXDOMAIN,9,0
40,AAAA,NOERROR,6,0
95,A,NOERROR,9,0
26,MX,NXDOMAIN,0,0
37,AAAA,NOERROR,7,0
62,A,NXDOMAIN,2,0
43,AAAA,NOERROR,1,0
92,A,NOERROR,6,0
13,A,NOERROR,5,0
51,A,NOERROR,2,0
78,A,NOERROR,1,0
62,A,NOERROR,8,0
90,A,NOERROR,7,0
47,A,NOERROR,0,0
35,A,NOERROR,1,0
98,AAAA,NOERROR,3,0
23,A,NXDOMAIN,7,0
17,A,NOERROR,1,0
33,A,REFUSED,0,0
52,MX,NOERROR,6,0
99,A,NOERROR,6,0
5,A,SERVFAIL,6,0
42,NS,NOERROR,9,0
83,A,NOERROR,2,0
60,NS,NOERROR,3,0
54,A,NOERROR,3,0
20,A,NOERROR,5,0
36,A,NOERROR,0,0
39,NS,NOERROR,4,0
62,A,NXDOMAIN,0,0
40,CNAME,NOERROR,2,0
36,MX,NOERROR,4,0
36,TXT,NOERROR,7,0
42,CNAME,NXDOMAIN,1,0
55,AAAA,NOERROR,8,0
53,AAAA,NOERROR,4,0
46,MX,NXDOMAIN,8,0
53,A,NOERROR,7,0
55,MX,NOERROR,6,0
24,A,NOERROR,7,0
44,A,NOERROR,3,0
65,A,NOERROR,0,0
6,MX,NOERROR,4,0
47,A,NOERROR,8,0
33,A,NOERROR,2,0
49,AAAA,SERVFAIL,9,0
11,NS,NOERROR,9,0
50,AAAA,NOERROR,2,0
42,A,NOERROR,1,0
58,A,NOERROR,8,0
52,A,NOERROR,8,0
72,A,NOERROR,9,0
58,A,NXDOMAIN,7,1
60,A,SERVFAIL,0,0
25,AAAA,NOERROR,4,0
70,AAAA,NOERROR,1,0
67,NS,NOERROR,6,0
34,A,REFUSED,4,0
9,A,NXDOMAIN,5,0
82,TXT,REFUSED,9,1
64,TXT,NOERROR,1,1
49,CNAME,SERVFAIL,4,0
68,A,NOERROR,3,0
27,A,NOERROR,4,0
61,MX,NOERROR,7,0
89,TXT,NOERROR,7,1
23,AAAA,NOERROR,8,0
30,CNAME,NOERROR,6,0
22,CNAME,NOERROR,2,0
99,A,NOERROR,6,0
11,A,REFUSED,8,0
53,MX,NOERROR,1,0
56,A,NOERROR,0,0
79,A,SERVFAIL,3,0
89,MX,NXDOMAIN,5,0
57,A,NOERROR,2,0
17,A,NOERROR,4,0
89,NS,NOERROR,0,0
79,A,NOERROR,4,0
34,A,NOERROR,6,0
18,A,NXDOMAIN,1,0
84,A,NOERROR,5,0
12,AAAA,NOERROR,0,0
38,MX,NXDOMAIN,9,0
14,A,NOERROR,6,0
10,A,NOERROR,7,0
99,A,NXDOMAIN,7,1
86,NS,NXDOMAIN,7,1
93,A,NOERROR,3,0
33,TXT,NOERROR,5,0
12,A,NOERROR,1,0
22,A,NOERROR,6,0
90,TXT,NOERROR,9,1
61,A,NOERROR,3,0
15,NS,NXDOMAIN,2,0
83,MX,NXDOMAIN,4,0
69,A,REFUSED,2,0
88,TXT,NOERROR,0,1
63,A,NOERROR,6,0
74,NS,NOERROR,7,0
79,AAAA,NOERROR,3,0
56,TXT,NOERROR,7,1
84,A,NXDOMAIN,2,0
65,A,NOERROR,8,0
63,AAAA,NOERROR,5,0
96,AAAA,NOERROR,4,0
58,A,NOERROR,6,0
96,AAAA,NOERROR,9,0
67,MX,NOERROR,9,0
76,AAAA,NOERROR,4,0
36,NS,NOERROR,6,0
48,A,NXDOMAIN,3,0
67,A,REFUSED,9,0
13,MX,NOERROR,6,0
74,A,NOERROR,0,0
84,CNAME,NXDOMAIN,1,0
22,TXT,NOERROR,0,0
84,A,NOERROR,3,0
40,A,NOERROR,9,0
5,A,NOERROR,6,0
27,A,NOERROR,7,0
6,NS,NOERROR,6,0
80,AAAA,NOERROR,7,0
82,A,NOERROR,1,0
50,AAAA,REFUSED,9,0
18,A,NOERROR,0,0
69,A,NOERROR,9,0
48,A,NOERROR,7,0
97,AAAA,REFUSED,0,0
36,NS,NOERROR,4,0
67,NS,NOERROR,1,0
20,AAAA,NOERROR,3,0
50,A,NOERROR,2,0
98,A,NOERROR,4,0
33,A,NOERROR,6,0
73,A,NXDOMAIN,1,0
86,TXT,NOERROR,4,1
14,A,NOERROR,7,0
59,NS,NXDOMAIN,7,1
55,A,NOERROR,7,0
48,A,NOERROR,9,0
27,A,NOERROR,5,0
95,A,NXDOMAIN,6,1
17,A,NOERROR,1,0
56,TXT,NXDOMAIN,9,1
67,A,NXDOMAIN,8,1
32,AAAA,NOERROR,3,0
8,NS,SERVFAIL,4,0
28,A,NOERROR,5,0
81,A,NOERROR,4,0
63,A,NOERROR,3,0
27,A,NOERROR,4,0
47,NS,NOERROR,9,0
91,A,NOERROR,2,0
69,MX,NOERROR,7,0
81,A,NOERROR,5,0
20,AAAA,NOERROR,2,0
91,A,NOERROR,6,0
48,A,NOERROR,2,0
32,A,NXDOMAIN,4,0
58,MX,NOERROR,9,0
60,A,NXDOMAIN,8,1
73,CNAME,NOERROR,4,0
11,A,NOERROR,9,0
71,A,NOERROR,7,0
83,A,NOERROR,4,0
58,TXT,NOERROR,2,1
63,A,NXDOMAIN,2,0
68,AAAA,NOERROR,5,0
58,AAAA,NOERROR,6,0
45,TXT,NOERROR,7,0
26,A,NOERROR,9,0
22,A,NXDOMAIN,0,0
75,A,NOERROR,6,0
76,A,NOERROR,6,0
37,A,NXDOMAIN,3,0
78,AAAA,NOERROR,7,0
29,A,NOERROR,8,0
19,A,NXDOMAIN,6,0
36,A,NOERROR,8,0
82,A,NOERROR,0,0
87,A,NOERROR,1,0
22,A,NXDOMAIN,5,0
5,A,NOERROR,1,0
38,A,NOERROR,4,0
88,CNAME,NOERROR,1,0
33,A,NOERROR,0,0
57,AAAA,NOERROR,8,0
81,AAAA,NOERROR,7,0
41,A,NOERROR,3,0
25,A,NOERROR,5,0
33,A,NOERROR,1,0
58,A,NXDOMAIN,5,0
25,AAAA,NOERROR,3,0
59,A,NOERROR,5,0
24,NS,NOERROR,4,0
62,A,NOERROR,8,0
72,MX,NOERROR,4,0
10,AAAA,NXDOMAIN,2,0
80,A,NOERROR,7,0
