hour_of_day,log_level,event_frequency,unique_ips,failed_auth_count,avg_response_time_ms,error_rate,is_anomaly
15,INFO,40,13,0,87,0.008501039589545246,0
10,INFO,11,9,4,99,0.03769933775562491,0
0,INFO,414,364,60,8068,0.6911095932606485,1
8,INFO,14,1,3,111,0.04174120918684147,0
17,DEBUG,2,9,4,203,0.03291173537136282,0
0,WARNING,133,238,65,4458,0.2673370099642052,1
14,INFO,18,28,2,403,0.035803929649363346,0
18,INFO,33,7,2,151,0.04505571767996793,0
19,INFO,30,18,2,282,0.03604313659000286,0
14,WARNING,15,16,1,239,0.005359789140114358,0
16,WARNING,29,7,1,149,0.03978765977033691,0
17,WARNING,26,18,0,411,0.0491522260431409,0
3,ERROR,189,367,77,6882,0.7354673981883331,1
3,CRITICAL,104,417,89,9557,0.6871656670405155,1
13,WARNING,39,20,0,275,0.0018164571990012036,0
15,INFO,48,2,0,414,0.04775763851774817,0
16,DEBUG,2,5,4,373,0.04792493813149051,0
3,INFO,445,373,97,2389,0.48738759954853267,1
2,ERROR,366,391,66,8049,0.7241718212574937,1
11,WARNING,20,16,0,190,0.001680010085098288,0
11,INFO,29,21,2,152,0.048321172793273845,0
13,INFO,25,24,3,469,0.04855965657056423,0
18,DEBUG,43,3,2,423,0.037161456573914974,0
11,DEBUG,24,6,2,408,0.001445903310859953,0
18,INFO,34,17,1,124,0.039804236671160384,0
14,ERROR,43,19,3,332,0.02809754132671234,0
15,INFO,21,8,0,308,0.0485787275087747,0
15,WARNING,48,10,4,428,0.034104395600814984,0
22,INFO,165,182,83,6642,0.27024646749117204,1
9,INFO,16,16,1,175,0.0052105390178126655,0
17,INFO,40,6,0,340,0.03779229829151168,0
9,WARNING,21,26,1,214,0.044136217958773594,0
9,DEBUG,37,20,1,447,0.031797763784833254,0
9,DEBUG,8,28,0,334,0.027063343558449044,0
11,DEBUG,14,8,4,293,0.03875385527191308,0
12,WARNING,46,29,4,406,0.04274755964438035,0
11,DEBUG,22,3,0,432,0.03116592438687342,0
12,DEBUG,18,2,3,111,0.0367523569007135,0
11,INFO,5,10,2,258,0.01999526956052551,0
14,INFO,42,8,4,447,0.017399645038045124,0
17,WARNING,47,12,1,464,0.010201765843971033,0
8,WARNING,45,20,4,353,0.03125594099741576,0
8,INFO,30,12,3,343,0.040892705656719444,0
9,WARNING,31,9,0,232,0.033174794400428434,0
8,INFO,9,27,3,54,0.01962105934642469,0
19,DEBUG,31,19,2,451,0.049361391635059426,0
17,WARNING,31,25,4,387,0.00030864049794055993,0
19,INFO,41,26,1,192,0.015494494922316521,0
19,INFO,9,22,1,484,0.04840913867218553,0
17,INFO,37,15,3,117,0.019269071455439258,0
23,ERROR,253,85,82,3318,0.33710823475751905,1
10,DEBUG,42,5,2,486,0.011984361766958364,0
13,INFO,26,29,0,422,0.03450052544044945,0
17,WARNING,10,18,4,314,0.032436371440619005,0
18,INFO,6,29,3,300,0.030856416809329032,0
13,DEBUG,33,12,3,429,0.018801625613038744,0
8,ERROR,45,27,1,452,0.047816551077714195,0
0,DEBUG,53,56,64,6916,0.5140326468706475,1
12,INFO,40,20,1,226,0.0046426837842344975,0
14,DEBUG,24,21,0,261,0.03682010546523295,0
13,DEBUG,28,29,3,127,0.01597752877547014,0
19,INFO,45,11,3,492,0.01650740324737208,0
19,INFO,38,15,2,441,0.011290625996030946,0
14,WARNING,29,22,0,326,0.032398615733724476,0
9,ERROR,44,23,4,147,0.04779069095104588,0
19,WARNING,15,4,2,473,0.040931910667472975,0
5,ERROR,415,359,73,6168,0.5852498789404181,1
22,ERROR,341,143,96,5934,0.6670906909937884,1
16,WARNING,43,14,1,108,7.72897405473927e-05,0
9,INFO,9,5,0,410,0.03121629266311481,0
23,ERROR,206,328,31,8602,0.5865171780705575,1
22,ERROR,149,97,53,7023,0.26782273970205117,1
10,INFO,47,27,2,219,0.03400927787872476,0
13,INFO,49,27,1,425,0.02183664915924003,0
10,INFO,12,21,3,158,0.04259263179501797,0
17,INFO,34,23,1,236,0.008166169045539563,0
4,WARNING,159,174,43,4762,0.7255372211931144,1
18,INFO,32,20,1,207,0.01863149143141754,0
3,CRITICAL,179,110,98,6877,0.6495782167128392,1
12,ERROR,25,13,0,110,0.00707945409018384,0
0,WARNING,187,93,46,8179,0.491715168839941,1
15,DEBUG,34,24,2,184,0.0002475267458070418,0
15,INFO,19,26,1,359,0.040704977719812435,0
14,INFO,37,4,3,285,0.04462457333008137,0
13,DEBUG,17,20,4,69,0.002004050043701988,0
8,INFO,16,12,2,321,0.0116515911058941,0
1,CRITICAL,326,372,36,4988,0.758576018898208,1
8,INFO,44,1,1,443,0.03991190669737663,0
22,ERROR,196,404,74,6590,0.7069010319477835,1
22,ERROR,384,441,93,5329,0.3171838469666414,1
9,INFO,30,21,2,148,0.048687890811711106,0
15,DEBUG,34,25,4,220,0.04138749759853894,0
17,INFO,5,19,3,205,0.004983181125868642,0
19,DEBUG,33,5,4,315,0.01597702952059827,0
11,INFO,46,14,2,254,0.028847814588562268,0
14,INFO,9,12,0,71,0.03414428629627482,0
12,INFO,17,12,0,467,0.03223216472907353,0
15,INFO,12,20,0,193,0.004219946843594841,0
19,INFO,24,12,3,121,0.0496605692266661,0
13,DEBUG,12,11,2,298,0.009147699149171495,0
2,WARNING,462,185,71,8958,0.5956158237653233,1
8,INFO,16,7,0,104,0.012094477630894097,0
22,INFO,197,249,16,4589,0.35856397477664764,1
17,DEBUG,18,5,2,398,0.016042979168085603,0
16,INFO,22,15,1,418,0.025601242503410844,0
16,INFO,46,2,3,419,0.04553655415828912,0
12,INFO,44,22,2,421,0.002023936183962066,0
10,INFO,31,13,0,486,0.019346524399704412,0
13,WARNING,43,14,4,219,0.04929188799561293,0
12,WARNING,15,20,4,463,0.012398222668347442,0
8,INFO,21,6,3,365,0.04092566190701559,0
9,WARNING,8,1,2,173,0.019599433069256413,0
19,INFO,49,15,1,265,0.04551261896827634,0
12,ERROR,40,11,2,307,0.03184776257059188,0
16,INFO,36,13,0,339,0.044663777958015405,0
19,INFO,42,28,2,91,0.03173508036847069,0
11,INFO,38,17,4,326,0.04451388214443236,0
16,INFO,6,4,4,339,0.04520521066338412,0
5,ERROR,256,413,96,6476,0.23891466702597428,1
8,DEBUG,40,11,0,463,0.04194045702458093,0
13,DEBUG,45,23,3,369,0.04200214549607473,0
17,INFO,47,1,2,383,0.03525359248394706,0
14,WARNING,36,14,1,324,0.012057309771201192,0
11,INFO,28,21,3,335,0.005392521994893185,0
17,INFO,47,22,4,235,0.030901410361033846,0
12,INFO,23,5,0,474,0.03269598583339041,0
11,DEBUG,31,23,2,332,0.04851108270764856,0
10,INFO,46,22,0,321,0.01990795034041399,0
8,INFO,11,21,0,74,0.0361361075445264,0
13,ERROR,20,5,0,167,0.04395781527081033,0
17,DEBUG,32,25,4,138,0.03994100783160671,0
12,INFO,17,3,1,393,0.020213947957100617,0
18,DEBUG,42,9,3,494,0.011973256853121212,0
8,DEBUG,38,13,4,393,0.0015994428641404102,0
12,INFO,6,11,1,60,0.037904388328282884,0
13,INFO,1,18,2,209,0.01923920058788288,0
17,DEBUG,37,10,3,392,0.025092948449558013,0
12,DEBUG,4,23,1,381,0.0491143796604332,0
8,INFO,31,6,2,152,0.00023909365242239523,0
12,ERROR,11,24,3,214,0.013775649244780315,0
17,INFO,17,9,2,357,0.049054993736678196,0
8,INFO,7,13,4,211,0.02439809501901051,0
18,DEBUG,35,22,2,134,0.04688298411890937,0
4,CRITICAL,213,420,76,7551,0.37852498341225493,1
19,INFO,40,10,4,405,0.0355826080684968,0
9,WARNING,37,15,2,290,0.03568736700783004,0
8,DEBUG,37,12,4,483,0.0002318377694969509,0
3,ERROR,489,83,83,2538,0.6698278999921105,1
3,ERROR,248,418,99,7428,0.5111769345998141,1
12,DEBUG,17,14,0,347,0.025990238300701768,0
17,DEBUG,46,19,2,344,0.022192380942376452,0
8,INFO,26,19,3,79,0.021824235150577742,0
19,INFO,5,21,4,436,0.043130653813644046,0
17,DEBUG,5,10,2,163,0.04848015883902085,0
8,INFO,38,1,1,169,0.042351713148295826,0
18,DEBUG,47,25,2,429,0.03455765929701259,0
17,DEBUG,27,20,1,179,0.03681458511540184,0
3,ERROR,256,118,50,8803,0.4810601056744848,1
14,INFO,8,23,2,426,0.039985203130907844,0
9,INFO,31,23,2,244,0.002795753351145075,0
9,INFO,33,11,0,128,0.0037391966398192204,0
8,INFO,21,21,4,170,0.004868798655149404,0
12,INFO,35,4,2,194,0.04555917594561743,0
13,ERROR,21,4,3,240,0.031089760489809798,0
3,WARNING,417,424,67,6307,0.25841556383915704,1
9,INFO,36,21,4,120,0.03851172241971374,0
19,DEBUG,2,22,0,144,0.011005417309055672,0
19,INFO,30,10,0,315,0.040250712519355726,0
14,INFO,28,23,4,164,0.017292882094459873,0
13,INFO,17,5,4,404,0.03172361831105971,0
15,INFO,44,29,4,104,0.04937272546046695,0
13,DEBUG,20,16,3,296,0.0035939146394986746,0
16,DEBUG,40,28,1,197,0.04787452411301221,0
17,DEBUG,29,12,0,178,0.03838972360939562,0
9,INFO,5,25,2,91,0.022271513342982566,0
14,INFO,25,25,1,318,0.005126508496465416,0
12,DEBUG,10,1,2,57,0.005584923292479793,0
8,INFO,19,5,2,329,0.029121596535896122,0
10,DEBUG,41,18,2,327,0.026272461972772467,0
11,DEBUG,48,4,3,224,0.02676977258473054,0
19,INFO,1,27,3,82,0.013897296579243863,0
9,INFO,47,15,1,365,0.004588569124459802,0
3,WARNING,333,236,12,6784,0.520657636021382,1
5,WARNING,244,316,80,5525,0.39227524875101266,1
10,WARNING,25,6,0,436,0.032269452019356236,0
19,DEBUG,26,7,1,109,0.018241975569395438,0
16,INFO,21,19,0,151,0.031701458732737164,0
18,INFO,16,14,2,187,0.03847059484900754,0
9,INFO,10,15,0,439,0.009698979393402397,0
12,INFO,32,21,3,322,0.0006862526286119275,0
11,WARNING,44,16,0,236,0.01395533922437956,0
19,DEBUG,45,22,2,440,0.04806398184762535,0
10,INFO,20,15,2,447,0.009155439863317644,0
12,DEBUG,9,27,3,403,0.02366694395789712,0
13,INFO,34,6,1,169,0.018669658480909408,0
8,WARNING,31,6,4,287,0.015476840238847251,0
9,INFO,19,25,1,466,0.036546070944534347,0
5,ERROR,245,215,35,3506,0.243243003665056,1
10,WARNING,31,12,3,323,0.039006627557659,0
15,DEBUG,30,2,3,399,0.016958689329711413,0
15,INFO,47,25,3,458,0.017960366487974822,0
3,CRITICAL,77,74,18,3135,0.5341864668152334,1
13,INFO,33,23,1,244,0.0001895233346248082,0
19,DEBUG,18,6,4,479,0.04769139576251794,0
16,DEBUG,21,25,1,287,0.011722430839349396,0
14,DEBUG,31,10,4,420,0.008618306702760615,0
9,DEBUG,39,29,0,473,0.031868901219339656,0
18,INFO,42,19,1,491,0.04240519830832398,0
9,DEBUG,41,24,0,310,0.032097405441244384,0
10,DEBUG,43,5,3,123,0.03146023734386299,0
3,ERROR,106,354,79,8926,0.39275974153002624,1
17,INFO,26,14,2,279,0.04453439539904568,0
16,INFO,33,15,1,487,0.04836093277345625,0
10,INFO,44,19,0,133,0.029763213265403418,0
16,DEBUG,33,19,0,113,0.00394391888327082,0
3,INFO,131,281,19,3015,0.7913442135195299,1
19,DEBUG,20,22,1,254,0.02096154225938169,0
17,INFO,41,18,1,172,0.02461164782217829,0
19,DEBUG,8,26,0,229,0.03202866118564733,0
15,INFO,36,29,0,50,0.04966772963575959,0
12,DEBUG,8,12,2,271,0.03539093089931822,0
18,WARNING,31,8,1,222,0.04366612965241898,0
17,INFO,22,28,2,151,0.04713825950603174,0
4,ERROR,185,416,72,3295,0.7615084655892088,1
18,INFO,47,23,3,495,0.016682920767766563,0
14,INFO,19,3,0,95,0.034398881381473366,0
16,INFO,20,15,4,466,0.03264726233005099,0
19,WARNING,23,10,0,470,0.021161418649189717,0
13,INFO,24,21,1,237,0.04270414210835426,0
10,WARNING,43,28,0,168,0.04904718097212459,0
12,INFO,24,19,2,354,0.019919905408560975,0
14,WARNING,36,12,0,119,0.017370760300062772,0
15,DEBUG,9,3,2,194,0.014409196243532553,0
22,WARNING,357,173,24,1671,0.4267920745549263,1
11,INFO,16,14,2,328,0.030611652282378728,0
9,DEBUG,27,17,1,214,0.009101687494712669,0
17,DEBUG,45,27,0,115,0.014100629965151313,0
9,INFO,37,3,1,387,0.006035040589938229,0
19,INFO,13,7,2,397,0.04521982688009545,0
10,WARNING,2,27,2,63,0.0324232852095955,0
15,INFO,12,25,2,304,0.02780117364515405,0
8,WARNING,41,17,2,263,0.046189707952421735,0
14,INFO,33,15,2,434,0.04913526565185351,0
13,DEBUG,23,20,0,156,0.0012428708589501238,0
9,DEBUG,14,10,4,347,0.03950904650968065,0
16,INFO,39,7,1,416,0.02694142044281523,0
19,INFO,49,22,3,474,0.00012304799162267123,0
12,DEBUG,30,20,3,216,0.021481617531318182,0
9,INFO,46,27,1,221,0.03869294375343727,0
10,INFO,49,3,0,268,0.03714027774355426,0
14,INFO,34,22,1,379,0.04637020217345677,0
14,WARNING,9,15,2,467,0.031072028585943174,0
17,INFO,15,20,4,487,0.011312483936688229,0
8,INFO,24,5,1,223,0.03630914227172257,0
17,ERROR,48,2,0,338,0.04906181470858145,0
18,DEBUG,41,9,2,289,0.04426507275749661,0
18,INFO,25,18,1,108,0.0001058998976536274,0
19,WARNING,36,13,1,214,0.021585879296042013,0
11,INFO,32,20,2,57,0.0104016080967898,0
13,INFO,47,24,0,463,0.02467426986302045,0
22,ERROR,484,434,78,4874,0.3030244181023859,1
10,INFO,42,4,4,242,0.02810552877420174,0
10,DEBUG,39,8,2,168,0.04129620603967821,0
15,ERROR,6,27,3,98,0.03213683931697733,0
15,WARNING,47,6,0,304,0.017895418094317966,0
15,WARNING,25,24,3,363,0.016904217973239283,0
8,INFO,2,4,3,380,0.010499040509380476,0
15,DEBUG,31,5,3,152,0.025774035383792207,0
15,DEBUG,30,20,0,495,0.040547737941346765,0
9,WARNING,15,23,3,184,5.046866186754207e-05,0
5,WARNING,369,348,69,9808,0.21111558025073535,1
16,DEBUG,32,21,1,469,0.025352643743980753,0
22,ERROR,260,63,95,9672,0.44595532936512416,1
15,INFO,18,8,1,146,0.025545229501194894,0
9,INFO,35,2,4,288,0.04394013613426216,0
11,INFO,22,7,3,108,0.03696671736194273,0
14,INFO,14,28,4,467,0.024278124573307393,0
13,WARNING,38,18,4,301,0.014923815830900128,0
23,WARNING,238,396,41,3284,0.3724577021630978,1
4,WARNING,499,389,24,6333,0.7031040959855275,1
15,INFO,22,17,4,329,0.0389280645634934,0
14,ERROR,16,2,1,238,0.03421096673298917,0
11,INFO,48,3,1,442,0.02052911255431622,0
1,WARNING,370,289,56,6077,0.6540086587026388,1
15,INFO,16,13,4,159,0.006483126057597966,0
17,INFO,16,13,4,97,0.012052551083538317,0
14,ERROR,40,6,4,105,0.035958852113517605,0
15,WARNING,38,14,0,88,0.006395845877524675,0
3,ERROR,74,384,60,4698,0.5127769857421034,1
8,INFO,23,5,4,439,0.029878463715112824,0
12,DEBUG,46,21,4,180,0.003554793494842723,0
16,INFO,48,27,2,166,0.038436066786999366,0
12,INFO,40,24,1,343,0.021877031590153397,0
17,INFO,18,1,3,303,0.014816236343068107,0
19,DEBUG,46,9,3,185,0.026567622536155855,0
10,WARNING,49,3,3,89,0.03755628445972255,0
0,ERROR,185,472,19,8664,0.3046683773401367,1
16,INFO,40,6,2,384,0.01602076741625908,0
11,DEBUG,30,4,3,369,0.03471797820979661,0
23,ERROR,65,282,49,3848,0.372348519819397,1
18,WARNING,42,16,0,226,0.0006688151887594918,0
15,INFO,42,29,1,117,0.048136760203506476,0
14,INFO,18,6,2,427,0.014902734146603036,0
18,DEBUG,18,14,3,210,0.02322344802478505,0
12,INFO,41,10,2,183,0.03245640239302252,0
2,CRITICAL,417,216,85,3363,0.40800900223060194,1
10,INFO,48,4,3,68,0.04113226627314593,0
13,WARNING,42,24,4,278,0.019095250386868292,0
15,WARNING,15,7,0,460,0.03537900920790295,0
17,WARNING,5,17,1,252,0.03076189291835287,0
18,WARNING,27,5,3,283,0.049261861072320084,0
16,DEBUG,17,14,1,58,0.03698165625996386,0
10,WARNING,41,16,2,164,0.04723721070644507,0
15,DEBUG,32,8,1,195,0.014174530956202042,0
3,DEBUG,168,315,96,1028,0.38470468439680017,1
10,DEBUG,26,6,4,446,0.026464377570015747,0
9,INFO,2,25,1,120,0.04240996889447936,0
12,INFO,28,11,4,130,0.021235040024011664,0
11,INFO,45,23,1,81,0.0278545635691437,0
12,DEBUG,23,2,4,331,0.00686248236816866,0
13,INFO,20,1,0,411,0.009623351715958668,0
10,INFO,36,28,4,229,0.019540818469492745,0
8,INFO,42,9,0,199,0.002524900652605111,0
22,WARNING,194,238,14,1439,0.5620501115873882,1
3,WARNING,283,434,21,2412,0.49032686692108046,1
2,WARNING,157,80,36,8079,0.6423481515882926,1
9,INFO,45,27,3,333,9.32472402032314e-05,0
8,INFO,22,14,4,78,0.003130497955498063,0
16,INFO,17,29,2,411,0.031939248831911286,0
10,INFO,31,20,3,370,0.02810558337146618,0
9,INFO,11,26,2,208,0.04073960502818534,0
11,INFO,36,13,4,143,0.010280468636172503,0
13,ERROR,14,12,3,153,0.029464329562322634,0
8,DEBUG,35,22,4,74,0.04034637944136903,0
16,WARNING,23,9,2,112,0.035933278060316313,0
16,INFO,29,24,4,293,0.015903912979664904,0
15,DEBUG,23,6,2,230,0.030893376044024187,0
13,CRITICAL,44,4,0,451,0.03658832324725147,0
11,INFO,36,10,2,470,0.040953096822666187,0
9,INFO,16,5,2,366,0.04942869161818936,0
15,INFO,39,27,0,484,0.019977659484309802,0
14,INFO,20,27,3,378,0.0015150934284182739,0
19,DEBUG,25,4,1,128,0.02617268070744997,0
11,DEBUG,19,20,3,398,0.01608142712359022,0
10,WARNING,26,24,1,406,0.015101265902270927,0
0,CRITICAL,240,259,24,2743,0.6052487680675718,1
8,DEBUG,21,13,3,104,0.002170657946881005,0
9,INFO,9,16,4,477,0.027076388922904655,0
14,INFO,43,11,4,150,0.03174172417879848,0
0,WARNING,255,226,54,5429,0.23712325997696704,1
10,INFO,49,18,4,330,0.04812921546858807,0
8,INFO,21,26,0,110,0.00044089640588368395,0
9,INFO,18,1,4,232,0.026176823870193117,0
2,CRITICAL,236,455,71,5181,0.4030448219689332,1
17,DEBUG,35,4,1,407,0.010195316467922917,0
16,INFO,14,26,1,453,0.04880528427934543,0
14,INFO,9,9,2,219,0.009511632987448206,0
14,INFO,35,9,0,112,0.03185440127833813,0
17,DEBUG,2,11,4,308,0.0037345902579247804,0
15,INFO,6,5,0,476,0.025957893389495657,0
19,WARNING,35,21,0,53,0.01252507090512734,0
19,INFO,25,6,1,290,0.015556671643479208,0
15,INFO,9,20,4,205,0.01850315863656521,0
4,CRITICAL,121,378,20,9782,0.4693270574655269,1
9,DEBUG,7,6,3,215,0.04334572375326176,0
15,WARNING,28,8,2,60,0.007606670608392619,0
15,INFO,2,28,1,292,0.02150518391476837,0
12,DEBUG,1,21,2,465,0.04906462877339779,0
12,DEBUG,37,24,1,131,0.029392235810015096,0
11,DEBUG,24,24,1,345,0.03156449954660159,0
12,DEBUG,35,19,0,359,0.03645983995513332,0
9,INFO,7,22,4,175,0.043358629701788526,0
9,DEBUG,38,1,3,260,0.04101516394361704,0
12,WARNING,29,5,1,257,0.018205002264646764,0
18,INFO,1,23,1,436,0.04187577963963083,0
2,ERROR,225,197,52,1873,0.20567229388703398,1
8,INFO,46,19,3,105,0.020233395651102104,0
4,ERROR,168,293,76,9281,0.34341509815752846,1
9,INFO,10,28,4,302,0.012230915726529812,0
4,INFO,119,132,61,7054,0.6700053209213597,1
17,WARNING,11,2,0,294,0.025620135119210533,0
9,INFO,48,9,1,161,0.012063327564933763,0
11,DEBUG,49,18,3,143,0.038036529207945646,0
9,INFO,37,16,0,63,0.03642338824447837,0
14,INFO,27,7,0,425,0.04610498794403282,0
19,DEBUG,48,9,2,423,0.003282429331924891,0
17,WARNING,10,12,0,292,0.045000912705587696,0
8,INFO,38,19,2,421,0.0007917780483827964,0
18,INFO,22,23,2,469,0.0411986638547808,0
9,INFO,24,1,1,119,0.01284461100798941,0
18,ERROR,8,28,4,337,0.03263620309460806,0
12,DEBUG,6,6,3,218,0.03346277920319911,0
9,INFO,4,27,0,345,0.019299013992907805,0
16,INFO,5,2,1,465,0.010340670544398078,0
11,INFO,6,26,3,445,0.0018212562558373004,0
16,DEBUG,47,17,0,284,0.02897038168500265,0
18,DEBUG,32,21,4,408,0.035185686700656575,0
19,WARNING,38,14,4,394,0.018733285927941542,0
8,INFO,20,13,2,359,0.009533360607702546,0
8,INFO,40,22,2,234,0.008111389713116968,0
8,INFO,45,11,3,185,0.013278841674852044,0
11,INFO,36,16,0,219,0.03999643470899654,0
16,DEBUG,49,18,2,276,0.007565028363123311,0
15,DEBUG,14,20,1,375,0.021725399106135992,0
14,ERROR,47,3,2,284,0.03258547935887592,0
8,INFO,19,1,3,477,0.04236556534121929,0
10,INFO,11,14,1,267,0.02559955394336862,0
16,WARNING,39,17,4,80,0.03401329626050126,0
16,INFO,1,3,1,390,0.025528459325969772,0
12,DEBUG,35,12,3,168,0.03787028145925899,0
3,WARNING,432,409,74,2015,0.38382790621655155,1
13,INFO,33,2,0,440,0.039071132194886456,0
1,CRITICAL,376,297,45,4154,0.25047253737072916,1
13,DEBUG,36,26,2,205,0.040446656879485704,0
17,DEBUG,24,21,3,435,0.040039413957860905,0
11,WARNING,43,5,3,301,0.04318262121649461,0
8,DEBUG,7,28,3,93,0.02335264702861403,0
12,INFO,7,23,4,127,0.044389993798937606,0
8,DEBUG,46,16,3,376,0.0037340258004592564,0
8,INFO,47,5,0,194,0.017863767558255,0
3,WARNING,157,298,88,8810,0.6971984110439704,1
12,DEBUG,14,26,2,209,0.020722627937910028,0
12,INFO,45,6,1,456,0.043196451580513225,0
14,INFO,26,19,4,203,0.027687144279880727,0
9,INFO,1,12,2,497,0.012885131271881218,0
13,INFO,13,8,0,361,0.004884290610761771,0
9,INFO,23,6,3,137,0.03485331470845201,0
5,ERROR,156,186,18,9869,0.6115443336811217,1
12,INFO,7,23,4,168,0.028839462644169922,0
11,INFO,6,29,4,454,0.019638902355916102,0
18,INFO,9,3,2,214,0.033506190476779225,0
17,INFO,28,11,1,476,0.031094363333090232,0
12,DEBUG,10,7,1,185,0.030395893497701956,0
9,DEBUG,35,9,0,191,0.02578618486308795,0
15,DEBUG,7,24,2,431,0.03444697840334562,0
15,WARNING,25,11,2,371,0.03569610103242174,0
13,INFO,30,13,2,248,0.010532387434246638,0
10,INFO,43,18,3,460,0.029802877539813883,0
11,DEBUG,26,10,2,57,0.0006602653739248177,0
8,DEBUG,44,26,2,245,0.025828229733620003,0
16,WARNING,12,29,4,108,0.0397030978867425,0
17,WARNING,13,2,4,59,0.003020616686892064,0
12,DEBUG,40,7,4,352,0.01613734352397336,0
15,INFO,4,15,2,187,0.0018185323065585124,0
10,INFO,1,10,2,65,0.02828165802256599,0
11,INFO,6,12,4,308,0.0463092590997728,0
11,INFO,2,20,0,200,0.01621091676554299,0
15,INFO,46,25,0,51,0.018273912944171473,0
19,INFO,27,22,1,114,0.010657887346631667,0
16,DEBUG,18,9,3,252,0.036820528050231005,0
10,INFO,42,27,3,161,0.025306742568293995,0
1,WARNING,413,90,69,5886,0.5070797672382562,1
16,INFO,33,22,4,363,0.002134391780982703,0
9,INFO,3,6,4,86,0.04263319143358632,0
11,DEBUG,20,24,2,238,0.03457887316946703,0
10,INFO,4,23,3,427,0.04884366754206507,0
23,WARNING,432,467,52,6312,0.6415742143901502,1
11,INFO,8,1,2,365,0.0479482203060107,0
0,ERROR,224,106,98,9376,0.2226939298877811,1
4,ERROR,493,338,52,2173,0.3919882433044303,1
4,WARNING,250,198,38,6546,0.6854476448453952,1
11,INFO,19,26,4,458,0.0029772855752405684,0
10,DEBUG,28,18,4,96,0.0002573961738660535,0
10,DEBUG,2,1,2,386,0.041547908660805204,0
17,DEBUG,9,4,2,89,0.031164141625103822,0
19,DEBUG,35,22,2,484,0.009338203947556563,0
9,INFO,22,4,3,392,0.03429153451908521,0
17,CRITICAL,26,29,3,285,0.045855296137037496,0
17,DEBUG,34,4,1,198,0.002823338433838768,0
9,WARNING,7,27,2,312,0.04020944772905036,0
15,DEBUG,30,25,3,439,0.041771874021787135,0
8,INFO,49,18,1,243,0.032597770356679816,0
15,INFO,25,1,2,308,0.04681296995267964,0
17,WARNING,49,7,2,474,0.04831741187692473,0
10,DEBUG,9,14,0,301,0.03864568554610598,0
9,INFO,27,16,3,188,0.008412417523669542,0
4,INFO,228,218,22,1763,0.38441077417857156,1
12,INFO,33,5,2,199,0.021159910129483508,0
12,WARNING,8,13,3,483,0.020065578129227452,0
13,INFO,49,5,1,300,0.0071642339253137795,0
11,INFO,32,18,0,353,0.002000398913509932,0
14,INFO,40,29,1,102,0.012430079573470572,0
14,WARNING,19,22,2,219,0.014436485204418238,0
18,INFO,36,5,4,58,0.04617279993006045,0
16,DEBUG,45,5,4,389,0.04899903091542179,0
13,WARNING,22,6,0,307,0.04926227873265158,0
8,DEBUG,39,14,2,368,0.04060866982607216,0
1,INFO,491,212,34,7000,0.3525135673102967,1
3,INFO,453,323,47,7268,0.6348459493580776,1
17,INFO,46,16,4,293,0.017015764622932868,0
16,INFO,9,5,3,328,0.026915141932442162,0
12,DEBUG,35,27,2,127,0.029376281842037874,0
14,INFO,7,16,0,303,0.028748386869250242,0
8,INFO,15,1,4,392,0.02159299366392535,0
2,CRITICAL,185,271,53,5939,0.5160631534280267,1
19,INFO,37,29,0,53,0.015973826625106553,0
17,INFO,28,8,2,272,0.011073855870954713,0
11,INFO,9,1,1,397,0.03691164322000697,0
22,WARNING,270,125,91,8961,0.34468906829690926,1
13,INFO,48,29,4,358,0.048411171386119896,0
11,INFO,48,6,0,359,0.040179837298465255,0
13,DEBUG,25,8,3,357,0.019159209261798423,0
17,DEBUG,9,5,0,344,0.04071999065671389,0
14,INFO,33,27,4,173,0.03813505577513762,0
23,INFO,332,116,82,3632,0.4012253285826577,1
16,DEBUG,12,22,0,416,0.005230080795303987,0
15,INFO,9,20,4,432,0.04270819370615503,0
8,INFO,5,26,4,127,0.01527504245748791,0
9,WARNING,47,26,3,421,0.005654153175242116,0
9,INFO,26,16,2,80,0.04933772998941539,0
