url_length,num_dots,has_ip,has_at_symbol,has_double_slash,prefix_suffix,subdomain_level,domain_age_days,has_https,abnormal_url,special_char_count,digits_ratio,shortening_service,is_malicious
74,2,0,0.0,0,0,0,1931,1,0,2,0.06385909042215057,0,0
47,2,0,0.0,0,0,1,2066,1,1,4,0.06259817385957477,0,0
165,8,1,0.0,0,0,2,26,1,1,9,0.12669998481048808,1,1
113,5,1,0.0,1,1,4,65,1,0,12,0.33623923913260584,1,1
135,7,1,1.0,1,0,4,36,1,1,17,0.12838999560694,1,1
28,1,0,0.0,0,0,1,2903,1,0,2,0.0609518309602541,0,0
21,1,0,0.0,0,0,1,2472,1,0,1,0.09429834163125284,0,0
22,3,0,0.0,0,0,1,416,1,0,4,0.02300536777985686,0,0
77,3,0,0.0,0,0,1,999,1,0,1,0.09466904657274641,0,0
72,2,0,0.0,0,0,0,1034,1,0,0,0.0009072274748744725,0,0
63,1,0,0.0,0,0,0,1577,0,0,2,0.0006581552705775096,0,0
67,1,0,0.0,0,1,0,2563,1,0,3,0.03771978743115639,0,0
24,3,0,0.0,0,0,0,1339,1,0,1,0.02079573251434319,0,0
228,6,1,1.0,1,1,2,3,0,1,12,0.38551505155380983,1,1
81,10,1,0.0,1,1,5,63,0,1,18,0.19757355904759372,1,1
297,9,0,0.0,0,1,5,27,0,1,16,0.24212112411373096,0,1
33,3,0,0.0,0,0,0,3146,1,0,2,0.013609409171899546,0,0
65,1,0,0.0,0,0,1,2963,0,0,4,0.07570734048510266,0,0
42,3,0,0.0,0,0,0,3408,1,0,4,0.0774166932775122,0,0
89,6,0,0.0,0,1,5,39,0,1,12,0.20476631082621552,0,1
35,2,0,0.0,0,0,0,2224,1,0,1,0.029037974678843538,0,0
49,1,0,0.0,0,0,0,2840,1,0,4,0.019327014186119096,0,0
230,4,1,1.0,1,1,3,19,0,1,14,0.1349081274648343,1,1
27,2,0,0.0,0,0,1,3089,1,0,1,0.03815232476988134,0,0
36,3,0,0.0,0,0,0,433,1,0,3,0.06671228050497127,0,0
49,3,0,0.0,0,0,1,2806,1,0,4,0.011129894125623563,0,0
36,1,0,0.0,0,0,1,1460,1,0,4,0.04450638826898547,0,0
54,3,0,0.0,0,0,1,1987,0,0,0,0.032156362028977724,0,0
20,2,0,0.0,0,0,1,2212,1,0,3,0.0011156515116688916,0,0
68,1,0,0.0,0,0,1,3176,1,0,3,0.07792258823108605,0,0
77,3,0,0.0,0,0,0,3030,1,0,0,0.02216848089279523,0,0
113,7,0,1.0,1,1,3,49,1,1,16,0.21025513624544287,1,1
67,2,0,0.0,0,0,1,2041,1,0,2,0.06555001346828855,0,0
68,1,0,0.0,0,0,0,1325,1,0,2,0.04817189916592557,0,0
44,1,0,0.0,0,0,0,2846,1,1,4,0.06933181191978798,0,0
110,6,1,0.0,1,1,2,69,1,1,16,0.16529768506501885,1,1
44,3,0,0.0,0,0,1,2221,1,0,2,0.05720078123624844,0,0
33,3,0,0.0,0,0,0,529,1,0,1,0.02336223075985563,0,0
228,4,0,0.0,1,1,3,83,1,1,8,0.1970229417126047,1,1
95,5,1,0.0,0,1,4,16,0,1,17,0.2509519398755484,0,1
70,3,0,0.0,0,0,0,3065,1,0,3,0.062422311293909696,0,0
122,9,0,1.0,0,0,5,3,1,0,11,0.17694968792185178,0,1
36,2,0,0.0,0,0,0,2021,1,0,1,0.08109472412892386,0,0
78,2,0,0.0,0,0,1,2636,1,0,0,0.0385557615856612,0,0
50,3,0,0.0,0,0,1,1821,1,0,2,0.08063551922990464,0,0
29,1,0,0.0,0,0,0,801,1,0,4,0.09344286433355106,0,0
127,5,1,1.0,0,1,4,62,0,1,16,0.11705845897013167,1,1
58,1,1,0.0,0,0,0,2867,1,0,2,0.012676041664935312,0,0
44,2,0,0.0,0,0,0,3150,1,0,3,0.09581137334292128,0,0
218,9,1,0.0,0,1,5,54,0,1,11,0.3542023337862823,0,1
286,4,0,1.0,0,1,4,34,0,1,10,0.22970557220830118,1,1
49,2,0,0.0,0,0,0,2073,1,0,2,0.027918646297662164,0,0
53,1,0,0.0,0,0,0,497,1,0,4,0.06778488481297439,0,0
37,2,0,0.0,0,0,1,1042,1,0,0,0.08210860668428205,0,0
243,4,0,0.0,0,1,3,0,0,1,6,0.19654963000557288,1,1
68,1,1,0.0,1,0,0,2523,1,0,4,0.01599806951983809,0,0
166,6,1,0.0,0,0,3,86,1,1,15,0.37369889139783774,1,1
46,1,1,0.0,0,0,1,2833,1,0,2,0.0017379840814387593,0,0
77,2,0,0.0,0,0,1,2792,1,0,1,0.03430988966368908,1,0
46,1,0,0.0,0,0,0,416,1,0,3,0.00028378911026374356,0,0
74,2,0,0.0,0,0,1,2778,1,0,0,0.08085073612957666,0,0
58,2,0,0.0,0,0,0,2822,1,0,4,0.04740361286111634,0,0
281,7,1,0.0,0,1,5,33,0,1,6,0.20836253421718418,1,1
38,2,0,0.0,0,0,0,3598,1,0,4,0.03486425183332442,0,0
58,2,0,0.0,0,0,0,2620,1,0,0,0.07972496323205437,0,0
165,8,1,1.0,1,1,5,68,0,1,12,0.16413080192461493,1,1
58,1,0,0.0,0,0,0,1786,1,0,1,0.08458168605867059,0,0
270,5,0,0.0,0,0,3,9,1,1,11,0.3239664595426675,0,1
63,1,0,0.0,0,0,0,679,1,0,0,0.019731902365953003,0,0
66,3,0,0.0,0,0,0,2872,0,0,0,0.050593060005917415,0,0
34,3,0,0.0,0,0,0,3538,1,0,1,0.03389050874804,0,0
62,1,0,0.0,0,0,1,3098,1,0,0,0.08204623894907644,0,0
286,6,1,1.0,0,1,2,54,1,0,14,0.2730089688798151,0,1
54,1,0,0.0,0,0,1,1905,1,0,2,0.010462642044731452,0,0
70,1,0,0.0,0,0,1,476,1,0,0,0.013913050817020368,0,0
39,2,0,0.0,0,0,1,3120,1,0,3,0.024005367761860987,0,0
47,1,0,0.0,0,0,1,2695,1,0,3,0.004819227256654169,0,0
262,6,1,1.0,1,0,4,12,0,1,15,0.3991321448928653,1,1
77,1,0,0.0,0,0,0,2431,1,0,3,0.029925598828591207,0,0
34,3,0,0.0,0,0,1,1999,1,0,3,0.01487760911608751,0,0
121,5,1,0.0,0,1,2,58,1,1,8,0.37979913455384484,1,1
52,1,0,0.0,0,0,0,473,1,0,2,0.062108163880260005,0,0
90,10,1,0.0,0,1,5,59,1,1,16,0.3784254923614586,0,1
31,3,0,0.0,0,0,0,766,1,0,1,0.025289647758873435,0,0
58,3,0,0.0,0,0,0,3004,1,0,0,0.019224182313185557,0,0
58,3,0,0.0,0,0,0,3154,1,0,0,0.0070084299951183706,0,0
280,6,1,0.0,1,1,2,67,1,0,11,0.3797640679074439,1,1
157,11,1,0.0,0,0,5,39,1,0,5,0.2583824132822652,1,1
48,2,0,0.0,0,0,0,320,1,0,0,0.024473894308306023,0,0
62,2,0,0.0,0,0,1,329,1,1,2,0.08729995461432502,0,0
68,1,0,0.0,0,0,1,2353,1,0,1,0.0710155298729555,0,0
22,3,0,0.0,0,0,0,519,1,0,1,0.05761363424927938,0,0
67,3,0,0.0,0,0,1,989,0,0,3,0.04319792060124166,0,0
87,10,1,1.0,1,0,5,21,0,1,19,0.3936400121408523,1,1
79,1,0,0.0,0,0,0,3583,1,0,3,0.0037654135160942737,0,0
21,2,0,0.0,0,0,1,1560,1,0,3,0.01376812070864595,0,0
42,2,0,0.0,0,0,1,2192,1,0,3,0.06279460923720866,0,0
45,3,0,0.0,0,0,0,2392,1,0,1,0.029511160148405713,0,0
45,1,0,0.0,0,0,0,679,1,0,0,0.021226190941142697,0,0
26,3,0,0.0,0,0,0,795,1,0,0,0.060472521734485654,0,0
137,9,1,1.0,1,1,4,54,1,0,18,0.35328120063771296,0,1
29,2,0,0.0,0,0,0,897,1,0,2,0.05219838323500854,1,0
24,3,0,0.0,0,0,1,432,1,0,4,0.07625645283420956,0,0
66,3,0,0.0,0,0,0,906,1,0,1,0.012459456610500998,0,0
201,7,1,1.0,1,0,5,13,1,1,17,0.32080220448929775,1,1
269,7,0,0.0,1,1,5,58,1,1,11,0.3987772178975064,0,1
61,2,0,0.0,0,0,0,3528,1,0,0,0.044671248034242675,0,0
127,8,1,0.0,0,1,2,46,0,1,9,0.23179411870987326,1,1
41,1,0,0.0,0,0,1,687,1,0,1,0.03561702625106061,0,0
36,3,0,0.0,0,0,1,3464,1,0,3,0.013377004760360744,0,0
39,2,1,0.0,0,0,1,282,1,1,2,0.08958656527061294,1,0
39,1,0,0.0,0,0,0,1035,1,0,3,0.00476452478110383,0,0
62,1,0,0.0,0,0,1,431,1,0,0,0.008461770285453507,0,0
277,7,1,0.0,1,1,4,29,1,1,9,0.2533675353338547,1,1
126,8,1,0.0,1,0,5,53,0,1,19,0.21453100887869062,0,1
53,1,0,0.0,0,0,1,3097,1,0,0,0.08649930347255093,0,0
68,3,1,0.0,0,0,0,1468,1,0,4,0.05493708135178296,0,0
42,1,0,0.0,0,0,0,2067,1,0,3,0.0321338592999908,0,0
57,3,0,0.0,0,0,1,1187,1,0,0,0.045729126034267,0,0
72,2,0,0.0,0,0,1,475,1,0,2,0.0823401508641948,0,0
47,2,1,0.0,0,0,0,3558,1,0,3,0.060468077791355684,0,0
32,2,0,0.0,0,0,0,889,0,0,1,0.07439827881193788,0,0
235,10,0,0.0,1,1,2,3,1,0,17,0.2805729023257365,1,1
27,1,0,0.0,0,0,1,3589,1,0,1,0.0413004120962727,0,0
30,1,0,0.0,0,0,1,2633,1,0,2,0.04447698484369971,0,0
109,10,1,1.0,0,0,3,28,0,1,7,0.22492949726530415,0,1
64,3,0,0.0,0,0,1,2072,0,0,0,0.06751370059536682,0,0
37,3,0,0.0,0,0,0,2379,1,0,1,0.06258062287235266,0,0
69,1,0,0.0,0,0,1,1710,1,0,1,0.007493393334966314,0,0
44,3,0,0.0,0,0,1,3165,1,0,2,0.039203722479939564,0,0
148,7,1,1.0,0,0,3,5,1,1,10,0.10338823160602229,1,1
41,2,0,0.0,0,0,0,949,1,0,3,0.03085899740332586,0,0
64,1,0,0.0,0,0,0,891,1,0,0,0.05979460480043002,0,0
170,9,0,1.0,1,0,3,5,1,1,5,0.285232080392257,0,1
263,8,0,0.0,1,1,4,2,0,1,18,0.11971840134245457,1,1
296,5,1,1.0,1,0,3,83,0,1,19,0.2298447012040034,1,1
75,3,0,0.0,0,0,1,2128,1,0,2,0.09965724124227794,0,0
26,3,0,0.0,0,0,1,2482,1,0,3,0.02103195898336682,0,0
235,8,1,0.0,0,1,2,58,0,0,8,0.27684891165288356,0,1
95,5,1,1.0,1,1,5,13,0,1,19,0.22593344169671414,0,1
43,1,0,0.0,0,0,1,987,1,0,4,0.07110943268313501,0,0
51,3,0,0.0,0,0,1,532,1,0,2,0.06452456133274402,0,0
46,2,0,0.0,0,0,0,643,1,0,3,0.056318354028743224,0,0
99,10,0,1.0,1,0,3,45,0,1,13,0.13981470619665906,0,1
78,3,0,0.0,0,0,0,3023,1,0,1,0.014263452548179534,0,0
51,2,0,0.0,0,0,0,2379,1,0,4,0.044772757484520725,0,0
51,3,0,0.0,1,0,1,1566,1,0,2,0.0445832540393223,0,0
45,2,0,0.0,0,0,1,3434,1,1,1,0.015754700387749666,0,0
230,8,1,1.0,1,1,4,42,1,1,14,0.13795434241362933,0,1
65,3,0,0.0,0,0,0,1591,1,1,3,0.0786118331871617,0,0
234,4,0,0.0,1,0,2,20,0,1,15,0.15279717241691113,1,1
192,5,1,1.0,0,1,5,19,0,1,13,0.2186237546914258,1,1
24,3,0,0.0,0,0,0,2911,1,0,3,0.021243063112634908,0,0
35,1,1,0.0,0,0,0,1295,1,0,4,0.03179879651379084,0,0
30,1,1,0.0,0,0,0,913,1,0,2,0.0007818111815228624,0,0
257,5,1,0.0,1,0,5,26,1,1,7,0.3455155886649247,1,1
54,1,0,0.0,0,0,1,3090,0,0,0,0.08693010428240676,1,0
67,2,0,0.0,0,0,0,2234,1,0,4,0.0052962702358063,0,0
82,5,1,0.0,0,0,5,1,0,1,16,0.31394352976892237,0,1
61,1,0,0.0,0,0,1,3610,1,1,1,0.06160561255476387,0,0
268,8,0,1.0,1,1,5,41,0,0,14,0.39948256134631266,0,1
74,1,0,0.0,0,0,0,729,1,0,3,0.08675020181898432,0,0
53,3,0,0.0,0,0,0,3343,0,0,0,0.001845551647590349,0,0
67,3,0,0.0,0,0,0,1483,1,0,2,0.03918265986109709,0,0
166,11,0,1.0,1,1,4,87,1,1,8,0.15245524095959861,0,1
29,3,0,0.0,0,0,1,3137,1,1,1,0.017371270391651684,0,0
235,8,1,0.0,0,0,2,29,0,1,6,0.27420687395875065,0,1
279,5,1,1.0,1,1,3,29,1,0,6,0.11278143586934355,0,1
27,1,0,0.0,0,0,0,420,1,0,0,0.07001283287864683,0,0
265,9,1,1.0,1,1,2,48,0,1,5,0.19113873976840443,0,1
45,2,0,0.0,0,0,0,615,1,0,2,0.07897099263142943,0,0
22,2,0,0.0,0,0,1,1080,1,0,0,0.03073035995961737,0,0
78,2,0,0.0,0,0,0,1598,1,0,0,0.03516933496412766,0,0
181,5,1,0.0,1,1,2,51,1,1,18,0.13683811131470816,1,1
43,1,0,0.0,0,0,1,1743,1,0,1,0.04865135075072916,0,0
22,1,0,0.0,0,0,0,320,1,0,1,0.08112352595181611,0,0
57,3,0,0.0,0,0,1,2199,1,0,0,0.08693266103949658,0,0
21,2,0,0.0,0,0,1,2092,1,0,0,0.025344155903030675,0,0
54,2,0,0.0,0,0,1,853,1,0,3,0.04239956652581503,0,0
170,11,1,1.0,0,0,4,21,1,0,15,0.2645315813200195,0,1
256,11,1,1.0,0,1,4,54,1,1,15,0.29990650697866333,1,1
55,1,0,0.0,0,0,1,3309,1,1,1,0.0190994486422295,0,0
108,5,1,1.0,1,1,2,26,0,1,19,0.2004492661981112,0,1
50,1,0,0.0,0,0,0,2129,1,0,0,0.09055150074329957,0,0
124,5,1,0.0,1,0,5,18,1,0,9,0.21384548776949533,0,1
53,2,0,0.0,0,0,0,3602,1,0,3,0.011012293540366003,0,0
43,2,0,0.0,0,0,0,1997,1,0,2,0.028817502207225766,0,0
79,3,0,0.0,0,0,0,2407,1,0,4,0.049674426440983056,0,0
207,11,1,1.0,1,1,2,6,1,0,14,0.1775690217392522,1,1
65,1,0,0.0,0,0,1,238,1,0,3,0.018274582135028618,0,0
77,2,0,0.0,0,0,1,3552,1,0,1,0.09856035394073431,0,0
62,1,0,0.0,0,0,0,1170,1,0,2,0.06563604915716008,0,0
21,2,0,0.0,0,0,0,596,1,0,0,0.03167038967839695,0,0
40,1,0,0.0,1,0,1,1789,1,0,0,0.008616760496690912,0,0
146,5,1,0.0,0,1,5,40,1,0,6,0.18241624359866948,1,1
141,4,1,1.0,0,1,3,53,1,1,19,0.27829790067758703,1,1
56,3,0,0.0,0,0,0,726,1,0,0,0.021819720496614937,0,0
216,4,1,0.0,0,1,3,39,1,1,16,0.35980512449987045,1,1
41,3,0,0.0,0,0,0,431,1,0,2,0.035486552284082075,0,0
290,10,1,1.0,1,1,5,50,1,0,17,0.37667181802973515,0,1
299,11,0,0.0,0,1,2,87,1,1,19,0.21552342518638132,1,1
53,1,0,0.0,0,0,1,674,1,0,0,0.015090470825871638,0,0
284,4,1,0.0,1,1,5,37,0,1,16,0.1966220899503865,1,1
63,2,0,0.0,1,0,0,1825,1,0,2,0.05244855633952833,0,0
61,1,0,0.0,0,0,1,1030,1,0,3,0.06734627814151632,0,0
196,10,0,1.0,1,1,5,28,1,1,16,0.3375838110018445,0,1
20,3,0,0.0,0,0,1,1195,1,0,3,0.00922027930538273,0,0
70,3,0,0.0,0,0,1,2335,1,0,2,0.04121176214882191,0,0
74,2,0,0.0,0,0,1,527,1,1,2,0.06556145646888902,0,0
125,7,1,1.0,0,1,4,43,0,1,7,0.286961612394794,0,1
34,2,0,0.0,0,0,1,455,1,0,1,0.08436089039636398,0,0
51,1,0,0.0,0,0,0,1481,1,0,3,0.08659186687690024,0,0
128,9,0,1.0,1,1,2,69,1,1,18,0.14557057800892062,0,1
282,5,0,0.0,1,0,4,57,0,0,9,0.23982005093328637,0,1
40,3,0,0.0,0,0,0,2806,1,0,1,0.07418536093964884,0,0
74,1,0,0.0,0,0,1,3139,0,0,0,0.06927772266522163,0,0
66,3,0,0.0,0,0,0,3035,1,0,0,0.03818136394816046,0,0
77,1,0,0.0,0,0,1,1102,1,0,2,0.040907181265028826,0,0
26,2,0,0.0,0,0,0,1411,0,0,1,0.058002248659989625,0,0
228,7,1,1.0,1,1,4,42,0,1,10,0.2515819509716889,1,1
40,2,0,0.0,0,0,0,979,1,0,3,0.08936273655423253,0,0
69,2,0,0.0,0,0,0,1862,1,0,0,0.032048336200114456,0,0
59,1,0,0.0,0,0,0,1861,1,0,2,0.010820924752905215,0,0
215,11,1,0.0,0,0,4,87,0,1,10,0.18467172176304864,1,1
34,1,0,0.0,0,0,1,267,1,0,2,0.006912159461317713,0,0
109,10,1,0.0,1,1,4,16,0,1,12,0.2929576653046255,0,1
36,2,1,0.0,0,0,0,425,0,1,2,0.0659795132752387,0,0
53,1,0,0.0,0,0,0,1841,1,0,3,0.04690863173720096,0,0
63,1,0,0.0,0,0,0,1871,1,0,4,0.07186871294578967,0,0
54,1,0,0.0,0,0,0,2231,1,0,2,0.06546656465534874,0,0
58,2,0,0.0,0,0,0,2722,0,0,1,0.09224723648516875,0,0
57,1,0,0.0,0,0,0,628,1,0,3,0.08779830836667378,0,0
33,3,0,0.0,0,0,0,2958,1,0,3,0.05516594638632594,0,0
158,10,1,1.0,0,1,5,36,1,1,7,0.1923342625818627,1,1
78,2,0,0.0,0,0,0,216,1,0,0,0.08932499369019392,0,0
134,7,0,0.0,1,0,2,19,0,1,9,0.39867362366405246,1,1
49,2,0,0.0,0,0,1,1489,1,0,1,0.0036294864141984463,0,0
23,3,0,0.0,0,0,1,419,1,0,4,0.06129460428135264,0,0
34,2,0,0.0,0,0,0,2453,1,0,0,0.004632366518410857,0,0
58,2,0,0.0,0,0,0,504,1,0,3,0.0768374493956845,0,0
54,2,0,0.0,0,0,1,2919,1,0,2,0.04295986743972777,1,0
64,1,1,0.0,0,0,1,1412,1,0,3,0.08362220738516973,0,0
29,3,0,0.0,0,0,1,1139,1,0,0,0.07212824251079293,0,0
74,3,0,0.0,0,0,0,263,0,0,1,0.07418593921403037,0,0
21,3,0,0.0,0,0,1,2009,1,0,4,0.011644288555712912,0,0
92,8,0,0.0,1,1,2,49,0,1,18,0.2745136632269459,0,1
201,8,1,1.0,1,0,3,76,1,1,11,0.3826539421852032,0,1
223,7,1,1.0,1,0,5,7,1,1,7,0.27000701040752834,1,1
251,4,1,0.0,0,1,3,53,0,1,15,0.13652086885505815,1,1
41,1,0,0.0,0,0,0,3090,1,0,4,0.06847782924589772,0,0
63,2,0,0.0,0,1,0,203,1,0,3,0.0828340840753547,0,0
234,7,1,1.0,0,1,5,3,0,0,16,0.3352509497047731,1,1
50,2,0,0.0,1,0,0,2860,1,0,1,0.036071567920908064,0,0
38,1,0,0.0,1,0,1,2253,1,0,4,0.004436251377769674,0,0
70,3,0,0.0,0,0,1,1385,1,0,0,0.07212757289493611,0,0
40,2,0,0.0,0,0,1,1691,0,0,4,0.030411716522847656,1,0
22,2,0,0.0,1,0,0,578,0,0,0,0.07950527088766818,0,0
86,8,1,1.0,1,1,4,71,1,1,15,0.20742370003432742,0,1
51,1,0,0.0,0,0,1,2268,1,0,1,0.03340472267332926,0,0
21,1,0,0.0,0,0,1,1265,1,0,2,0.012700175970764983,0,0
193,9,1,1.0,0,1,5,28,0,1,5,0.13577458639059584,0,1
64,1,0,0.0,0,0,1,1630,1,0,2,0.02428060778935788,0,0
78,3,0,0.0,0,0,0,3548,1,0,3,0.04053758551359952,0,0
79,1,0,0.0,0,0,0,1131,1,0,1,0.09757979322081548,0,0
175,11,1,1.0,1,1,4,14,0,1,12,0.26218201390019025,1,1
117,10,1,1.0,1,1,2,2,0,0,6,0.3038854239546619,1,1
32,3,0,0.0,0,0,1,2900,1,0,2,0.009605832698151053,0,0
183,11,1,1.0,1,1,4,74,0,1,6,0.24766264133495577,0,1
33,1,0,0.0,0,0,1,2371,1,0,3,0.03057439272103354,0,0
233,10,0,0.0,1,1,4,36,0,0,6,0.20175358916239605,0,1
137,9,1,1.0,1,0,3,59,0,1,16,0.30243192411977604,0,1
246,10,0,1.0,1,1,5,55,0,0,16,0.22275166509338612,0,1
35,2,0,0.0,0,0,1,581,1,0,4,0.006297773346517011,0,0
161,8,1,1.0,1,1,2,19,0,1,6,0.2463908303206383,0,1
129,10,1,1.0,1,1,3,49,0,1,9,0.14197984229897728,0,1
35,3,0,0.0,0,0,1,2043,1,0,2,0.004036707458900524,0,0
131,10,1,0.0,0,1,5,2,1,0,17,0.2746464873016249,1,1
77,2,0,0.0,0,0,0,297,1,0,3,0.09722938187929625,0,0
194,7,1,1.0,1,0,2,34,0,0,6,0.3629246974908108,0,1
76,2,0,0.0,0,0,1,2808,1,0,0,0.09557769225929102,0,0
132,4,1,0.0,1,1,3,39,0,1,9,0.11691105002251068,1,1
33,1,0,0.0,0,0,0,271,1,0,1,0.06155150211971923,0,0
72,3,0,0.0,0,0,0,3187,1,0,4,0.09843731556515914,0,0
47,3,0,0.0,0,0,0,1510,1,0,4,0.035321122010536436,0,0
37,1,1,0.0,0,0,1,345,1,0,1,0.04777456469888364,0,0
45,2,0,0.0,0,0,0,3196,0,0,4,0.010997371823466107,0,0
57,3,0,0.0,0,0,0,1621,1,0,2,0.04794034341331807,0,0
26,3,0,0.0,0,0,1,2558,1,0,0,0.08733812123599008,0,0
64,1,0,0.0,0,0,1,1227,1,0,4,0.06089385151860116,0,0
53,2,0,0.0,0,0,0,2953,1,0,1,0.060997902979674314,0,0
192,4,0,1.0,0,1,2,10,0,1,14,0.23944753807399036,0,1
68,1,0,0.0,0,0,1,347,1,1,4,0.0033609429181575613,0,0
248,9,1,0.0,0,0,3,7,0,1,10,0.18116290086187986,1,1
133,4,0,0.0,0,1,3,7,0,1,11,0.19266440091447756,1,1
52,2,0,0.0,0,0,1,2676,1,0,0,0.09353134615313285,0,0
54,2,0,0.0,0,0,1,1805,1,0,2,0.02423315481930466,0,0
211,9,1,1.0,1,0,2,46,0,1,15,0.11185778965149654,0,1
69,2,0,0.0,1,0,1,2139,1,0,1,0.09609192591270943,0,0
58,3,0,0.0,1,0,0,2151,1,0,3,0.06971399057071641,1,0
40,3,1,0.0,0,0,0,689,1,0,2,0.023771121108380824,0,0
209,10,0,1.0,0,1,5,89,0,1,5,0.29915187754902184,1,1
47,1,0,0.0,0,0,0,992,1,0,4,0.0926179963581842,0,0
51,2,0,0.0,0,0,0,3616,1,0,2,0.03958986260482113,0,0
221,8,0,0.0,0,1,3,84,1,1,12,0.3018412862275082,0,1
227,11,1,1.0,0,1,3,19,0,0,13,0.28614529527808563,1,1
75,2,0,0.0,1,0,0,2642,0,0,4,0.034976978057821864,0,0
29,3,0,0.0,0,0,0,2138,1,0,0,0.028902037991093633,0,0
215,8,1,0.0,1,1,4,69,0,1,16,0.34576280087337347,0,1
67,2,0,0.0,0,0,0,832,1,0,1,0.040585168221875426,0,0
71,3,0,0.0,0,0,1,376,1,0,2,0.09255846786951691,0,0
69,2,0,0.0,1,0,0,1715,1,0,0,0.03836514262279911,0,0
228,11,0,1.0,0,1,2,45,0,1,17,0.3651448525106604,1,1
74,1,0,0.0,0,0,1,1094,1,0,2,0.08286047651535947,0,0
239,8,1,0.0,1,0,2,24,0,1,5,0.1402255069812796,1,1
87,11,1,0.0,0,1,2,2,1,1,19,0.27905245950560104,0,1
25,1,0,0.0,0,0,0,262,1,0,1,0.009490522441025974,0,0
52,1,0,0.0,1,0,0,1552,1,0,1,0.03817220090894266,0,0
74,3,0,0.0,0,0,1,335,1,1,4,0.04544959133741532,0,0
58,1,0,0.0,0,0,1,1409,1,0,4,0.0668550924145124,0,0
31,3,0,0.0,0,0,1,1637,1,0,1,0.0024887809423440378,0,0
183,8,1,0.0,1,1,2,17,0,1,16,0.3450323152000305,1,1
55,3,0,0.0,0,0,0,1281,1,0,1,0.03612247498996087,0,0
225,11,0,1.0,1,1,2,59,1,1,18,0.1719839044018915,1,1
29,3,0,0.0,0,0,0,710,1,0,1,0.02458990046065919,1,0
72,3,0,0.0,0,0,0,2947,1,0,1,0.027259006124405308,0,0
53,2,0,0.0,0,0,1,3158,1,0,3,0.07112561368939244,0,0
60,3,0,0.0,0,0,1,2007,1,0,0,0.09640860318836227,0,0
270,7,1,0.0,0,1,3,66,0,1,15,0.2525613982749633,0,1
71,1,0,0.0,0,0,0,856,1,0,2,0.06380423306415905,0,0
30,1,0,0.0,0,0,1,2404,1,0,0,0.09875983714095446,0,0
76,3,0,0.0,0,0,1,519,1,0,0,0.011258372902919101,0,0
33,3,0,0.0,0,0,0,843,1,0,2,0.008668339496559097,0,0
22,1,0,0.0,1,0,0,3546,1,0,1,0.0657325806307862,0,0
76,1,0,0.0,0,0,0,3276,1,0,2,0.012256258695606493,0,0
110,5,0,1.0,1,1,3,50,0,1,17,0.21337657372102525,0,1
26,3,0,0.0,0,0,1,1519,1,1,1,0.047544424551775245,0,0
271,10,0,1.0,1,1,2,10,0,1,5,0.3726697341430396,0,1
58,3,0,0.0,0,0,0,2571,1,0,3,0.0655523118535593,0,0
67,1,0,0.0,0,0,0,747,1,0,1,0.015668288464058055,0,0
29,1,0,0.0,0,0,0,1839,1,0,0,0.04510845928670515,0,0
34,3,0,0.0,0,0,1,964,1,0,0,0.06191292204815731,0,0
35,2,0,0.0,0,0,1,1501,1,0,1,0.07753091393217681,0,0
57,3,0,0.0,0,0,0,1203,1,0,1,0.08031195521317845,0,0
23,2,0,0.0,0,0,0,2141,1,0,3,0.04098881045228771,0,0
23,3,0,0.0,0,0,0,2089,1,0,4,0.059509691389563316,0,0
75,2,0,0.0,0,0,0,2076,1,0,3,0.042234350622001385,0,0
285,8,0,1.0,0,0,5,18,0,1,9,0.1583598182060214,0,1
55,2,0,0.0,0,0,0,513,1,0,3,0.03424553557877518,0,0
46,3,0,0.0,0,0,1,2819,1,0,3,0.07201500929259418,0,0
41,3,0,0.0,1,0,0,3597,1,0,3,0.025485318283940395,0,0
41,3,0,0.0,0,0,0,2652,1,0,4,0.09834916886892335,0,0
36,2,0,0.0,0,0,0,634,1,0,4,0.04051411980217839,0,0
64,2,0,0.0,0,0,0,1874,1,0,3,0.0072427551445314875,0,0
53,3,0,0.0,0,0,0,1463,0,0,0,0.042404145316810464,0,0
51,3,0,0.0,1,0,0,2347,1,0,3,0.01357364093423652,0,0
71,1,0,0.0,0,0,0,716,1,0,4,0.09770878611202932,1,0
25,1,1,0.0,0,0,1,3612,1,0,4,0.07929024130901062,0,0
73,1,0,0.0,0,0,1,593,1,0,3,0.0822469260807434,0,0
52,1,0,0.0,0,0,0,1397,1,0,1,0.003716351106398519,0,0
27,1,0,0.0,0,0,0,1122,1,0,3,0.018790871985724523,0,0
215,4,1,0.0,1,1,5,1,1,1,13,0.3668167289523294,1,1
72,2,0,0.0,0,0,1,3546,1,0,3,0.0801076559313637,0,0
55,2,0,0.0,0,0,0,423,1,0,4,0.06351910737813443,0,0
24,3,0,0.0,0,0,1,3563,1,0,0,0.035172321120096016,0,0
174,11,0,0.0,0,1,4,76,0,1,18,0.26472723363841544,0,1
66,3,0,0.0,0,0,1,1163,1,0,1,0.08555135634680863,0,0
29,1,0,0.0,0,0,1,3438,1,0,3,0.0879735885188154,0,0
59,1,0,0.0,0,0,0,3472,1,0,2,0.01674526512059802,0,0
77,1,0,0.0,0,0,1,3118,1,0,0,0.06097460712033094,0,0
26,3,0,0.0,1,0,0,3420,1,0,2,0.06535742315400637,0,0
