url_length,num_dots,subdomain_level,https,shortening_service,suspicious_words,is_phishing
29,2,2,0,1,6,1
23,5,4,0,1,3,1
106,1,0,1,0,1,0
27,1,1,1,0,4,1
61,4,2,0,1,0,0
74,5,4,1,0,7,1
14,5,3,1,0,6,1
199,5,3,0,1,5,1
22,1,0,0,1,0,0
150,8,1,0,1,8,1
178,1,0,1,1,7,1
82,3,2,0,1,5,1
137,5,2,1,1,3,1
75,4,3,0,1,0,1
66,3,2,1,0,6,0
122,5,2,1,0,5,1
61,7,2,1,0,0,0
146,5,3,1,0,4,1
112,4,1,0,0,5,1
86,7,2,1,0,0,0
195,1,3,1,0,3,0
196,6,2,0,0,4,1
86,1,4,1,0,9,1
157,1,2,1,1,9,1
177,5,1,0,1,8,1
197,9,2,1,0,5,1
195,5,0,0,1,0,1
130,5,0,1,1,6,1
183,6,1,0,0,1,1
151,1,0,1,0,0,0
162,6,2,0,0,6,1
95,1,0,1,1,4,1
27,8,4,1,1,2,1
106,5,2,0,1,8,1
84,7,2,0,1,5,1
179,2,0,0,1,0,1
135,1,4,1,1,2,1
151,3,2,0,0,0,1
108,6,2,1,0,8,1
68,3,4,0,0,4,1
92,5,4,1,1,1,1
130,7,0,0,1,9,1
15,7,3,1,0,5,1
136,3,0,0,1,2,1
150,3,1,1,0,7,1
39,9,4,1,1,5,1
128,6,2,1,1,9,1
73,9,3,1,0,7,1
97,9,0,1,1,3,1
90,6,1,0,1,4,1
72,9,0,0,1,2,1
15,7,0,0,0,1,0
157,7,3,1,1,2,1
56,7,3,1,0,7,1
136,7,0,1,1,0,1
105,7,2,1,1,5,1
142,8,1,0,0,2,1
55,5,3,0,0,9,1
122,3,0,1,1,9,1
92,9,4,0,1,6,1
47,8,1,0,0,9,0
165,6,2,1,1,6,1
47,5,3,1,1,6,1
14,9,4,0,1,9,1
181,2,0,0,1,4,1
162,9,3,0,1,1,1
99,8,1,1,1,0,1
60,8,2,1,1,9,1
161,7,1,0,0,1,1
54,7,0,0,0,0,0
106,5,3,1,1,9,1
169,2,4,0,1,7,1
141,9,2,0,1,6,1
48,6,0,0,0,8,0
165,5,2,0,0,1,1
34,6,0,1,0,9,0
14,4,3,1,1,4,1
137,6,3,1,0,2,1
122,5,4,0,1,5,1
93,4,2,0,1,7,1
96,5,4,1,0,2,1
166,3,2,1,0,1,1
126,7,0,1,1,9,1
44,6,3,1,0,9,1
165,6,1,0,0,2,1
120,8,0,1,1,1,1
195,8,3,1,0,0,1
133,5,0,0,1,0,1
22,9,1,1,1,3,0
149,3,1,1,1,4,1
116,1,3,0,0,9,1
88,8,3,1,0,7,1
49,6,2,1,0,4,0
148,3,0,1,0,3,0
80,7,4,1,0,0,1
16,5,0,0,0,0,0
22,5,0,1,1,5,1
125,3,2,1,0,1,0
83,5,4,1,0,2,1
133,3,1,0,1,5,1
27,2,2,0,0,1,0
119,7,4,1,1,2,1
142,5,2,0,1,3,1
194,8,2,0,0,6,1
97,9,1,1,1,1,1
67,1,2,0,1,1,0
46,7,1,1,0,8,0
106,9,2,0,1,7,1
152,2,3,0,1,3,1
66,6,2,1,0,7,1
129,1,1,1,1,5,1
154,4,4,1,0,3,0
192,2,4,1,0,6,1
169,3,2,0,1,6,1
86,8,4,0,1,7,1
26,6,1,0,1,9,1
128,6,4,0,0,8,1
82,6,4,0,0,6,1
137,4,4,0,0,6,1
83,8,0,0,0,8,1
169,7,2,1,0,1,0
146,5,2,1,1,1,1
132,5,3,1,1,7,1
23,5,2,1,1,5,1
163,6,4,0,0,3,1
83,3,0,0,1,9,1
141,6,3,0,1,9,1
89,8,3,1,1,0,1
198,1,2,1,0,0,0
149,6,2,0,0,7,1
73,4,1,1,0,8,0
70,1,4,0,1,4,1
141,7,2,0,0,7,1
174,5,4,0,1,0,1
84,3,1,1,1,4,1
134,8,0,0,0,0,1
106,7,0,0,0,3,1
119,6,4,0,0,6,1
178,5,3,1,0,4,1
146,3,0,1,1,4,1
124,6,2,1,1,9,1
114,6,4,1,1,5,1
57,2,4,0,0,9,1
30,7,2,0,1,5,1
62,9,3,1,0,3,0
164,8,2,0,0,0,1
199,8,3,1,1,1,1
198,7,0,0,0,3,1
64,9,1,1,1,2,0
22,1,2,1,0,1,0
62,8,1,0,1,7,1
22,8,2,1,0,7,0
11,6,4,0,0,6,1
123,1,0,1,0,0,0
189,4,4,1,1,4,1
75,5,1,1,1,9,1
135,5,0,1,0,4,1
47,4,1,1,0,6,0
179,4,0,0,0,4,1
35,6,4,0,0,6,1
91,3,1,1,0,7,0
129,8,3,0,1,1,1
50,8,2,1,0,4,0
35,5,4,0,1,8,1
18,1,3,0,1,9,1
188,6,2,0,0,2,1
68,8,1,1,0,4,0
158,4,0,1,0,5,0
133,6,4,1,1,4,1
18,5,1,0,1,6,1
13,5,4,0,1,2,1
187,3,2,1,0,0,0
171,3,4,1,1,3,1
150,5,4,1,0,5,1
50,3,1,1,1,2,0
101,6,3,1,0,2,1
22,9,1,0,0,3,0
164,2,2,0,0,8,1
153,6,2,1,0,4,1
136,4,1,1,1,8,1
122,8,0,0,1,9,1
61,2,0,0,0,2,0
197,5,3,0,0,6,1
134,7,2,0,0,0,1
132,9,0,0,0,5,1
54,5,4,0,0,9,1
74,6,1,1,1,9,1
177,3,1,1,1,3,0
18,8,1,0,0,1,0
152,8,2,0,0,9,1
53,6,4,1,0,6,1
15,6,0,0,1,7,1
175,1,4,0,0,4,1
73,3,0,1,1,1,0
149,8,1,0,0,8,1
56,4,3,1,0,4,0
100,5,1,0,0,7,1
58,7,2,1,1,7,1
69,7,3,0,1,8,1
166,6,2,1,0,4,1
33,8,3,0,1,3,1
86,2,2,0,1,9,1
126,9,1,0,1,2,1
61,7,4,1,0,2,0
46,3,1,0,1,6,1
37,5,3,0,0,1,1
123,7,1,0,1,3,1
20,2,4,0,0,0,0
191,7,3,0,1,5,1
70,9,1,0,1,4,1
189,1,1,1,0,3,0
190,3,1,0,1,3,1
172,8,3,0,0,6,1
81,5,2,1,0,4,1
73,2,3,1,1,3,0
190,6,4,1,0,0,1
90,3,0,0,1,9,1
62,9,2,1,1,4,1
178,1,0,1,1,7,1
155,9,1,0,1,1,1
186,3,4,0,0,9,1
63,3,2,0,0,1,0
129,3,1,0,0,7,1
57,9,1,1,0,5,1
182,5,2,0,1,9,1
123,4,2,0,0,0,1
35,9,3,0,1,1,1
27,6,0,0,0,1,0
189,2,3,0,0,8,1
113,9,0,1,0,3,0
18,3,4,1,1,4,1
50,2,4,0,0,7,1
160,5,2,0,1,4,1
54,4,1,1,0,9,0
51,3,2,0,0,2,0
74,3,3,0,1,5,1
19,1,0,1,1,0,0
147,7,0,0,1,0,1
120,8,2,0,1,2,1
123,4,0,0,1,6,1
85,4,0,0,1,2,1
152,3,1,1,1,7,1
51,8,3,0,1,2,1
12,4,2,0,1,1,0
170,8,2,0,0,0,1
172,4,0,1,1,3,1
10,8,1,1,1,8,1
173,1,1,0,1,4,1
157,6,0,0,0,6,1
193,9,0,1,1,1,1
41,2,3,0,0,2,0
182,6,1,0,1,2,1
33,9,2,0,0,0,0
101,6,3,1,1,1,1
134,9,2,1,1,5,1
129,4,0,0,1,8,1
64,1,2,1,0,3,0
34,1,4,0,0,1,0
15,3,0,0,1,7,1
106,9,4,0,1,5,1
163,3,2,0,1,7,1
120,5,3,1,1,3,1
15,3,1,1,0,5,0
89,1,1,1,0,7,0
83,2,1,0,1,3,1
138,3,4,1,1,7,1
43,2,0,1,0,0,0
141,3,0,1,0,1,0
106,8,1,1,1,2,1
12,4,4,0,0,0,0
83,1,3,0,1,4,1
147,7,2,0,0,7,1
108,5,4,0,1,7,1
123,7,2,1,1,6,1
20,8,0,1,1,0,0
82,4,1,0,0,0,0
48,2,4,0,0,8,1
123,8,4,1,0,7,1
108,8,0,1,0,7,1
49,5,1,0,1,3,1
140,8,0,0,1,7,1
114,1,4,1,0,7,1
27,4,4,0,0,1,0
159,1,3,0,1,5,1
192,3,0,0,0,2,0
197,1,3,0,1,3,1
137,1,2,1,1,3,0
186,3,1,0,1,8,1
88,7,3,1,1,3,1
95,1,1,0,1,1,1
111,2,0,0,0,4,1
177,4,2,0,0,7,1
25,6,1,0,0,2,0
124,9,4,1,1,9,1
178,4,1,0,0,1,0
175,6,2,0,1,3,1
108,7,3,0,0,8,1
72,6,1,1,0,7,0
152,4,2,0,0,2,0
107,2,3,0,0,6,1
191,8,0,0,1,9,1
160,9,0,1,0,6,1
135,4,4,0,0,5,1
180,6,1,0,0,5,1
132,5,4,1,1,4,1
21,3,0,0,0,1,0
90,8,0,0,1,5,1
88,2,4,0,1,3,1
105,2,4,1,0,5,1
106,7,0,0,0,5,1
110,3,3,1,1,5,1
13,1,4,1,1,9,1
114,4,1,0,1,2,1
167,6,3,0,1,8,1
189,5,2,1,0,8,1
72,7,2,0,0,6,0
110,1,2,0,0,0,0
163,6,3,0,0,2,1
21,9,1,1,0,2,0
198,5,0,0,0,5,1
115,3,3,1,0,8,1
101,1,4,0,0,0,1
128,5,3,0,1,2,1
91,7,4,1,0,5,1
132,8,2,1,0,2,0
114,5,0,0,0,0,1
34,1,3,0,0,8,1
186,6,2,1,0,4,1
140,2,0,0,1,3,1
175,5,3,1,1,6,1
55,4,1,1,0,4,0
190,3,4,0,0,4,1
69,2,4,0,1,3,1
46,1,1,0,0,2,0
31,9,1,0,1,8,1
157,3,4,1,1,1,1
72,5,0,0,0,8,0
108,7,4,0,0,4,1
183,7,2,0,1,9,1
103,6,4,1,1,2,1
124,5,2,0,0,3,1
158,9,3,0,0,2,1
16,8,3,1,1,8,1
195,7,2,0,0,8,1
62,4,0,0,1,1,0
108,6,2,0,1,4,1
39,6,0,1,0,3,0
136,7,2,0,1,7,1
110,5,3,1,1,2,1
21,7,1,1,1,5,1
11,2,0,1,1,2,0
39,8,4,0,1,5,1
68,3,2,0,1,4,1
53,1,1,1,0,2,0
188,3,4,0,0,5,1
190,3,3,0,0,2,1
82,8,4,1,0,3,1
133,5,2,1,0,0,0
125,2,3,1,1,8,1
195,9,4,0,1,2,1
151,6,3,0,1,8,1
128,3,3,0,0,0,1
11,4,0,0,0,7,0
38,3,2,0,1,9,1
172,4,2,0,0,9,1
52,6,4,0,1,2,1
28,3,0,0,0,2,0
61,7,2,1,0,4,0
62,6,1,1,1,8,1
88,1,1,1,0,9,0
50,7,2,0,0,7,0
148,7,0,1,1,8,1
180,8,3,0,0,3,1
100,8,2,1,0,6,1
195,7,0,0,0,6,1
69,3,4,1,1,4,1
123,8,3,1,0,4,1
140,7,0,1,0,8,1
100,9,2,0,1,9,1
105,6,4,0,0,2,1
178,4,4,1,0,2,1
167,1,4,0,0,9,1
65,6,4,0,1,0,1
117,6,0,1,0,5,1
150,6,0,0,0,7,1
152,2,1,0,0,9,1
84,1,1,0,0,9,1
112,5,0,1,0,5,1
75,5,4,1,0,5,1
182,6,3,0,1,0,1
112,3,3,1,0,2,0
104,7,0,0,1,0,1
40,8,1,1,0,5,0
184,7,4,1,0,8,1
63,6,0,1,1,4,1
20,6,0,0,0,3,1
153,8,4,1,1,7,1
136,1,1,0,0,8,1
36,8,3,1,1,2,1
163,4,4,0,1,7,1
66,1,1,1,1,3,0
143,5,4,0,1,5,1
151,3,4,0,0,1,1
111,9,1,0,0,1,1
139,4,1,1,1,7,1
195,7,2,0,1,4,1
106,1,3,0,1,3,1
43,7,4,0,1,3,1
66,2,3,1,0,2,0
79,1,1,1,0,5,0
101,9,3,0,1,3,1
133,9,4,0,0,4,1
126,4,1,1,1,2,0
18,3,3,1,0,9,0
123,5,2,0,1,5,1
42,9,2,1,1,1,0
181,6,4,0,0,2,1
93,5,1,0,0,4,1
52,1,2,1,0,7,0
157,6,4,0,0,9,1
81,6,2,1,0,4,1
51,4,4,1,0,2,0
144,2,0,1,1,5,1
103,9,2,0,1,6,1
90,1,0,1,1,5,1
51,7,4,0,1,3,1
168,1,0,0,1,8,1
133,7,4,0,1,6,1
100,1,1,1,0,9,0
60,6,2,1,0,6,0
61,3,0,0,1,5,1
77,5,2,1,1,8,1
166,3,4,1,0,7,1
81,5,2,1,0,5,1
136,5,1,1,1,5,1
119,7,2,0,1,6,1
120,4,1,0,1,8,1
183,2,2,0,0,4,1
98,3,1,1,1,6,1
178,3,4,0,1,7,1
138,1,2,0,1,1,1
74,9,4,0,0,4,1
54,8,2,0,0,3,0
58,9,0,0,0,1,0
52,4,1,0,0,2,0
128,8,0,1,0,8,1
68,1,2,0,1,3,0
51,1,0,1,1,1,0
123,1,1,0,1,5,1
196,8,2,0,0,1,1
101,8,3,0,1,5,1
116,8,2,1,0,9,1
102,5,1,0,0,9,1
111,2,3,0,1,2,1
88,7,2,1,0,5,1
34,6,3,0,1,1,1
82,4,3,1,1,4,1
143,6,2,1,0,8,1
16,3,3,1,0,7,0
155,8,0,0,0,7,1
172,4,1,1,1,1,0
132,5,4,1,0,0,1
52,7,0,0,1,1,1
39,7,0,0,0,7,0
167,2,3,0,0,5,1
14,6,2,0,0,2,0
70,9,3,1,1,9,1
48,2,0,0,0,2,0
168,2,3,1,0,7,1
25,5,4,1,1,4,1
158,7,4,0,1,9,1
100,2,4,0,0,3,1
155,6,3,1,0,9,1
99,8,3,0,1,1,1
96,3,4,0,1,1,1
18,4,1,0,1,8,1
64,2,3,1,1,3,0
135,4,2,1,0,7,1
145,4,3,0,0,5,1
142,5,4,1,1,1,1
141,4,4,0,0,5,1
164,5,2,1,1,3,1
28,9,2,0,1,9,1
101,5,0,0,1,9,1
199,7,3,0,1,9,1
82,8,2,1,0,5,1
68,6,4,0,0,6,1
95,5,0,1,0,8,1
146,5,1,1,0,3,0
155,2,0,0,0,9,1
39,9,2,0,0,3,0
26,6,4,1,0,8,1
179,6,4,0,0,7,1
18,1,2,1,0,9,1
52,8,2,0,1,6,1
88,3,0,0,1,7,1
12,9,2,1,0,0,0
64,8,0,1,1,9,1
49,9,3,0,1,0,1
105,1,2,1,1,0,0
140,1,2,1,1,6,1
194,5,3,0,0,5,1
148,8,3,0,1,4,1
131,5,1,1,1,8,1
23,6,1,0,1,1,1
157,9,0,0,1,0,1
58,4,3,0,1,9,1
79,5,1,0,0,9,1
39,9,1,1,0,3,0
94,2,4,0,1,9,1
183,7,4,0,1,5,1
79,5,2,1,0,1,0
152,3,0,1,1,5,1
88,1,1,1,0,5,0
46,8,1,1,0,5,0
76,9,3,0,0,8,1
183,7,1,0,1,9,1
22,4,1,1,0,2,0
69,2,3,0,0,2,0
160,7,3,1,1,7,1
12,9,4,1,0,1,0
68,8,3,0,1,3,1
60,7,1,1,1,7,1
16,4,0,0,1,1,0
30,9,3,0,1,0,1
52,2,4,0,0,6,1
98,4,3,0,1,1,1
88,8,2,1,0,0,0
94,8,3,1,1,9,1
37,2,4,1,0,7,0
102,5,2,0,1,7,1
28,4,1,1,1,6,0
67,5,4,0,0,1,1
38,9,2,1,0,4,0
126,4,1,1,0,6,0
104,8,4,1,0,3,1
104,9,4,0,0,8,1
86,8,0,0,1,9,1
103,6,0,1,1,2,1
50,2,3,0,0,9,1
164,2,4,0,1,9,1
140,7,1,1,0,8,1
41,6,0,1,1,2,0
69,3,1,0,0,5,0
182,5,1,0,0,0,1
44,1,4,1,1,9,1
57,9,2,0,0,4,0
121,1,2,0,0,7,1
163,3,0,0,0,5,1
119,2,1,0,0,7,1
16,6,1,1,1,3,0
23,6,0,0,0,4,0
143,6,0,0,0,9,1
19,5,1,1,0,6,0
168,2,2,0,0,5,1
114,9,1,1,1,1,1
158,3,0,0,1,8,1
145,9,4,0,1,9,1
175,7,2,1,1,5,1
159,8,0,1,1,0,1
129,2,2,1,1,0,0
127,1,4,1,0,0,0
81,1,1,0,0,7,1
100,4,4,1,0,2,0
152,2,1,1,1,3,0
32,9,1,1,1,5,1
137,2,0,1,1,7,1
175,3,4,1,1,0,1
19,5,3,0,1,3,1
174,5,3,1,1,6,1
79,3,1,0,1,8,1
67,5,0,0,0,8,0
138,4,0,1,1,6,1
142,6,0,0,1,4,1
64,5,4,0,0,7,1
103,8,1,0,0,1,1
68,7,2,1,1,9,1
71,2,4,1,0,4,0
104,1,0,0,0,3,0
72,3,4,1,0,4,0
117,5,1,1,0,2,1
185,6,1,0,1,9,1
180,6,1,0,1,6,1
150,7,2,1,0,0,1
197,3,2,0,1,8,1
122,3,4,1,1,3,1
17,9,2,0,1,1,1
154,9,3,1,1,7,1
142,5,2,0,0,5,1
103,1,4,1,1,1,1
187,8,0,1,0,9,1
83,1,0,0,1,8,1
42,9,4,1,0,3,1
83,4,1,1,1,8,1
44,8,2,1,1,8,1
45,5,1,0,0,2,0
89,6,1,0,1,5,1
118,8,4,1,1,4,1
18,6,2,0,1,0,1
152,5,2,0,0,0,1
83,9,3,1,0,6,1
130,1,3,1,0,3,1
12,2,4,1,1,7,1
25,8,2,0,1,9,1
194,6,1,1,0,9,1
115,2,3,1,1,8,1
185,7,0,0,0,7,1
15,7,1,0,0,4,0
96,5,3,1,0,7,1
15,6,3,1,1,9,1
35,8,2,0,1,6,1
90,4,0,1,0,4,0
98,6,0,1,1,9,1
39,6,1,0,1,9,1
82,3,4,0,0,3,1
20,4,4,0,0,0,0
56,5,2,0,1,3,1
186,9,4,1,0,6,1
108,4,3,1,0,9,1
150,1,3,0,0,7,1
99,7,3,0,0,5,1
124,4,3,0,0,0,1
73,6,1,1,0,5,0
121,5,0,1,0,9,1
163,3,0,1,1,7,1
88,5,2,0,1,7,1
148,2,2,1,1,0,0
53,4,2,0,0,4,0
11,2,0,1,0,1,0
46,1,0,0,1,5,1
12,5,1,1,1,9,1
75,5,2,1,0,9,0
132,4,4,1,1,2,1
37,2,3,0,0,4,1
144,2,4,0,1,6,1
127,7,0,0,1,5,1
195,8,3,1,0,7,1
17,4,1,0,0,8,0
48,4,4,0,0,2,0
39,7,4,0,1,7,1
179,5,0,0,1,2,1
159,9,1,1,1,5,1
169,5,4,1,0,3,1
70,7,2,1,1,2,0
123,6,3,0,1,8,1
32,1,2,1,0,4,0
187,8,4,1,0,3,1
182,3,4,1,1,8,1
64,9,0,1,0,6,0
67,3,0,0,0,5,0
86,3,2,1,0,9,0
185,5,0,0,0,6,1
39,9,3,0,0,3,1
120,7,1,0,0,8,1
102,3,3,1,0,9,1
190,2,1,1,1,3,0
87,1,2,1,1,8,1
27,5,1,0,0,9,0
173,8,2,1,0,2,0
108,8,4,0,1,4,1
137,8,2,0,1,8,1
189,3,0,1,0,6,0
82,5,0,0,0,7,1
14,6,0,1,0,1,1
34,5,3,0,0,5,1
144,8,2,0,1,9,1
13,2,3,1,1,7,1
31,9,3,0,0,8,1
169,1,0,1,1,3,1
149,9,2,1,0,8,1
134,1,4,0,1,4,1
138,1,2,0,0,5,1
13,4,2,0,0,9,1
96,6,3,0,1,1,1
102,9,1,1,1,5,1
164,7,0,0,1,7,1
199,2,3,1,0,1,0
97,5,2,0,0,0,1
109,3,1,1,0,9,0
22,2,2,1,1,5,0
115,1,1,0,0,7,1
133,4,1,1,0,1,0
174,7,0,0,1,3,1
194,8,3,0,1,8,1
149,4,4,0,0,3,1
31,1,0,0,0,7,0
42,2,4,1,0,1,0
17,6,3,1,0,5,1
127,5,2,1,1,0,1
159,5,0,1,1,9,1
141,3,1,1,1,0,0
137,4,0,0,1,7,1
83,8,3,0,0,7,1
22,3,2,0,1,4,1
62,5,3,0,1,9,1
89,3,1,0,0,8,1
32,9,4,0,1,7,1
164,9,2,0,0,1,1
53,7,4,1,1,3,1
10,8,4,1,0,7,1
65,1,3,0,0,0,0
84,7,2,0,0,2,1
177,5,2,1,1,5,1
136,3,4,0,1,8,1
149,7,2,0,1,5,1
126,6,0,1,0,6,1
122,8,2,0,0,1,1
107,6,2,0,0,7,1
93,1,1,0,1,2,1
113,4,4,1,1,4,1
14,6,3,0,1,1,1
111,5,2,1,0,2,0
125,2,1,1,1,4,1
112,4,1,1,0,9,0
137,6,0,1,1,1,1
165,9,3,0,0,6,1
123,2,1,1,0,8,0
29,1,0,1,1,1,0
13,3,2,1,1,5,0
65,8,0,0,1,7,1
78,3,2,1,0,5,0
139,9,4,0,0,5,1
116,5,3,0,1,7,1
91,1,2,1,1,9,1
108,7,2,1,1,9,1
53,6,4,0,0,1,1
95,9,2,1,0,5,1
127,2,4,0,0,3,1
195,3,0,0,0,0,0
38,2,2,0,1,3,0
75,4,0,1,0,4,0
167,4,1,1,1,1,0
167,8,0,1,0,2,0
116,8,0,1,0,8,1
34,1,3,0,0,3,0
90,6,4,1,0,3,1
29,1,4,0,1,7,1
41,4,0,1,0,6,0
155,6,2,1,0,0,0
95,7,1,1,1,4,1
72,6,0,1,1,6,1
145,7,0,0,1,8,1
116,3,1,1,0,4,0
13,8,1,0,0,0,1
28,2,0,0,1,1,1
116,9,4,1,0,1,1
15,7,1,1,0,9,0
66,6,2,0,1,6,1
156,4,0,0,1,6,1
80,6,0,1,1,0,1
34,6,3,1,0,0,0
49,5,1,1,1,1,1
159,4,1,0,1,1,1
181,6,4,0,0,0,1
68,6,4,0,0,7,1
156,7,4,0,1,0,1
104,4,4,0,0,8,1
121,8,2,0,1,8,1
42,9,3,0,1,1,1
116,5,1,0,0,6,1
94,2,2,1,0,9,0
14,2,3,1,0,3,1
153,1,0,1,0,5,0
40,8,2,1,1,2,0
109,1,2,1,0,7,0
161,7,4,0,0,3,1
36,7,3,1,1,1,1
85,2,2,1,0,2,0
54,4,1,1,0,5,0
24,8,4,0,1,1,1
16,8,1,0,1,5,1
125,1,0,0,1,3,1
75,4,4,0,0,1,0
89,8,3,1,0,4,1
12,5,0,0,1,1,1
104,8,2,0,1,9,1
187,9,2,0,0,6,1
15,3,2,0,0,2,1
63,8,4,0,0,2,1
175,8,1,0,1,4,1
167,3,4,1,0,1,0
71,8,3,0,0,3,1
25,3,1,1,0,0,0
54,3,0,0,0,4,0
53,8,2,0,0,4,0
41,8,3,0,1,2,1
112,6,1,1,0,4,1
74,3,1,1,1,0,1
117,9,3,1,1,9,1
103,6,1,1,1,1,1
120,8,4,0,1,2,1
51,9,1,0,0,5,0
175,8,2,1,1,7,1
154,2,1,0,1,4,1
61,4,2,0,0,0,1
51,5,3,0,0,8,1
42,7,1,0,0,0,0
115,7,4,1,1,6,1
120,1,2,0,0,9,1
78,8,4,0,1,3,1
62,9,2,1,1,5,1
113,9,3,1,1,6,1
77,7,2,0,0,8,1
179,2,4,0,0,9,1
117,3,3,0,1,5,1
12,9,1,0,1,1,1
164,3,1,1,0,0,0
36,4,2,0,1,9,1
63,1,3,1,1,5,1
90,3,1,1,1,4,1
45,6,3,1,1,1,1
22,9,4,1,0,8,1
183,1,1,1,0,8,0
25,3,4,0,0,1,0
140,7,0,0,0,3,1
31,6,3,0,0,5,1
82,2,3,1,0,2,0
81,4,3,1,0,5,1
116,7,0,1,1,0,1
104,9,3,1,1,6,1
197,2,0,0,0,9,1
74,4,4,0,1,4,1
84,3,4,1,0,4,1
78,8,2,0,1,3,1
55,5,3,0,1,6,1
76,6,0,0,1,3,1
31,6,2,1,0,2,0
127,7,1,0,0,1,1
89,5,0,0,1,9,1
189,6,3,0,0,4,1
22,8,3,0,1,2,1
156,3,3,0,1,2,1
95,3,4,1,0,2,0
56,9,3,1,0,3,0
51,1,3,1,0,0,0
192,7,3,0,0,9,1
16,6,4,1,1,1,1
19,2,3,1,0,3,0
36,2,3,1,1,4,1
25,1,4,0,1,4,1
164,4,0,1,1,6,1
88,4,2,1,1,6,1
27,1,2,1,0,7,0
18,1,0,0,0,5,0
175,3,3,0,0,3,1
107,9,1,0,1,7,1
88,6,2,1,0,3,0
104,9,1,1,0,5,1
12,4,1,0,1,9,1
74,6,3,0,1,0,1
89,2,4,0,0,6,1
32,7,3,1,1,7,1
170,2,2,0,1,9,1
147,9,2,0,1,2,1
166,3,0,0,1,7,1
186,6,2,1,1,1,1
151,1,3,0,1,2,1
173,6,0,0,1,0,1
39,5,4,0,1,4,1
115,5,2,0,0,0,1
104,7,4,1,1,6,1
132,9,2,0,1,3,1
58,6,1,0,0,0,0
166,6,4,0,1,2,1
121,2,4,0,0,4,1
111,2,2,1,1,7,1
168,1,1,0,0,7,1
32,5,4,0,1,8,1
142,8,1,0,1,6,1
183,8,2,0,1,9,1
47,4,4,1,1,8,1
187,5,2,0,1,6,1
69,7,3,1,0,4,1
192,6,3,0,0,5,1
170,5,3,0,0,3,1
46,1,3,0,0,3,0
114,5,0,0,0,6,1
157,9,2,0,0,0,1
40,2,2,1,1,6,0
80,6,3,1,0,1,1
37,2,0,0,0,3,0
15,7,4,0,1,3,1
44,3,1,1,1,2,1
40,5,4,0,0,8,1
124,9,0,0,1,5,1
163,8,2,1,1,3,1
127,7,2,1,1,0,1
148,7,4,0,0,0,1
116,9,1,0,0,8,1
45,2,4,1,1,4,1
58,6,3,0,0,2,1
107,7,0,1,0,3,0
189,3,0,0,0,9,1
95,2,1,0,1,7,1
147,8,1,0,1,7,1
184,1,1,0,0,7,1
35,2,4,1,1,5,1
133,3,1,0,1,3,1
63,3,2,1,0,1,0
55,3,4,0,0,2,1
43,9,0,1,0,1,0
134,7,4,0,1,1,1
49,7,3,0,0,1,1
164,7,1,1,1,7,1
79,9,2,0,1,4,1
127,8,3,0,0,6,1
122,3,1,0,0,2,0
149,1,4,1,1,3,1
143,9,1,1,1,1,1
65,5,0,0,1,8,1
61,1,2,1,0,8,0
142,6,0,0,0,6,1
116,8,4,0,1,6,1
166,4,0,1,0,3,0
107,9,3,1,1,0,1
27,3,3,0,1,4,1
86,2,4,1,1,6,1
111,7,0,1,0,4,1
52,3,4,0,0,4,1
123,9,0,0,0,4,1
167,9,0,1,1,4,1
126,6,3,0,1,8,1
189,8,3,0,0,4,1
90,9,4,1,0,3,1
137,8,0,0,1,6,1
69,3,1,0,0,4,0
175,8,1,1,1,4,1
116,8,4,0,1,5,1
104,7,0,1,1,6,1
175,4,2,1,1,1,0
52,9,1,0,0,4,0
44,3,0,1,0,4,0
100,2,2,1,0,9,1
21,9,0,0,0,1,0
168,1,2,1,0,2,0
65,5,1,0,0,8,0
54,7,4,0,0,8,1
112,2,0,0,1,9,1
11,3,3,0,0,7,1
49,5,2,1,0,7,0
174,7,0,0,1,2,1
122,6,4,1,0,2,1
73,1,2,0,0,7,0
53,9,3,1,0,4,1
124,5,1,0,0,5,1
191,5,4,0,0,6,1
111,7,1,1,0,0,0
14,4,4,0,1,3,1
193,5,1,1,0,3,0
136,4,2,1,0,9,0
103,4,3,1,0,1,0
64,8,2,1,1,3,0
59,5,1,0,1,8,1
123,1,2,1,1,4,1
177,8,1,1,0,3,0
71,2,2,1,0,6,0
31,6,1,0,1,6,1
17,1,0,1,0,4,1
173,1,0,1,1,3,0
75,4,1,1,1,6,0
11,2,1,0,0,5,0
196,1,2,1,1,2,0
90,3,0,0,1,4,1
44,7,1,1,1,6,1
28,7,0,1,1,9,1
105,1,0,0,0,1,0
38,2,3,0,0,4,1
114,2,4,0,1,5,1
189,8,2,1,0,8,1
101,2,0,1,0,8,0
146,5,0,0,0,9,1
28,8,4,1,0,3,0
16,8,2,1,0,6,0
58,5,1,1,0,1,0
19,3,4,1,0,1,0
189,2,3,1,0,5,1
165,5,2,0,0,8,1
112,7,1,0,1,9,1
25,3,2,1,0,5,0
42,6,4,1,1,5,1
46,4,3,1,1,3,1
95,6,4,1,0,8,1
161,6,2,0,0,9,1
41,4,3,1,1,6,1
19,6,2,1,0,1,0
193,5,2,1,0,1,0
42,7,1,1,0,7,0
96,1,0,0,0,6,1
15,4,0,1,1,9,0
118,1,1,1,0,1,0
88,9,2,0,1,2,1
116,8,3,1,1,3,1
24,5,3,0,1,4,1
41,4,1,0,0,1,0
111,2,2,0,0,9,1
173,9,4,1,1,2,1
26,1,4,1,0,9,0
