ip_address,threat_type,threat_level,confidence,first_seen_days_ago,last_seen_days_ago,total_reports,is_active
178.194.61.58,bruteforce,8,0.5923824942106785,278,5,70,1
161.74.15.82,scanner,6,0.8406827877902798,364,8,66,0
94.47.246.138,bruteforce,8,0.9623223562912071,85,16,55,1
82.37.126.19,phishing,9,0.7693349798427165,64,29,58,1
164.186.62.77,spam,5,0.938204244289741,88,19,10,1
248.173.130.202,bruteforce,1,0.5624257392166422,53,15,4,1
102.64.246.120,spam,1,0.746894385128204,117,25,74,1
91.237.7.179,bruteforce,2,0.7285126402404697,360,28,73,0
238.233.208.73,botnet,2,0.5040594035184974,228,25,62,0
253.133.106.89,bruteforce,5,0.7216286706796673,266,11,43,1
39.112.187.28,phishing,7,0.6845148781912989,318,17,42,0
97.181.36.137,scanner,7,0.8348993638873077,21,8,24,0
82.55.186.85,phishing,4,0.9691648892882593,246,2,5,1
2.188.57.107,phishing,4,0.5428955441310183,313,9,99,0
123.187.229.250,phishing,3,0.6637381933573115,19,10,68,0
168.163.113.252,spam,2,0.722032368697126,183,1,99,1
107.36.78.92,malware,3,0.7275926890171917,348,7,77,0
18.97.62.150,malware,8,0.8874048604211269,49,19,96,0
139.185.184.205,botnet,1,0.7216978329167204,89,10,45,1
4.213.134.61,phishing,4,0.5135806507268267,103,17,59,1
107.53.87.68,malware,7,0.8550520472964156,193,19,65,1
220.206.128.55,botnet,5,0.9424148475728358,73,6,63,0
3.205.165.242,spam,2,0.7569523562748364,268,13,75,1
121.128.101.38,phishing,1,0.7905542608492526,14,6,90,1
85.239.156.133,scanner,6,0.5814682194845231,328,0,67,1
241.201.91.21,spam,5,0.6103229723394785,282,28,49,0
242.198.194.109,botnet,3,0.6175851195623059,197,11,77,0
47.83.82.35,spam,9,0.7153709874406476,343,27,32,1
196.68.128.196,scanner,3,0.964072610447821,194,0,50,1
140.187.26.56,spam,2,0.760892383357443,35,2,87,0
234.22.152.21,botnet,5,0.5960488226006764,204,1,58,1
61.62.121.52,scanner,9,0.6330438679344748,307,2,52,1
88.152.236.55,scanner,8,0.6920075148635921,138,3,23,1
46.31.54.96,spam,6,0.8116294878463997,263,13,30,1
133.35.109.234,scanner,3,0.7200165765020027,56,22,70,1
177.105.57.39,spam,6,0.6962224220884625,109,17,71,1
80.96.112.213,phishing,5,0.7823643001994973,173,22,30,1
61.136.5.243,scanner,1,0.6209174974772327,205,4,37,1
109.34.38.150,spam,5,0.5394516362922911,224,14,48,1
169.117.4.170,phishing,7,0.5122071574111111,63,15,32,1
87.208.75.215,scanner,9,0.6256295817335635,251,7,70,1
208.194.157.57,phishing,1,0.5457960170722344,266,23,35,0
127.213.200.29,bruteforce,3,0.6681703192603834,351,20,96,1
239.164.86.141,scanner,8,0.8864667701798778,331,25,76,0
160.45.115.239,bruteforce,6,0.8581471652434192,319,7,68,1
112.150.44.145,botnet,5,0.8054638113940145,356,27,32,0
247.103.84.194,botnet,2,0.9262501219397394,92,29,59,1
229.133.107.18,spam,3,0.6410338122721384,182,24,35,1
94.149.245.33,malware,2,0.9425268765149828,299,6,16,0
158.208.125.235,bruteforce,1,0.6996195848345896,213,5,79,1
160.169.242.206,bruteforce,7,0.7004466591333133,141,6,52,1
122.137.238.252,botnet,3,0.7026758068127608,82,22,66,1
115.163.161.201,bruteforce,7,0.5490471831204907,98,18,6,1
234.27.10.206,malware,7,0.9877452491655279,280,21,14,1
167.246.46.246,phishing,8,0.5692533889125796,101,21,29,0
127.146.117.143,phishing,1,0.6704428622345923,328,26,26,1
126.155.151.72,malware,5,0.6596501601633786,70,24,18,1
107.252.136.175,bruteforce,9,0.5373397164083549,337,0,4,1
33.189.224.19,bruteforce,7,0.5761300650559383,265,12,57,1
195.73.167.175,bruteforce,1,0.5224291680926929,129,6,53,1
234.192.156.178,spam,8,0.6462022467802567,59,0,25,1
98.242.140.246,scanner,3,0.9333284620144533,300,9,47,0
129.161.92.176,malware,4,0.6697211028686922,118,12,52,1
239.204.47.177,malware,4,0.5618459160336896,262,3,93,1
245.63.60.157,malware,8,0.822846934191959,327,28,34,1
39.127.87.26,malware,1,0.9983004560274553,20,6,16,1
17.70.12.69,malware,8,0.6161618947659637,96,5,94,1
26.48.194.7,bruteforce,9,0.6397855026852848,302,5,87,1
58.48.102.53,spam,9,0.9859235271403943,0,20,36,0
193.240.61.17,botnet,5,0.5893881437752435,202,10,28,0
171.24.250.253,bruteforce,4,0.7556070337295819,127,22,65,0
131.206.28.117,bruteforce,4,0.6198260665080475,349,8,72,1
235.159.25.124,scanner,9,0.9661759489506219,131,29,53,1
144.24.53.156,botnet,8,0.990760507288147,33,21,42,1
73.119.55.65,malware,7,0.9073489230600077,86,25,79,0
93.248.85.80,botnet,3,0.6573919079064052,31,6,98,1
169.242.107.179,spam,4,0.7017437376402524,258,8,19,1
118.232.198.206,phishing,9,0.6211528418332106,323,22,44,1
157.82.146.194,bruteforce,8,0.9453789835044957,312,5,30,1
169.172.14.131,botnet,1,0.9572791388440791,32,18,74,1
139.180.173.30,scanner,3,0.7094353311230236,285,13,44,1
57.231.145.179,spam,2,0.8282665349515009,325,0,27,1
128.47.193.224,phishing,2,0.5827765898873469,48,25,84,0
136.21.5.204,spam,8,0.7174679501817045,285,15,89,1
239.184.103.36,malware,6,0.8157495533367488,81,8,73,1
79.219.115.57,phishing,6,0.6927015592590098,143,22,34,1
49.172.81.66,scanner,4,0.67879976284323,279,14,85,1
77.44.245.79,phishing,1,0.5004994961334713,91,18,24,1
20.191.220.123,scanner,7,0.902146731888557,223,9,56,1
234.220.66.83,malware,8,0.9446688060107241,216,15,7,1
3.181.205.64,scanner,2,0.9847317647729161,155,24,68,0
40.58.182.62,spam,2,0.8596356925346078,276,2,51,1
132.250.59.116,botnet,1,0.7743961561849423,7,18,8,0
75.121.222.107,spam,4,0.6346422599043546,35,12,56,0
96.90.157.235,bruteforce,6,0.9996497379817493,123,13,77,1
130.61.48.137,spam,5,0.7948764272660528,8,6,58,0
92.158.123.226,phishing,4,0.8405770361652232,39,1,85,0
61.247.206.48,malware,4,0.8412030809776588,178,25,99,1
153.163.135.201,bruteforce,7,0.9226258978785907,128,13,69,0
250.57.100.112,bruteforce,7,0.5048362694234596,67,22,8,0
173.61.38.224,bruteforce,2,0.6101234702156859,153,22,66,0
58.243.208.99,botnet,7,0.8327670000850069,2,16,24,1
229.210.191.44,scanner,2,0.9475728684122839,363,12,42,0
29.58.70.92,phishing,4,0.8426693909606782,264,25,54,1
9.126.219.134,malware,1,0.7067456457468401,3,26,16,1
157.185.144.144,botnet,5,0.6807777479351308,261,1,4,0
215.222.130.21,spam,1,0.8689740041416603,328,4,59,0
64.89.35.234,malware,4,0.8706188485685967,281,29,94,1
229.244.213.62,bruteforce,9,0.8035289962528451,84,3,46,1
170.75.169.189,malware,8,0.6457335120486685,341,29,94,0
13.10.53.16,malware,6,0.9625774091952718,34,2,99,0
8.103.58.57,spam,8,0.7759399710593196,113,25,13,1
40.236.186.130,scanner,5,0.8952461781241653,58,13,37,1
94.221.203.138,phishing,7,0.6071541310809159,37,10,54,0
44.138.206.80,bruteforce,8,0.6720203943073639,32,7,49,0
81.217.1.178,scanner,7,0.9372897581936712,202,22,75,1
140.114.89.23,botnet,4,0.5250535149699842,201,8,58,1
146.61.223.113,bruteforce,5,0.756157655628331,99,15,19,0
128.61.37.249,phishing,6,0.7408527399220045,300,2,18,0
239.194.165.195,botnet,6,0.8756150944540411,303,9,60,1
222.60.128.222,spam,9,0.6409468852996663,117,0,17,0
173.223.155.149,scanner,2,0.6095334109297997,242,8,11,0
122.109.12.155,bruteforce,6,0.9630664193866169,28,15,15,1
100.134.21.74,malware,3,0.7858548259792324,226,8,72,1
231.180.206.207,phishing,2,0.5523447841418272,339,27,93,1
132.223.22.119,bruteforce,6,0.5965180811071605,212,11,17,1
70.215.83.250,malware,4,0.9994130297571242,186,0,90,1
101.83.203.161,bruteforce,5,0.5978044981260962,112,15,5,0
28.135.0.165,botnet,5,0.8052377556768393,298,29,61,0
63.21.69.125,malware,3,0.710064039497809,160,7,4,0
149.95.162.79,malware,4,0.9427995474249177,18,13,56,1
5.59.119.46,bruteforce,3,0.8775842961476639,263,13,88,1
178.175.133.217,spam,7,0.7984756981309079,158,9,75,0
56.109.186.248,spam,1,0.5053694908989912,10,0,94,0
232.254.156.199,scanner,6,0.9398976037467298,7,5,48,1
104.76.229.146,botnet,4,0.7223337354193582,152,8,48,0
2.7.74.225,spam,1,0.9657888265092882,112,18,35,1
182.124.37.176,bruteforce,1,0.7477695064271006,147,21,33,1
27.19.139.43,spam,5,0.8471122445913628,37,15,21,0
189.30.90.224,scanner,5,0.5346463247333211,134,18,5,0
61.201.194.109,phishing,7,0.872575826763393,234,10,64,0
91.162.94.143,scanner,4,0.6689980156559614,254,29,69,0
144.252.12.113,malware,9,0.6756795071658904,73,20,21,1
35.243.202.187,malware,4,0.559327922354695,327,10,89,0
149.242.181.203,spam,7,0.5734285743201011,361,13,74,1
158.254.251.48,spam,5,0.5928795281031051,275,6,83,1
245.34.85.166,scanner,5,0.6641030842857112,208,26,32,1
159.205.151.114,scanner,6,0.9459849563878027,266,25,18,1
177.223.99.160,bruteforce,8,0.6841301191150402,143,11,58,0
183.206.234.186,botnet,5,0.8621813532816092,41,19,98,0
99.2.207.197,bruteforce,3,0.5413737519449358,223,19,79,1
85.124.137.83,malware,6,0.7955493996359964,345,22,24,0
25.67.60.29,bruteforce,2,0.7409456156352198,51,4,5,0
127.18.170.194,scanner,8,0.9889789734772523,307,0,53,1
74.60.170.153,bruteforce,8,0.9231038849394815,136,10,96,0
20.47.210.87,phishing,3,0.7274148862193248,194,14,73,0
152.138.109.226,botnet,8,0.8875713820226694,94,9,55,1
183.27.196.191,scanner,9,0.5965193706468888,257,28,5,0
59.132.50.149,spam,5,0.781168163695889,24,14,69,0
12.49.131.246,bruteforce,5,0.537309527784354,231,27,41,0
113.169.211.166,scanner,6,0.6740445161258415,331,12,98,1
153.13.202.32,spam,7,0.6129310908110852,93,14,7,1
139.188.145.155,spam,3,0.8594549076626055,349,1,90,1
55.181.209.120,malware,5,0.7450453456071807,220,21,1,0
215.74.20.172,malware,1,0.8755352394240052,296,12,52,0
133.86.168.59,scanner,5,0.7576477188157228,202,11,98,1
89.232.181.202,scanner,4,0.5432422210758192,342,24,26,1
150.82.64.64,phishing,1,0.8676838248662634,80,22,96,1
71.3.192.143,botnet,7,0.9166146319939028,204,3,63,1
104.203.149.214,botnet,1,0.9517656129563963,76,27,12,1
242.174.208.93,scanner,8,0.7859959726533541,37,11,70,0
174.141.177.148,malware,2,0.8767926794997476,194,14,84,0
178.111.160.119,bruteforce,5,0.8760221684413135,41,12,19,1
59.42.206.12,phishing,6,0.5778748798994722,181,1,80,0
40.117.19.222,botnet,9,0.5821103437297854,244,19,4,1
166.130.155.184,scanner,7,0.5354427529045631,194,15,96,1
90.93.12.205,malware,6,0.6599568175701507,77,13,82,1
66.36.176.230,malware,5,0.7367542938705323,319,20,5,0
66.35.181.26,malware,6,0.9989489263771085,124,1,54,1
75.199.107.168,bruteforce,4,0.7154966710340848,140,16,70,0
43.149.147.8,spam,1,0.8631212942536854,26,15,57,1
29.39.217.158,bruteforce,9,0.8466985131362673,314,3,78,0
209.127.83.116,malware,5,0.6022409751252897,320,10,52,1
183.143.173.62,scanner,8,0.5292535757247182,280,12,18,0
235.6.207.45,phishing,7,0.7730033757667938,292,5,64,1
187.238.183.176,bruteforce,8,0.850152796157238,241,16,10,0
155.180.214.88,scanner,1,0.999125895093128,235,0,23,1
73.162.178.212,malware,9,0.6793055261405854,202,8,82,1
37.233.208.239,phishing,1,0.9481822810405484,326,20,68,0
223.118.56.8,botnet,3,0.6909662279345932,141,17,52,1
207.94.116.222,botnet,8,0.8447058542152563,93,10,96,1
110.19.123.231,scanner,1,0.7991264652585259,151,13,47,0
53.118.11.177,phishing,1,0.5264893966512985,252,1,70,1
17.63.41.94,scanner,6,0.5391942134851293,66,19,26,0
157.146.237.11,phishing,5,0.5103820448622305,175,10,70,1
98.177.70.108,phishing,6,0.6854170422969947,102,1,99,1
58.33.250.20,scanner,3,0.8729005243830054,90,3,43,1
50.101.215.138,phishing,6,0.5863776969953614,192,26,69,0
160.51.14.229,bruteforce,2,0.8029264841919479,165,12,63,0
84.130.36.126,malware,8,0.644413890015539,89,5,78,1
249.39.71.40,phishing,6,0.8984963119895361,325,6,66,1
236.55.150.104,bruteforce,4,0.8991980745014955,314,21,63,1
139.109.191.136,phishing,4,0.8877072574832118,267,19,13,0
93.93.55.60,bruteforce,7,0.7624167569006883,50,25,51,0
138.38.27.49,scanner,3,0.6422833550399258,165,2,5,1
164.124.12.224,botnet,3,0.9047220219393173,173,3,47,1
36.100.25.86,spam,6,0.5930502809696208,226,27,36,0
4.222.81.192,phishing,9,0.644879801014328,265,20,36,1
166.126.87.127,spam,1,0.5919738530803108,8,19,50,0
120.214.21.130,phishing,5,0.8371050801938238,86,2,56,1
31.118.10.220,scanner,1,0.8431180140579091,93,0,19,1
46.95.189.197,scanner,1,0.8262549963933765,51,18,20,1
192.229.9.168,bruteforce,3,0.707800733432334,178,26,22,1
128.237.151.99,phishing,3,0.5500855036007166,277,20,31,1
172.111.59.190,scanner,4,0.9555847922575106,238,12,62,1
87.144.64.247,scanner,3,0.753865482006119,72,13,44,0
223.222.233.57,phishing,6,0.7034860974555457,338,21,68,1
183.105.180.184,bruteforce,4,0.7944124466241467,71,27,67,1
226.8.21.141,bruteforce,8,0.5963952179095529,67,15,89,0
89.175.17.115,bruteforce,1,0.5662743895524371,4,29,49,1
204.167.144.143,bruteforce,8,0.7027626107289717,338,28,59,1
106.14.206.63,botnet,1,0.6136103470499552,237,3,4,0
247.166.12.81,phishing,1,0.6221451472685823,120,16,39,1
32.136.39.148,botnet,7,0.9462557438892647,210,9,7,1
218.218.212.82,scanner,1,0.7653795885929124,261,28,71,0
77.207.200.191,botnet,9,0.7417345321616755,324,6,49,1
76.171.37.211,bruteforce,8,0.8447397968642987,57,12,89,1
188.70.248.227,scanner,1,0.9757740568383698,42,24,15,0
48.17.143.183,botnet,2,0.556099282235282,196,12,7,1
39.195.186.89,botnet,2,0.9167672835546286,71,21,47,1
224.61.231.141,phishing,2,0.792009589933923,90,13,68,1
109.80.240.229,botnet,6,0.5730826769059186,36,5,98,1
134.210.76.249,scanner,4,0.6485746593444959,313,15,45,1
188.89.13.95,bruteforce,8,0.7411807082323698,236,8,19,1
54.131.251.39,phishing,1,0.8455885722887115,292,19,47,1
72.24.76.160,botnet,4,0.6213035084767261,153,15,53,1
187.229.190.166,phishing,5,0.7674394077337949,169,20,27,1
120.219.52.222,spam,9,0.8423358137079309,271,20,5,1
195.155.130.237,phishing,5,0.7243703754237532,109,29,60,1
246.225.207.150,bruteforce,3,0.9315129805600879,150,11,77,1
96.252.165.200,spam,4,0.9347295514202022,130,15,62,1
247.71.61.185,spam,7,0.7353456088202228,267,4,59,0
6.205.31.99,phishing,1,0.9864628552044499,22,23,61,1
138.130.186.76,scanner,6,0.5377925462027237,138,10,56,1
177.58.30.93,bruteforce,8,0.5016811891614683,307,0,78,0
69.189.51.89,scanner,1,0.6903341319019596,238,9,94,1
127.168.30.254,bruteforce,8,0.8005485306862546,191,10,47,0
213.249.83.231,bruteforce,7,0.8146000787248304,126,14,48,1
127.149.131.13,scanner,1,0.7382228681469143,28,25,10,0
45.126.169.114,malware,9,0.5624416566203231,120,26,32,0
177.19.243.205,spam,3,0.5852487608939472,197,2,65,0
81.181.163.225,phishing,2,0.9260739919260046,173,23,24,1
129.142.204.17,scanner,7,0.9339555658696306,143,14,29,0
152.57.71.242,scanner,3,0.8369492689303601,178,10,7,1
219.108.22.174,phishing,1,0.8321089861394412,356,8,95,0
72.7.58.218,spam,3,0.7988410640139038,10,1,17,1
111.186.12.167,phishing,6,0.6014629428509941,138,11,94,1
229.240.155.217,bruteforce,3,0.7141253501299516,252,19,25,1
189.15.118.2,malware,5,0.8479473257316894,344,29,92,0
246.209.254.145,bruteforce,9,0.7686261360016693,313,15,36,0
30.102.12.96,malware,7,0.5092901670275496,18,23,61,1
242.220.237.94,phishing,2,0.9767784033600492,159,15,71,1
82.12.170.213,bruteforce,1,0.9224080262860717,305,20,35,1
94.148.111.55,spam,7,0.6302725070548689,121,0,84,0
81.167.210.116,bruteforce,4,0.8082294675831481,71,15,78,1
143.200.179.202,scanner,7,0.9616196918640938,54,5,50,0
108.222.52.215,malware,6,0.5480055060568256,168,13,56,1
128.179.157.161,malware,7,0.7515147403983503,98,24,94,1
57.51.136.182,spam,4,0.7281215129231473,69,24,65,1
111.0.43.227,malware,3,0.7051025026417661,148,10,41,1
75.97.207.9,malware,5,0.9177943044464625,116,0,25,0
32.14.139.225,spam,3,0.6903230733487287,25,19,34,1
237.205.248.185,bruteforce,3,0.5318316666205039,247,16,8,0
136.71.154.190,phishing,4,0.5329188710821513,208,22,56,0
12.64.106.232,bruteforce,8,0.5213723032623045,226,18,84,1
42.189.114.139,scanner,2,0.7045727109370186,113,1,30,1
103.170.94.17,scanner,4,0.85920313884918,193,13,68,1
225.159.249.221,malware,3,0.6018612309652578,320,7,21,1
213.84.167.151,scanner,7,0.8232342602157747,9,24,91,0
56.133.85.178,phishing,2,0.8435442360518521,94,22,10,0
102.164.236.192,malware,1,0.627601062007799,120,21,87,1
243.53.199.233,scanner,1,0.8002788280303146,125,25,33,1
177.226.114.139,botnet,6,0.8424341700134237,36,28,75,0
88.48.148.115,botnet,3,0.7333068114010628,68,26,83,1
194.62.103.83,botnet,7,0.6683582986400476,296,5,75,1
103.155.250.17,botnet,8,0.8095757757871637,173,8,4,1
6.146.183.230,bruteforce,5,0.9889235436640285,44,4,23,1
28.193.37.119,botnet,5,0.713420704684489,122,4,69,1
37.114.243.68,malware,2,0.6958675481425605,26,17,53,1
214.217.176.43,spam,8,0.7321334512130566,192,21,5,0
164.57.12.52,bruteforce,1,0.5381091967225241,339,13,18,0
58.31.208.105,spam,9,0.7765816398356951,135,11,17,1
228.246.187.238,malware,1,0.6643486936086318,194,27,58,1
83.185.251.99,malware,1,0.5607110611656312,48,11,67,1
238.103.183.251,phishing,1,0.7331283705586866,95,21,72,1
28.128.169.210,bruteforce,7,0.5016919932869888,120,5,56,0
48.39.96.191,spam,4,0.7008926225813794,248,3,40,1
204.199.215.208,botnet,7,0.5528676339632252,216,26,87,1
114.131.165.236,malware,5,0.5121463516998901,113,14,87,1
155.136.110.144,botnet,7,0.912237523122251,13,22,2,1
184.75.30.216,spam,7,0.9581244016413174,61,14,21,1
119.141.236.25,bruteforce,4,0.6038373241795534,42,24,52,1
34.66.249.152,scanner,2,0.7696491319171306,239,16,24,0
254.117.233.73,scanner,8,0.6389790785654925,95,2,53,1
26.147.191.104,malware,2,0.7467887193360911,26,9,38,1
10.210.66.152,phishing,9,0.7183156604470802,323,24,20,1
5.194.185.27,botnet,5,0.6345255275402428,241,29,50,0
208.112.14.163,malware,9,0.8501967898176488,239,20,39,1
204.104.180.44,phishing,9,0.5632454796601272,303,21,60,0
26.174.161.215,botnet,8,0.5265363910856835,66,7,91,0
95.177.83.140,spam,8,0.8838377165186395,280,8,39,0
215.131.86.176,scanner,4,0.8329650156103399,191,23,71,1
183.111.128.246,phishing,4,0.749263062073199,118,2,33,0
89.65.157.131,botnet,2,0.7338948852362708,151,25,29,1
122.148.216.84,malware,4,0.7487056897457132,264,0,74,0
177.115.213.213,botnet,4,0.7185120380493364,230,10,10,1
190.252.224.116,malware,6,0.6964461479155896,350,12,76,1
38.252.142.250,scanner,3,0.7498453014430602,248,11,67,0
250.109.179.207,scanner,2,0.7642575855798802,58,28,3,0
46.24.20.216,botnet,8,0.8459511570418105,16,20,77,0
121.121.132.70,botnet,2,0.8556035803670112,170,6,31,1
113.106.111.108,malware,8,0.6888145400700723,350,1,27,0
47.214.195.91,malware,7,0.7067702613717444,131,0,70,1
18.148.219.227,phishing,3,0.6868485848681115,356,19,27,0
214.103.150.192,phishing,6,0.7682678868128552,135,2,99,1
195.39.241.138,phishing,6,0.7266767689570977,41,3,9,1
89.179.240.200,botnet,5,0.9447982315680967,304,16,6,0
247.202.60.192,bruteforce,8,0.8481806334582362,5,17,6,1
5.121.236.181,bruteforce,5,0.9493281918772227,328,16,26,1
55.36.55.187,bruteforce,7,0.8545684957797128,169,18,43,0
237.101.92.197,bruteforce,6,0.985496074261907,287,3,19,1
73.58.239.2,phishing,7,0.8178683891276346,337,28,16,1
193.103.187.51,botnet,9,0.9817750690815273,214,16,23,1
30.10.219.108,bruteforce,3,0.5790849452047131,68,21,75,1
76.166.89.205,scanner,7,0.5262388404147019,26,1,80,1
123.199.190.192,spam,3,0.7895625926019296,224,9,29,1
189.124.181.220,scanner,2,0.9917466028998874,321,11,38,1
122.93.200.103,botnet,7,0.7088026236511984,233,12,59,1
223.185.212.184,botnet,4,0.6060216810964798,50,10,48,0
239.161.246.31,spam,1,0.760770724596757,148,20,20,0
52.88.75.129,malware,6,0.8243993122894443,74,7,21,1
183.21.39.101,malware,6,0.6575893477579444,305,27,28,1
111.128.64.249,malware,6,0.8573846792496298,91,28,50,1
191.233.181.170,phishing,2,0.9875572535228629,67,19,33,1
149.78.208.22,malware,1,0.9484815608553084,234,4,40,1
166.98.236.208,phishing,3,0.6457926867560977,361,24,90,1
8.189.174.17,phishing,2,0.6633618415722992,143,1,54,0
17.245.89.141,malware,6,0.6857706122247943,75,11,10,1
145.165.80.240,malware,6,0.6972763891968227,85,27,34,0
78.172.5.163,spam,5,0.5501597495966397,226,1,73,1
110.13.238.72,bruteforce,5,0.8809814194446446,362,5,36,1
189.142.53.253,spam,9,0.6826696318053502,55,21,75,1
27.12.240.159,phishing,5,0.9399099883527261,79,18,74,0
245.247.162.60,spam,6,0.9634703115600544,23,11,7,1
6.196.213.58,phishing,4,0.5122156546538441,226,24,16,1
49.150.216.162,botnet,1,0.9942515349641031,27,12,51,0
26.46.4.218,phishing,4,0.8550113657500923,120,16,90,1
20.133.197.59,phishing,2,0.7601961129964812,92,11,96,0
192.241.145.132,spam,3,0.6947638041862767,340,2,61,0
17.248.13.206,bruteforce,7,0.7592590663048564,111,23,31,1
13.134.127.44,botnet,7,0.6623123619892222,344,7,32,0
119.142.18.63,scanner,1,0.8113439068482742,30,15,45,1
235.238.235.163,scanner,8,0.5464901382223957,142,3,76,1
81.162.146.148,bruteforce,7,0.8105613014559051,297,23,27,1
100.162.159.122,scanner,1,0.6376724250692221,226,26,22,1
176.43.103.152,botnet,8,0.5088174145261732,357,25,15,0
61.124.144.71,malware,2,0.7763528830814388,249,12,8,0
107.49.64.99,botnet,8,0.7892238779263482,49,7,68,0
32.163.140.198,spam,3,0.713284502355768,213,0,8,1
58.127.141.165,phishing,7,0.5361431162751584,268,2,87,1
112.206.238.254,phishing,6,0.9466714764020958,287,0,16,0
68.39.186.208,spam,5,0.8057154036139444,194,14,48,1
220.143.189.132,spam,2,0.5578566497844848,253,17,34,1
